"STAID","SOUID","DATE","HU","Q_HU"
191,901233,20170901,71,0
191,901233,20171001,76,0
192,9437,20170101,65,0
192,9437,20170201,86,0
192,9437,20170301,91,0
192,9437,20170401,93,0
192,9437,20170501,73,0
192,9437,20170601,58,0
192,9437,20170701,61,0
192,9437,20170801,76,0
192,9437,20170901,73,0
192,9437,20171001,81,0
193,9755,20170101,66,0
193,9755,20170201,91,0
193,9755,20170301,87,0
193,9755,20170401,94,0
193,9755,20170501,64,0
193,9755,20170601,53,0
193,9755,20170701,43,0
193,9755,20170801,80,0
193,9755,20170901,85,0
193,9755,20171001,86,0
194,9689,20170101,72,0
194,9689,20170201,86,0
194,9689,20170301,81,0
194,9689,20170401,93,0
194,9689,20170501,58,0
194,9689,20170601,71,0
194,9689,20170701,83,0
194,9689,20170801,85,0
194,9689,20170901,69,0
194,9689,20171001,87,0
195,9510,20170101,81,0
195,9510,20170201,68,0
195,9510,20170301,80,0
195,9510,20170401,77,0
195,9510,20170501,83,0
195,9510,20170601,73,0
195,9510,20170701,82,0
195,9510,20170801,77,0
195,9510,20170901,76,0
195,9510,20171001,92,0
196,9592,20170101,78,0
196,9592,20170201,81,0
196,9592,20170301,88,0
196,9592,20170401,74,0
196,9592,20170501,50,0
196,9592,20170601,42,0
196,9592,20170701,49,0
196,9592,20170801,70,0
196,9592,20170901,74,0
196,9592,20171001,78,0
197,9433,20170101,89,0
197,9433,20170201,89,0
197,9433,20170301,85,0
197,9433,20170401,86,0
197,9433,20170501,51,0
197,9433,20170601,64,0
197,9433,20170701,70,0
197,9433,20170801,94,0
197,9433,20170901,78,0
197,9433,20171001,69,0
200,5271,20170101,-9999,9
200,5271,20170201,-9999,9
200,5271,20170301,-9999,9
200,5271,20170401,-9999,9
200,5271,20170501,-9999,9
200,5271,20170601,-9999,9
200,5271,20170701,-9999,9
200,5271,20170801,-9999,9
200,5271,20170901,-9999,9
200,5271,20171001,-9999,9
203,5459,20170101,99,0
203,5459,20170201,100,0
203,5459,20170301,92,0
203,5459,20170401,82,0
203,5459,20170501,72,0
203,5459,20170601,51,0
203,5459,20170701,95,0
203,5459,20170801,91,0
203,5459,20170901,75,0
203,5459,20171001,89,0
227,5563,20170101,-9999,9
227,5563,20170201,-9999,9
227,5563,20170301,-9999,9
227,5563,20170401,-9999,9
227,5563,20170501,-9999,9
227,5563,20170601,-9999,9
227,5563,20170701,-9999,9
227,5563,20170801,-9999,9
227,5563,20170901,-9999,9
227,5563,20171001,-9999,9
228,5698,20170101,76,0
228,5698,20170201,99,0
228,5698,20170301,80,0
228,5698,20170401,60,0
228,5698,20170501,57,0
228,5698,20170601,64,0
228,5698,20170701,63,0
228,5698,20170801,57,0
228,5698,20170901,90,0
228,5698,20171001,74,0
229,995,20170101,90,0
229,995,20170201,79,0
229,995,20170301,81,0
229,995,20170401,65,0
229,995,20170501,48,0
229,995,20170601,49,0
229,995,20170701,36,0
229,995,20170801,41,0
229,995,20170901,45,0
229,995,20171001,44,0
230,1002,20170101,80,0
230,1002,20170201,88,0
230,1002,20170301,71,0
230,1002,20170401,44,0
230,1002,20170501,46,0
230,1002,20170601,48,0
230,1002,20170701,41,0
230,1002,20170801,42,0
230,1002,20170901,46,0
230,1002,20171001,57,0
231,1006,20170101,60,0
231,1006,20170201,78,0
231,1006,20170301,64,0
231,1006,20170401,45,0
231,1006,20170501,59,0
231,1006,20170601,63,0
231,1006,20170701,44,0
231,1006,20170801,39,0
231,1006,20170901,61,0
231,1006,20171001,76,0
232,1010,20170101,15,0
232,1010,20170201,96,0
232,1010,20170301,90,0
232,1010,20170401,86,0
232,1010,20170501,78,0
232,1010,20170601,62,0
232,1010,20170701,78,0
232,1010,20170801,30,0
232,1010,20170901,63,0
232,1010,20171001,74,0
233,1014,20170101,82,0
233,1014,20170201,84,0
233,1014,20170301,78,0
233,1014,20170401,65,0
233,1014,20170501,63,0
233,1014,20170601,52,0
233,1014,20170701,50,0
233,1014,20170801,57,0
233,1014,20170901,58,0
233,1014,20171001,58,0
234,1018,20170101,76,0
234,1018,20170201,50,0
234,1018,20170301,61,0
234,1018,20170401,85,0
234,1018,20170501,63,0
234,1018,20170601,85,0
234,1018,20170701,89,0
234,1018,20170801,83,0
234,1018,20170901,82,0
234,1018,20171001,97,0
236,1022,20170101,84,0
236,1022,20170201,90,0
236,1022,20170301,54,0
236,1022,20170401,57,0
236,1022,20170501,40,0
236,1022,20170601,58,0
236,1022,20170701,38,0
236,1022,20170801,75,0
236,1022,20170901,52,0
236,1022,20171001,58,0
237,1026,20170101,-9999,9
237,1026,20170201,-9999,9
237,1026,20170301,-9999,9
237,1026,20170401,-9999,9
237,1026,20170501,-9999,9
237,1026,20170601,-9999,9
237,1026,20170701,-9999,9
237,908285,20170801,75,0
237,908285,20170901,65,0
237,908285,20171001,68,0
238,1030,20170101,91,0
238,1030,20170201,91,0
238,1030,20170301,66,0
238,1030,20170401,62,0
238,1030,20170501,54,0
238,1030,20170601,47,0
238,1030,20170701,52,0
238,1030,20170801,54,0
238,1030,20170901,55,0
238,1030,20171001,66,0
239,906601,20170101,85,0
239,5012,20170201,95,0
239,5012,20170301,66,0
239,5012,20170401,61,0
239,5012,20170501,78,0
239,5012,20170601,78,0
239,5012,20170701,65,0
239,5012,20170801,78,0
239,5012,20170901,85,0
239,5012,20171001,79,0
240,906700,20170101,95,0
240,5116,20170201,86,0
240,5116,20170301,81,0
240,5116,20170401,65,0
240,5116,20170501,84,0
240,5116,20170601,75,0
240,5116,20170701,74,0
240,5116,20170801,69,0
240,5116,20170901,84,0
240,5116,20171001,83,0
241,906700,20170101,95,0
241,5116,20170201,86,0
241,5116,20170301,81,0
241,5116,20170401,65,0
241,5116,20170501,84,0
241,5116,20170601,75,0
241,5116,20170701,74,0
241,5116,20170801,69,0
241,5116,20170901,84,0
241,5116,20171001,83,0
242,5145,20170101,-9999,9
242,5145,20170201,86,0
242,5145,20170301,54,0
242,5145,20170401,67,0
242,5145,20170501,90,0
242,5145,20170601,60,0
242,5145,20170701,68,0
242,5145,20170801,70,0
242,5145,20170901,83,0
242,5145,20171001,83,0
243,906680,20170101,24,0
243,5017,20170201,94,0
243,5017,20170301,99,0
243,5017,20170401,68,0
243,5017,20170501,92,0
243,5017,20170601,87,0
243,5017,20170701,100,0
243,5017,20170801,53,0
243,5017,20170901,99,0
243,5017,20171001,80,0
244,906660,20170101,94,0
244,5022,20170201,97,0
244,5022,20170301,74,0
244,5022,20170401,55,0
244,5022,20170501,82,0
244,5022,20170601,71,0
244,5022,20170701,64,0
244,5022,20170801,78,0
244,5022,20170901,94,0
244,5022,20171001,88,0
262,5627,20170101,-9999,9
262,5627,20170201,-9999,9
262,5627,20170301,-9999,9
262,5627,20170401,-9999,9
262,5627,20170501,-9999,9
262,5627,20170601,-9999,9
262,5627,20170701,-9999,9
262,5627,20170801,-9999,9
262,5627,20170901,-9999,9
262,5627,20171001,-9999,9
263,5623,20170101,-9999,9
263,5623,20170201,-9999,9
263,5623,20170301,-9999,9
263,5623,20170401,-9999,9
263,5623,20170501,-9999,9
263,5623,20170601,-9999,9
263,5623,20170701,-9999,9
263,5623,20170801,-9999,9
263,5623,20170901,-9999,9
263,5623,20171001,-9999,9
264,9649,20170101,67,0
264,9649,20170201,87,0
264,9649,20170301,85,0
264,9649,20170401,97,0
264,9649,20170501,69,0
264,9649,20170601,65,0
264,9649,20170701,74,0
264,9649,20170801,89,0
264,9649,20170901,75,0
264,9649,20171001,87,0
265,9425,20170101,77,0
265,9425,20170201,79,0
265,9425,20170301,81,0
265,9425,20170401,83,0
265,9425,20170501,44,0
265,9425,20170601,57,0
265,9425,20170701,72,0
265,9425,20170801,72,0
265,9425,20170901,74,0
265,9425,20171001,72,0
266,9412,20170101,80,0
266,9412,20170201,81,0
266,9412,20170301,65,0
266,9412,20170401,57,0
266,9412,20170501,81,0
266,9412,20170601,65,0
266,9412,20170701,64,0
266,9412,20170801,96,0
266,9412,20170901,95,0
266,9412,20171001,56,0
268,926249,20170101,96,0
268,926249,20170201,91,0
268,926249,20170301,85,0
268,926249,20170401,92,0
268,926249,20170501,66,0
268,926249,20170601,64,0
268,926249,20170701,92,0
268,926249,20170801,74,0
268,926249,20170901,80,0
268,926249,20171001,90,0
269,926214,20170101,95,0
269,926214,20170201,88,0
269,926214,20170301,95,0
269,926214,20170401,95,0
269,926214,20170501,76,0
269,926214,20170601,69,0
269,926214,20170701,89,0
269,926214,20170801,84,0
269,926214,20170901,79,0
269,926214,20171001,77,0
271,46810,20170101,-9999,9
271,46810,20170201,-9999,9
271,46810,20170301,-9999,9
271,46810,20170401,-9999,9
271,46810,20170501,-9999,9
271,46810,20170601,-9999,9
271,46810,20170701,-9999,9
271,46810,20170801,-9999,9
271,46810,20170901,-9999,9
271,46810,20171001,-9999,9
272,5610,20170101,-9999,9
272,5610,20170201,-9999,9
272,5610,20170301,-9999,9
272,5610,20170401,-9999,9
272,5610,20170501,-9999,9
272,5610,20170601,-9999,9
272,5610,20170701,-9999,9
272,5610,20170801,-9999,9
272,5610,20170901,-9999,9
272,5610,20171001,-9999,9
275,5619,20170101,-9999,9
275,5619,20170201,-9999,9
275,5619,20170301,-9999,9
275,5619,20170401,-9999,9
275,5619,20170501,-9999,9
275,5619,20170601,-9999,9
275,5619,20170701,-9999,9
275,5619,20170801,-9999,9
275,5619,20170901,-9999,9
275,5619,20171001,-9999,9
299,47550,20170101,-9999,9
299,47550,20170201,-9999,9
299,47550,20170301,-9999,9
299,47550,20170401,-9999,9
299,47550,20170501,-9999,9
299,47550,20170601,-9999,9
299,47550,20170701,-9999,9
299,47550,20170801,-9999,9
299,47550,20170901,-9999,9
299,47550,20171001,-9999,9
306,47010,20170101,-9999,9
306,47010,20170201,-9999,9
306,47010,20170301,-9999,9
306,47010,20170401,-9999,9
306,47010,20170501,-9999,9
306,47010,20170601,-9999,9
306,47010,20170701,-9999,9
306,47010,20170801,-9999,9
306,47010,20170901,-9999,9
306,47010,20171001,-9999,9
309,1038,20170101,75,0
309,1038,20170201,75,0
309,1038,20170301,61,0
309,1038,20170401,43,0
309,1038,20170501,45,0
309,1038,20170601,72,0
309,1038,20170701,56,0
309,1038,20170801,74,0
309,1038,20170901,72,0
309,1038,20171001,74,0
324,2258,20170101,73,0
324,2258,20170201,92,0
324,2258,20170301,86,0
324,2258,20170401,58,0
324,2258,20170501,59,0
324,2258,20170601,52,0
324,2258,20170701,81,0
324,2258,20170801,74,0
324,2258,20170901,89,0
324,910393,20171001,84,0
328,9408,20170101,89,0
328,9408,20170201,65,0
328,9408,20170301,74,0
328,9408,20170401,77,0
328,9408,20170501,93,0
328,9408,20170601,66,0
328,9408,20170701,66,0
328,9408,20170801,72,0
328,9408,20170901,80,0
328,9408,20171001,39,0
329,9742,20170101,73,0
329,9742,20170201,69,0
329,9742,20170301,71,0
329,9742,20170401,90,0
329,9742,20170501,63,0
329,9742,20170601,75,0
329,9742,20170701,85,0
329,9742,20170801,80,0
329,9742,20170901,76,0
329,9742,20171001,53,0
330,9455,20170101,79,0
330,9455,20170201,80,0
330,9455,20170301,78,0
330,9455,20170401,75,0
330,9455,20170501,54,0
330,9455,20170601,70,0
330,9455,20170701,55,0
330,9455,20170801,68,0
330,901238,20170901,-9999,9
330,901238,20171001,-9999,9
331,9667,20170101,61,0
331,9667,20170201,86,0
331,9667,20170301,91,0
331,9667,20170401,98,0
331,9667,20170501,76,0
331,9667,20170601,50,0
331,9667,20170701,68,0
331,9667,20170801,90,0
331,9667,20170901,71,0
331,9667,20171001,91,0
334,16300,20170101,-9999,9
334,16300,20170201,-9999,9
334,16300,20170301,-9999,9
334,16300,20170401,-9999,9
334,16300,20170501,-9999,9
334,16300,20170601,-9999,9
334,16300,20170701,-9999,9
334,16300,20170801,-9999,9
334,16300,20170901,-9999,9
334,16300,20171001,-9999,9
335,55717,20170101,80,0
335,55717,20170201,79,0
335,55717,20170301,66,0
335,55717,20170401,88,0
335,55717,20170501,66,0
335,55717,20170601,64,0
335,55717,20170701,61,0
335,55717,20170801,89,0
335,55717,20170901,82,0
335,55717,20171001,-9999,9
336,55700,20170101,90,0
336,55700,20170201,74,0
336,55700,20170301,71,0
336,55700,20170401,47,0
336,55700,20170501,54,0
336,55700,20170601,56,0
336,55700,20170701,59,0
336,55700,20170801,57,0
336,55700,20170901,72,0
336,55700,20171001,61,0
337,55735,20170101,82,0
337,55735,20170201,81,0
337,55735,20170301,72,0
337,55735,20170401,50,0
337,55735,20170501,61,0
337,55735,20170601,46,0
337,55735,20170701,23,0
337,55735,20170801,-9999,9
337,55735,20170901,44,0
337,55735,20171001,41,0
348,16458,20170101,-9999,9
348,16458,20170201,-9999,9
348,16458,20170301,-9999,9
348,16458,20170401,-9999,9
348,16458,20170501,-9999,9
348,16458,20170601,-9999,9
348,16458,20170701,-9999,9
348,16458,20170801,-9999,9
348,16458,20170901,-9999,9
348,16458,20171001,-9999,9
349,16483,20170101,-9999,9
349,16483,20170201,-9999,9
349,16483,20170301,-9999,9
349,16483,20170401,-9999,9
349,16483,20170501,-9999,9
349,16483,20170601,-9999,9
349,16483,20170701,-9999,9
349,16483,20170801,-9999,9
349,16483,20170901,-9999,9
349,16483,20171001,-9999,9
350,16493,20170101,-9999,9
350,16493,20170201,-9999,9
350,16493,20170301,-9999,9
350,16493,20170401,-9999,9
350,16493,20170501,-9999,9
350,16493,20170601,-9999,9
350,16493,20170701,-9999,9
350,16493,20170801,-9999,9
350,16493,20170901,-9999,9
350,16493,20171001,-9999,9
351,16498,20170101,-9999,9
351,16498,20170201,-9999,9
351,16498,20170301,-9999,9
351,16498,20170401,-9999,9
351,16498,20170501,-9999,9
351,16498,20170601,-9999,9
351,16498,20170701,-9999,9
351,16498,20170801,-9999,9
351,16498,20170901,-9999,9
351,16498,20171001,-9999,9
352,16428,20170101,-9999,9
352,16428,20170201,-9999,9
352,16428,20170301,-9999,9
352,16428,20170401,-9999,9
352,16428,20170501,-9999,9
352,16428,20170601,-9999,9
352,16428,20170701,-9999,9
352,16428,20170801,-9999,9
352,16428,20170901,-9999,9
352,16428,20171001,-9999,9
354,16385,20170101,-9999,9
354,16385,20170201,-9999,9
354,16385,20170301,-9999,9
354,16385,20170401,-9999,9
354,16385,20170501,-9999,9
354,16385,20170601,-9999,9
354,16385,20170701,-9999,9
354,16385,20170801,-9999,9
354,16385,20170901,-9999,9
354,16385,20171001,-9999,9
356,2314,20170101,-9999,9
356,2314,20170201,-9999,9
356,2314,20170301,-9999,9
356,2314,20170401,-9999,9
356,2314,20170501,-9999,9
356,2314,20170601,-9999,9
356,2314,20170701,-9999,9
356,2314,20170801,-9999,9
356,2314,20170901,-9999,9
356,2314,20171001,-9999,9
384,1847,20170101,-9999,9
384,1847,20170201,-9999,9
384,1847,20170301,-9999,9
384,1847,20170401,-9999,9
384,1847,20170501,-9999,9
384,1847,20170601,-9999,9
384,1847,20170701,-9999,9
384,1847,20170801,-9999,9
384,1847,20170901,-9999,9
384,1847,20171001,-9999,9
411,2492,20170101,98,0
411,2492,20170201,88,0
411,2492,20170301,87,0
411,2492,20170401,91,0
411,2492,20170501,82,0
411,2492,20170601,65,0
411,2492,20170701,89,0
411,2492,20170801,80,0
411,2492,20170901,75,0
411,2492,20171001,80,0
412,1046,20170101,72,0
412,1046,20170201,76,0
412,1046,20170301,63,0
412,1046,20170401,51,0
412,1046,20170501,50,0
412,1046,20170601,72,0
412,1046,20170701,-9999,9
412,1046,20170801,72,0
412,1046,20170901,76,0
412,1046,20171001,76,0
413,2497,20170101,95,0
413,2497,20170201,87,0
413,2497,20170301,86,0
413,2497,20170401,86,0
413,2497,20170501,68,0
413,2497,20170601,67,0
413,2497,20170701,87,0
413,2497,20170801,78,0
413,2497,20170901,74,0
413,2497,20171001,82,0
414,55719,20170101,77,0
414,55719,20170201,84,0
414,55719,20170301,85,0
414,55719,20170401,68,0
414,55719,20170501,61,0
414,55719,20170601,56,0
414,55719,20170701,68,0
414,55719,20170801,62,0
414,55719,20170901,69,0
414,55719,20171001,76,0
415,55722,20170101,71,0
415,55722,20170201,80,0
415,55722,20170301,68,0
415,55722,20170401,69,0
415,55722,20170501,60,0
415,55722,20170601,57,0
415,55722,20170701,53,0
415,55722,20170801,62,0
415,55722,20170901,62,0
415,55722,20171001,71,0
416,55733,20170101,100,0
416,55733,20170201,90,0
416,55733,20170301,76,0
416,55733,20170401,54,0
416,55733,20170501,59,0
416,55733,20170601,46,0
416,55733,20170701,32,0
416,55733,20170801,24,0
416,55733,20170901,49,0
416,55733,20171001,49,0
417,55740,20170101,82,0
417,55740,20170201,68,0
417,55740,20170301,66,0
417,55740,20170401,53,0
417,55740,20170501,52,0
417,55740,20170601,45,0
417,55740,20170701,24,0
417,55740,20170801,29,0
417,55740,20170901,52,0
417,55740,20171001,45,0
418,55746,20170101,78,0
418,55746,20170201,86,0
418,55746,20170301,75,0
418,55746,20170401,64,0
418,55746,20170501,56,0
418,55746,20170601,57,0
418,55746,20170701,34,0
418,55746,20170801,38,0
418,55746,20170901,51,0
418,55746,20171001,46,0
419,55748,20170101,100,0
419,55748,20170201,85,0
419,55748,20170301,74,0
419,55748,20170401,74,0
419,55748,20170501,58,0
419,55748,20170601,49,0
419,55748,20170701,56,0
419,55748,20170801,61,0
419,55748,20170901,58,0
419,55748,20171001,77,0
420,55694,20170101,87,0
420,55694,20170201,83,0
420,55694,20170301,77,0
420,55694,20170401,78,0
420,55694,20170501,66,0
420,55694,20170601,88,0
420,55694,20170701,78,0
420,55694,20170801,78,0
420,55694,20170901,80,0
420,55694,20171001,87,0
421,55769,20170101,78,0
421,55769,20170201,71,0
421,55769,20170301,53,0
421,55769,20170401,42,0
421,55769,20170501,46,0
421,55769,20170601,63,0
421,55769,20170701,40,0
421,55769,20170801,67,0
421,55769,20170901,76,0
421,55769,20171001,69,0
422,55773,20170101,96,0
422,55773,20170201,74,0
422,55773,20170301,76,0
422,55773,20170401,79,0
422,55773,20170501,70,0
422,55773,20170601,68,0
422,55773,20170701,77,0
422,55773,20170801,73,0
422,55773,20170901,71,0
422,55773,20171001,91,0
423,55791,20170101,80,0
423,55791,20170201,83,0
423,55791,20170301,70,0
423,55791,20170401,63,0
423,55791,20170501,58,0
423,55791,20170601,48,0
423,55791,20170701,29,0
423,55791,20170801,48,0
423,55791,20170901,47,0
423,55791,20171001,50,0
424,55792,20170101,72,0
424,55792,20170201,86,0
424,55792,20170301,78,0
424,55792,20170401,64,0
424,55792,20170501,63,0
424,55792,20170601,66,0
424,55792,20170701,66,0
424,55792,20170801,44,0
424,55792,20170901,66,0
424,55792,20171001,73,0
425,55802,20170101,98,0
425,55802,20170201,87,0
425,55802,20170301,77,0
425,55802,20170401,61,0
425,55802,20170501,56,0
425,55802,20170601,44,0
425,55802,20170701,42,0
425,55802,20170801,44,0
425,55802,20170901,55,0
425,55802,20171001,57,0
431,71552,20170101,-9999,9
431,71552,20170201,-9999,9
431,71552,20170301,-9999,9
431,71552,20170401,-9999,9
431,71552,20170501,-9999,9
431,71552,20170601,-9999,9
431,71552,20170701,-9999,9
431,71552,20170801,-9999,9
431,71552,20170901,-9999,9
431,71552,20171001,-9999,9
437,2487,20170101,96,0
437,2487,20170201,87,0
437,2487,20170301,86,0
437,2487,20170401,82,0
437,2487,20170501,72,0
437,2487,20170601,69,0
437,2487,20170701,85,0
437,2487,20170801,72,0
437,2487,20170901,77,0
437,2487,20171001,79,0
438,2471,20170101,97,0
438,2471,20170201,89,0
438,2471,20170301,88,0
438,2471,20170401,89,0
438,2471,20170501,72,0
438,2471,20170601,62,0
438,2471,20170701,88,0
438,2471,20170801,78,0
438,2471,20170901,82,0
438,2471,20171001,82,0
442,2477,20170101,97,0
442,2477,20170201,84,0
442,2477,20170301,85,0
442,2477,20170401,90,0
442,2477,20170501,72,0
442,2477,20170601,59,0
442,2477,20170701,90,0
442,2477,20170801,76,0
442,2477,20170901,83,0
442,2477,20171001,76,0
451,2482,20170101,97,0
451,2482,20170201,89,0
451,2482,20170301,86,0
451,2482,20170401,87,0
451,2482,20170501,85,0
451,2482,20170601,66,0
451,2482,20170701,87,0
451,2482,20170801,74,0
451,2482,20170901,81,0
451,2482,20171001,83,0
453,2502,20170101,96,0
453,2502,20170201,83,0
453,2502,20170301,85,0
453,2502,20170401,88,0
453,2502,20170501,82,0
453,2502,20170601,62,0
453,2502,20170701,89,0
453,2502,20170801,82,0
453,2502,20170901,81,0
453,2502,20171001,81,0
454,2507,20170101,96,0
454,2507,20170201,83,0
454,2507,20170301,87,0
454,2507,20170401,87,0
454,2507,20170501,80,0
454,2507,20170601,60,0
454,2507,20170701,90,0
454,2507,20170801,78,0
454,2507,20170901,87,0
454,2507,20171001,79,0
455,55786,20170101,64,0
455,55786,20170201,85,0
455,55786,20170301,88,0
455,55786,20170401,55,0
455,55786,20170501,84,0
455,55786,20170601,92,0
455,55786,20170701,84,0
455,55786,20170801,86,0
455,55786,20170901,87,0
455,55786,20171001,84,0
462,58080,20170101,86,0
462,58080,20170201,85,0
462,58080,20170301,89,0
462,58080,20170401,91,0
462,58080,20170501,40,0
462,902513,20170601,53,0
462,58080,20170701,54,0
462,58080,20170801,64,0
462,58080,20170901,71,0
462,58080,20171001,79,0
464,2527,20170101,91,0
464,2527,20170201,80,0
464,2527,20170301,87,0
464,2527,20170401,87,0
464,2527,20170501,85,0
464,2527,20170601,64,0
464,2527,20170701,94,0
464,2527,20170801,85,0
464,2527,20170901,84,0
464,2527,20171001,78,0
467,2167,20170101,86,0
467,2167,20170201,91,0
467,2167,20170301,90,0
467,2167,20170401,-9999,9
467,2167,20170501,-9999,9
467,2167,20170601,73,0
467,2167,20170701,90,0
467,2167,20170801,83,0
467,2167,20170901,68,0
467,2167,20171001,-9999,9
468,2175,20170101,90,0
468,2175,20170201,88,0
468,2175,20170301,88,0
468,2175,20170401,92,0
468,2175,20170501,72,0
468,2175,20170601,72,0
468,2175,20170701,87,0
468,2175,20170801,83,0
468,2175,20170901,68,0
468,910015,20171001,-9999,9
469,2183,20170101,93,0
469,2183,20170201,92,0
469,2183,20170301,92,0
469,2183,20170401,88,0
469,2183,20170501,70,0
469,2183,20170601,70,0
469,2183,20170701,86,0
469,2183,20170801,78,0
469,2183,20170901,71,0
469,910020,20171001,81,0
470,2191,20170101,98,0
470,2191,20170201,91,0
470,2191,20170301,91,0
470,2191,20170401,80,0
470,2191,20170501,70,0
470,2191,20170601,70,0
470,2191,20170701,85,0
470,2191,20170801,80,0
470,2191,20170901,80,0
470,910035,20171001,84,0
471,2199,20170101,95,0
471,2199,20170201,92,0
471,2199,20170301,86,0
471,2199,20170401,84,0
471,2199,20170501,75,0
471,2199,20170601,75,0
471,2199,20170701,89,0
471,2199,20170801,84,0
471,2199,20170901,74,0
471,910055,20171001,81,0
472,2210,20170101,91,0
472,2210,20170201,86,0
472,2210,20170301,78,0
472,2210,20170401,80,0
472,2210,20170501,59,0
472,2210,20170601,71,0
472,2210,20170701,93,0
472,2210,20170801,90,0
472,2210,20170901,73,0
472,910170,20171001,82,0
473,2218,20170101,88,0
473,2218,20170201,86,0
473,2218,20170301,72,0
473,2218,20170401,75,0
473,2218,20170501,68,0
473,2218,20170601,63,0
473,2218,20170701,90,0
473,2218,20170801,84,0
473,2218,20170901,76,0
473,910184,20171001,79,0
474,2226,20170101,96,0
474,2226,20170201,91,0
474,2226,20170301,82,0
474,2226,20170401,88,0
474,2226,20170501,65,0
