"STAID","SOUID","DATE","TN","Q_TN"
5637,902325,20171001,39,0
5638,36691,20170101,-9999,9
5638,36691,20170201,-9999,9
5638,36691,20170301,-9999,9
5638,36691,20170401,-9999,9
5638,36691,20170501,-9999,9
5638,36691,20170601,-9999,9
5638,36691,20170701,-9999,9
5638,36691,20170801,-9999,9
5638,36691,20170901,-9999,9
5638,36691,20171001,-9999,9
5639,36694,20170101,-9999,9
5639,36694,20170201,-9999,9
5639,36694,20170301,-9999,9
5639,36694,20170401,-9999,9
5639,36694,20170501,-9999,9
5639,36694,20170601,-9999,9
5639,36694,20170701,-9999,9
5639,36694,20170801,-9999,9
5639,36694,20170901,-9999,9
5639,36694,20171001,-9999,9
5640,902382,20170101,-14,0
5640,902382,20170201,-75,0
5640,902382,20170301,-10,0
5640,902382,20170401,2,0
5640,902382,20170501,4,0
5640,902382,20170601,44,0
5640,902382,20170701,125,0
5640,902382,20170801,141,0
5640,902382,20170901,106,0
5640,902382,20171001,96,0
5641,902382,20170101,-14,0
5641,902382,20170201,-75,0
5641,902382,20170301,-10,0
5641,902382,20170401,2,0
5641,902382,20170501,4,0
5641,902382,20170601,44,0
5641,902382,20170701,125,0
5641,902382,20170801,141,0
5641,902382,20170901,106,0
5641,902382,20171001,96,0
5642,36706,20170101,-9999,9
5642,36706,20170201,-9999,9
5642,36706,20170301,-9999,9
5642,36706,20170401,-9999,9
5642,36706,20170501,-9999,9
5642,36706,20170601,-9999,9
5642,36706,20170701,-9999,9
5642,36706,20170801,-9999,9
5642,36706,20170901,-9999,9
5642,36706,20171001,-9999,9
5643,36709,20170101,-9999,9
5643,36709,20170201,-9999,9
5643,36709,20170301,-9999,9
5643,36709,20170401,-9999,9
5643,36709,20170501,-9999,9
5643,36709,20170601,-9999,9
5643,36709,20170701,-9999,9
5643,36709,20170801,-9999,9
5643,36709,20170901,-9999,9
5643,36709,20171001,-9999,9
5644,902331,20170101,-34,0
5644,902331,20170201,-183,0
5644,902331,20170301,-49,0
5644,902331,20170401,-1,0
5644,902331,20170501,-34,0
5644,902331,20170601,21,0
5644,902331,20170701,37,0
5644,902331,20170801,76,0
5644,902331,20170901,81,0
5644,902331,20171001,70,0
5645,902331,20170101,-34,0
5645,902331,20170201,-183,0
5645,902331,20170301,-49,0
5645,902331,20170401,-1,0
5645,902331,20170501,-34,0
5645,902331,20170601,21,0
5645,902331,20170701,37,0
5645,902331,20170801,76,0
5645,902331,20170901,81,0
5645,902331,20171001,70,0
5646,902319,20170101,-36,0
5646,902319,20170201,-205,0
5646,902319,20170301,-99,0
5646,902319,20170401,0,0
5646,902319,20170501,-48,0
5646,902319,20170601,22,0
5646,902319,20170701,-3,0
5646,902319,20170801,37,0
5646,902319,20170901,41,0
5646,902319,20171001,66,0
5647,36721,20170101,-9999,9
5647,36721,20170201,-9999,9
5647,36721,20170301,-9999,9
5647,36721,20170401,-9999,9
5647,36721,20170501,-9999,9
5647,36721,20170601,-9999,9
5647,36721,20170701,-9999,9
5647,36721,20170801,-9999,9
5647,36721,20170901,-9999,9
5647,36721,20171001,-9999,9
5648,36724,20170101,-9999,9
5648,36724,20170201,-9999,9
5648,36724,20170301,-9999,9
5648,36724,20170401,-9999,9
5648,36724,20170501,-9999,9
5648,36724,20170601,-9999,9
5648,36724,20170701,-9999,9
5648,36724,20170801,-9999,9
5648,36724,20170901,-9999,9
5648,36724,20171001,-9999,9
5649,36727,20170101,-9999,9
5649,36727,20170201,-9999,9
5649,36727,20170301,-9999,9
5649,36727,20170401,-9999,9
5649,36727,20170501,-9999,9
5649,36727,20170601,-9999,9
5649,36727,20170701,-9999,9
5649,36727,20170801,-9999,9
5649,36727,20170901,-9999,9
5649,36727,20171001,-9999,9
5650,36730,20170101,-9999,9
5650,36730,20170201,-9999,9
5650,36730,20170301,-9999,9
5650,36730,20170401,-9999,9
5650,36730,20170501,-9999,9
5650,36730,20170601,-9999,9
5650,36730,20170701,-9999,9
5650,36730,20170801,-9999,9
5650,36730,20170901,-9999,9
5650,36730,20171001,-9999,9
5651,36733,20170101,-9999,9
5651,36733,20170201,-9999,9
5651,36733,20170301,-9999,9
5651,36733,20170401,-9999,9
5651,36733,20170501,-9999,9
5651,36733,20170601,-9999,9
5651,36733,20170701,-9999,9
5651,36733,20170801,-9999,9
5651,36733,20170901,-9999,9
5651,36733,20171001,-9999,9
5652,36736,20170101,-9999,9
5652,36736,20170201,-9999,9
5652,36736,20170301,-9999,9
5652,36736,20170401,-9999,9
5652,36736,20170501,-9999,9
5652,36736,20170601,-9999,9
5652,36736,20170701,-9999,9
5652,36736,20170801,-9999,9
5652,36736,20170901,-9999,9
5652,36736,20171001,-9999,9
5653,36739,20170101,-9999,9
5653,36739,20170201,-9999,9
5653,36739,20170301,-9999,9
5653,36739,20170401,-9999,9
5653,36739,20170501,-9999,9
5653,36739,20170601,-9999,9
5653,36739,20170701,-9999,9
5653,36739,20170801,-9999,9
5653,36739,20170901,-9999,9
5653,36739,20171001,-9999,9
5654,36742,20170101,-9999,9
5654,36742,20170201,-9999,9
5654,36742,20170301,-9999,9
5654,36742,20170401,-9999,9
5654,36742,20170501,-9999,9
5654,36742,20170601,-9999,9
5654,36742,20170701,-9999,9
5654,36742,20170801,-9999,9
5654,36742,20170901,-9999,9
5654,36742,20171001,-9999,9
5655,902209,20170101,-74,0
5655,902209,20170201,-79,0
5655,902209,20170301,-60,0
5655,902209,20170401,-24,0
5655,902209,20170501,-36,0
5655,902209,20170601,-25,0
5655,902209,20170701,71,0
5655,902209,20170801,81,0
5655,902209,20170901,40,0
5655,902209,20171001,24,0
5656,36748,20170101,-9999,9
5656,36748,20170201,-9999,9
5656,36748,20170301,-9999,9
5656,36748,20170401,-9999,9
5656,36748,20170501,-9999,9
5656,36748,20170601,-9999,9
5656,36748,20170701,-9999,9
5656,36748,20170801,-9999,9
5656,36748,20170901,-9999,9
5656,36748,20171001,-9999,9
5657,36751,20170101,-9999,9
5657,36751,20170201,-9999,9
5657,36751,20170301,-9999,9
5657,36751,20170401,-9999,9
5657,36751,20170501,-9999,9
5657,36751,20170601,-9999,9
5657,36751,20170701,-9999,9
5657,36751,20170801,-9999,9
5657,36751,20170901,-9999,9
5657,36751,20171001,-9999,9
5658,36754,20170101,-9999,9
5658,36754,20170201,-9999,9
5658,36754,20170301,-9999,9
5658,36754,20170401,-9999,9
5658,36754,20170501,-9999,9
5658,36754,20170601,-9999,9
5658,36754,20170701,-9999,9
5658,36754,20170801,-9999,9
5658,36754,20170901,-9999,9
5658,36754,20171001,-9999,9
5659,36757,20170101,-9999,9
5659,36757,20170201,-9999,9
5659,36757,20170301,-9999,9
5659,36757,20170401,-9999,9
5659,36757,20170501,-9999,9
5659,36757,20170601,-9999,9
5659,36757,20170701,-9999,9
5659,36757,20170801,-9999,9
5659,36757,20170901,-9999,9
5659,36757,20171001,-9999,9
5660,902260,20170101,-53,0
5660,902260,20170201,-129,0
5660,902260,20170301,-16,0
5660,902260,20170401,-18,0
5660,902260,20170501,-56,0
5660,902260,20170601,32,0
5660,902260,20170701,87,0
5660,902260,20170801,52,0
5660,902260,20170901,89,0
5660,902260,20171001,75,0
5661,902247,20170101,-44,0
5661,902247,20170201,-163,0
5661,902247,20170301,-26,0
5661,902247,20170401,-4,0
5661,902247,20170501,-43,0
5661,902247,20170601,30,0
5661,902247,20170701,41,0
5661,902247,20170801,60,0
5661,902247,20170901,76,0
5661,902247,20171001,71,0
5662,902247,20170101,-44,0
5662,902247,20170201,-163,0
5662,902247,20170301,-26,0
5662,902247,20170401,-4,0
5662,902247,20170501,-43,0
5662,902247,20170601,30,0
5662,902247,20170701,41,0
5662,902247,20170801,60,0
5662,902247,20170901,76,0
5662,902247,20171001,71,0
5663,36772,20170101,-9999,9
5663,36772,20170201,-9999,9
5663,36772,20170301,-9999,9
5663,36772,20170401,-9999,9
5663,36772,20170501,-9999,9
5663,36772,20170601,-9999,9
5663,36772,20170701,-9999,9
5663,36772,20170801,-9999,9
5663,36772,20170901,-9999,9
5663,36772,20171001,-9999,9
5664,36775,20170101,-9999,9
5664,36775,20170201,-9999,9
5664,36775,20170301,-9999,9
5664,36775,20170401,-9999,9
5664,36775,20170501,-9999,9
5664,36775,20170601,-9999,9
5664,36775,20170701,-9999,9
5664,36775,20170801,-9999,9
5664,36775,20170901,-9999,9
5664,36775,20171001,-9999,9
5665,36778,20170101,-9999,9
5665,36778,20170201,-9999,9
5665,36778,20170301,-9999,9
5665,36778,20170401,-9999,9
5665,36778,20170501,-9999,9
5665,36778,20170601,-9999,9
5665,36778,20170701,-9999,9
5665,36778,20170801,-9999,9
5665,36778,20170901,-9999,9
5665,36778,20171001,-9999,9
5666,36784,20170101,-9999,9
5666,36784,20170201,-9999,9
5666,36784,20170301,-9999,9
5666,36784,20170401,-9999,9
5666,36784,20170501,-9999,9
5666,36784,20170601,-9999,9
5666,36784,20170701,-9999,9
5666,36784,20170801,-9999,9
5666,36784,20170901,-9999,9
5666,36784,20171001,-9999,9
5667,902269,20170101,-24,0
5667,902269,20170201,-73,0
5667,902269,20170301,-9,0
5667,902269,20170401,-4,0
5667,902269,20170501,6,0
5667,902269,20170601,40,0
5667,902269,20170701,137,0
5667,902269,20170801,159,0
5667,902269,20170901,106,0
5667,902269,20171001,85,0
5668,902226,20170101,-28,0
5668,902226,20170201,-128,0
5668,902226,20170301,-58,0
5668,902226,20170401,1,0
5668,902226,20170501,4,0
5668,902226,20170601,25,0
5668,902226,20170701,100,0
5668,902226,20170801,107,0
5668,902226,20170901,85,0
5668,902226,20171001,70,0
5669,902226,20170101,-28,0
5669,902226,20170201,-128,0
5669,902226,20170301,-58,0
5669,902226,20170401,1,0
5669,902226,20170501,4,0
5669,902226,20170601,25,0
5669,902226,20170701,100,0
5669,902226,20170801,107,0
5669,902226,20170901,85,0
5669,902226,20171001,70,0
5670,36802,20170101,-9999,9
5670,36802,20170201,-9999,9
5670,36802,20170301,-9999,9
5670,36802,20170401,-9999,9
5670,36802,20170501,-9999,9
5670,36802,20170601,-9999,9
5670,36802,20170701,-9999,9
5670,36802,20170801,-9999,9
5670,36802,20170901,-9999,9
5670,36802,20171001,-9999,9
5671,902207,20170101,-43,0
5671,902207,20170201,-164,0
5671,902207,20170301,-54,0
5671,902207,20170401,20,0
5671,902207,20170501,-3,0
5671,902207,20170601,-9999,9
5671,902207,20170701,59,0
5671,902207,20170801,46,0
5671,902207,20170901,61,0
5671,902207,20171001,61,0
5672,902207,20170101,-43,0
5672,902207,20170201,-164,0
5672,902207,20170301,-54,0
5672,902207,20170401,20,0
5672,902207,20170501,-3,0
5672,902207,20170601,-9999,9
5672,902207,20170701,59,0
5672,902207,20170801,46,0
5672,902207,20170901,61,0
5672,902207,20171001,61,0
5673,36814,20170101,-9999,9
5673,36814,20170201,-9999,9
5673,36814,20170301,-9999,9
5673,36814,20170401,-9999,9
5673,36814,20170501,-9999,9
5673,36814,20170601,-9999,9
5673,36814,20170701,-9999,9
5673,36814,20170801,-9999,9
5673,36814,20170901,-9999,9
5673,36814,20171001,-9999,9
5674,36817,20170101,-9999,9
5674,36817,20170201,-9999,9
5674,36817,20170301,-9999,9
5674,36817,20170401,-9999,9
5674,36817,20170501,-9999,9
5674,36817,20170601,-9999,9
5674,36817,20170701,-9999,9
5674,36817,20170801,-9999,9
5674,36817,20170901,-9999,9
5674,36817,20171001,-9999,9
5675,36820,20170101,-9999,9
5675,36820,20170201,-9999,9
5675,36820,20170301,-9999,9
5675,36820,20170401,-9999,9
5675,36820,20170501,-9999,9
5675,36820,20170601,-9999,9
5675,36820,20170701,-9999,9
5675,36820,20170801,-9999,9
5675,36820,20170901,-9999,9
5675,36820,20171001,-9999,9
5676,36823,20170101,-9999,9
5676,36823,20170201,-9999,9
5676,36823,20170301,-9999,9
5676,36823,20170401,-9999,9
5676,36823,20170501,-9999,9
5676,36823,20170601,-9999,9
5676,36823,20170701,-9999,9
5676,36823,20170801,-9999,9
5676,36823,20170901,-9999,9
5676,36823,20171001,-9999,9
5677,36826,20170101,-9999,9
5677,36826,20170201,-9999,9
5677,36826,20170301,-9999,9
5677,36826,20170401,-9999,9
5677,36826,20170501,-9999,9
5677,36826,20170601,-9999,9
5677,36826,20170701,-9999,9
5677,36826,20170801,-9999,9
5677,36826,20170901,-9999,9
5677,36826,20171001,-9999,9
5678,36829,20170101,-9999,9
5678,36829,20170201,-9999,9
5678,36829,20170301,-9999,9
5678,36829,20170401,-9999,9
5678,36829,20170501,-9999,9
5678,36829,20170601,-9999,9
5678,36829,20170701,-9999,9
5678,36829,20170801,-9999,9
5678,36829,20170901,-9999,9
5678,36829,20171001,-9999,9
5679,36832,20170101,-9999,9
5679,36832,20170201,-9999,9
5679,36832,20170301,-9999,9
5679,36832,20170401,-9999,9
5679,36832,20170501,-9999,9
5679,36832,20170601,-9999,9
5679,36832,20170701,-9999,9
5679,36832,20170801,-9999,9
5679,36832,20170901,-9999,9
5679,36832,20171001,-9999,9
5680,36835,20170101,-9999,9
5680,36835,20170201,-9999,9
5680,36835,20170301,-9999,9
5680,36835,20170401,-9999,9
5680,36835,20170501,-9999,9
5680,36835,20170601,-9999,9
5680,36835,20170701,-9999,9
5680,36835,20170801,-9999,9
5680,36835,20170901,-9999,9
5680,36835,20171001,-9999,9
5681,36838,20170101,-9999,9
5681,36838,20170201,-9999,9
5681,36838,20170301,-9999,9
5681,36838,20170401,-9999,9
5681,36838,20170501,-9999,9
5681,36838,20170601,-9999,9
5681,36838,20170701,-9999,9
5681,36838,20170801,-9999,9
5681,36838,20170901,-9999,9
5681,36838,20171001,-9999,9
5682,902267,20170101,-51,0
5682,902267,20170201,-120,0
5682,902267,20170301,-9,0
5682,902267,20170401,-19,0
5682,902267,20170501,-19,0
5682,902267,20170601,16,0
5682,902267,20170701,104,0
5682,902267,20170801,105,0
5682,902267,20170901,101,0
5682,902267,20171001,65,0
5683,36844,20170101,-9999,9
5683,36844,20170201,-9999,9
5683,36844,20170301,-9999,9
5683,36844,20170401,-9999,9
5683,36844,20170501,-9999,9
5683,36844,20170601,-9999,9
5683,36844,20170701,-9999,9
5683,36844,20170801,-9999,9
5683,36844,20170901,-9999,9
5683,36844,20171001,-9999,9
5684,902284,20170101,-34,0
5684,902284,20170201,-78,0
5684,902284,20170301,-4,0
5684,902284,20170401,-3,0
5684,902284,20170501,6,0
5684,902284,20170601,37,0
5684,902284,20170701,131,0
5684,902284,20170801,149,0
5684,902284,20170901,104,0
5684,902284,20171001,76,0
5685,36850,20170101,-9999,9
5685,36850,20170201,-9999,9
5685,36850,20170301,-9999,9
5685,36850,20170401,-9999,9
5685,36850,20170501,-9999,9
5685,36850,20170601,-9999,9
5685,36850,20170701,-9999,9
5685,36850,20170801,-9999,9
5685,36850,20170901,-9999,9
5685,36850,20171001,-9999,9
5686,36853,20170101,-9999,9
5686,36853,20170201,-9999,9
5686,36853,20170301,-9999,9
5686,36853,20170401,-9999,9
5686,36853,20170501,-9999,9
5686,36853,20170601,-9999,9
5686,36853,20170701,-9999,9
5686,36853,20170801,-9999,9
5686,36853,20170901,-9999,9
5686,36853,20171001,-9999,9
5687,36856,20170101,-9999,9
5687,36856,20170201,-9999,9
5687,36856,20170301,-9999,9
5687,36856,20170401,-9999,9
5687,36856,20170501,-9999,9
5687,36856,20170601,-9999,9
5687,36856,20170701,-9999,9
5687,36856,20170801,-9999,9
5687,36856,20170901,-9999,9
5687,36856,20171001,-9999,9
5688,36859,20170101,-9999,9
5688,36859,20170201,-9999,9
5688,36859,20170301,-9999,9
5688,36859,20170401,-9999,9
5688,36859,20170501,-9999,9
5688,36859,20170601,-9999,9
5688,36859,20170701,-9999,9
5688,36859,20170801,-9999,9
5688,36859,20170901,-9999,9
5688,36859,20171001,-9999,9
5689,36862,20170101,-9999,9
5689,36862,20170201,-9999,9
5689,36862,20170301,-9999,9
5689,36862,20170401,-9999,9
5689,36862,20170501,-9999,9
5689,36862,20170601,-9999,9
5689,36862,20170701,-9999,9
5689,36862,20170801,-9999,9
5689,36862,20170901,-9999,9
5689,36862,20171001,-9999,9
5690,902265,20170101,-68,0
5690,902265,20170201,-146,0
5690,902265,20170301,-11,0
5690,902265,20170401,-29,0
5690,902265,20170501,-20,0
5690,902265,20170601,25,0
5690,902265,20170701,56,0
5690,902265,20170801,76,0
5690,902265,20170901,92,0
5690,902265,20171001,61,0
5691,902265,20170101,-68,0
5691,902265,20170201,-146,0
5691,902265,20170301,-11,0
5691,902265,20170401,-29,0
5691,902265,20170501,-20,0
5691,902265,20170601,25,0
5691,902265,20170701,56,0
5691,902265,20170801,76,0
5691,902265,20170901,92,0
5691,902265,20171001,61,0
5692,902231,20170101,-36,0
5692,902231,20170201,-145,0
5692,902231,20170301,-46,0
5692,902231,20170401,-4,0
5692,902231,20170501,-29,0
5692,902231,20170601,20,0
5692,902231,20170701,76,0
5692,902231,20170801,65,0
5692,902231,20170901,51,0
5692,902231,20171001,60,0
5693,36880,20170101,-9999,9
5693,36880,20170201,-9999,9
5693,36880,20170301,-9999,9
5693,36880,20170401,-9999,9
5693,36880,20170501,-9999,9
5693,36880,20170601,-9999,9
5693,36880,20170701,-9999,9
5693,36880,20170801,-9999,9
5693,36880,20170901,-9999,9
5693,36880,20171001,-9999,9
5694,902236,20170101,-39,0
5694,902236,20170201,-134,0
5694,902236,20170301,-35,0
5694,902236,20170401,-9,0
5694,902236,20170501,-39,0
5694,902236,20170601,2,0
5694,902236,20170701,96,0
5694,902236,20170801,76,0
5694,902236,20170901,61,0
5694,902236,20171001,51,0
5695,36886,20170101,-9999,9
5695,36886,20170201,-9999,9
5695,36886,20170301,-9999,9
5695,36886,20170401,-9999,9
5695,36886,20170501,-9999,9
5695,36886,20170601,-9999,9
5695,36886,20170701,-9999,9
5695,36886,20170801,-9999,9
5695,36886,20170901,-9999,9
5695,36886,20171001,-9999,9
5696,902236,20170101,-39,0
5696,902236,20170201,-134,0
5696,902236,20170301,-35,0
5696,902236,20170401,-9,0
5696,902236,20170501,-39,0
5696,902236,20170601,2,0
5696,902236,20170701,96,0
5696,902236,20170801,76,0
5696,902236,20170901,61,0
5696,902236,20171001,51,0
5697,36892,20170101,-9999,9
5697,36892,20170201,-9999,9
5697,36892,20170301,-9999,9
5697,36892,20170401,-9999,9
5697,36892,20170501,-9999,9
5697,36892,20170601,-9999,9
5697,36892,20170701,-9999,9
5697,36892,20170801,-9999,9
5697,36892,20170901,-9999,9
5697,36892,20171001,-9999,9
5698,902286,20170101,-9999,9
5698,902286,20170201,-115,0
5698,902286,20170301,0,0
5698,902286,20170401,-9,0
5698,902286,20170501,-18,0
5698,902286,20170601,16,0
5698,902286,20170701,112,0
5698,902286,20170801,89,0
5698,902286,20170901,104,0
5698,902286,20171001,57,0
5699,902286,20170101,-9999,9
5699,902286,20170201,-115,0
5699,902286,20170301,0,0
5699,902286,20170401,-9,0
5699,902286,20170501,-18,0
5699,902286,20170601,16,0
5699,902286,20170701,112,0
5699,902286,20170801,89,0
5699,902286,20170901,104,0
5699,902286,20171001,57,0
5700,902286,20170101,-9999,9
5700,902286,20170201,-115,0
5700,902286,20170301,0,0
5700,902286,20170401,-9,0
5700,902286,20170501,-18,0
5700,902286,20170601,16,0
5700,902286,20170701,112,0
5700,902286,20170801,89,0
5700,902286,20170901,104,0
5700,902286,20171001,57,0
5701,902221,20170101,-54,0
5701,902221,20170201,-98,0
5701,902221,20170301,-50,0
5701,902221,20170401,-29,0
5701,902221,20170501,-40,0
5701,902221,20170601,-6,0
5701,902221,20170701,70,0
5701,902221,20170801,56,0
5701,902221,20170901,50,0
5701,902221,20171001,42,0
5702,36910,20170101,-9999,9
5702,36910,20170201,-9999,9
5702,36910,20170301,-9999,9
5702,36910,20170401,-9999,9
5702,36910,20170501,-9999,9
5702,36910,20170601,-9999,9
5702,36910,20170701,-9999,9
5702,36910,20170801,-9999,9
5702,36910,20170901,-9999,9
5702,36910,20171001,-9999,9
5703,36913,20170101,-9999,9
5703,36913,20170201,-9999,9
5703,36913,20170301,-9999,9
5703,36913,20170401,-9999,9
5703,36913,20170501,-9999,9
5703,36913,20170601,-9999,9
5703,36913,20170701,-9999,9
5703,36913,20170801,-9999,9
5703,36913,20170901,-9999,9
5703,36913,20171001,-9999,9
5704,36916,20170101,-9999,9
5704,36916,20170201,-9999,9
5704,36916,20170301,-9999,9
5704,36916,20170401,-9999,9
5704,36916,20170501,-9999,9
5704,36916,20170601,-9999,9
5704,36916,20170701,-9999,9
5704,36916,20170801,-9999,9
5704,36916,20170901,-9999,9
5704,36916,20171001,-9999,9
5705,36919,20170101,-9999,9
5705,36919,20170201,-9999,9
5705,36919,20170301,-9999,9
5705,36919,20170401,-9999,9
5705,36919,20170501,-9999,9
5705,36919,20170601,-9999,9
5705,36919,20170701,-9999,9
5705,36919,20170801,-9999,9
5705,36919,20170901,-9999,9
5705,36919,20171001,-9999,9
5706,36922,20170101,-9999,9
5706,36922,20170201,-9999,9
5706,36922,20170301,-9999,9
5706,36922,20170401,-9999,9
5706,36922,20170501,-9999,9
5706,36922,20170601,-9999,9
5706,36922,20170701,-9999,9
5706,36922,20170801,-9999,9
5706,36922,20170901,-9999,9
5706,36922,20171001,-9999,9
5707,36925,20170101,-9999,9
5707,36925,20170201,-9999,9
5707,36925,20170301,-9999,9
5707,36925,20170401,-9999,9
5707,36925,20170501,-9999,9
5707,36925,20170601,-9999,9
5707,36925,20170701,-9999,9
5707,36925,20170801,-9999,9
5707,36925,20170901,-9999,9
5707,36925,20171001,-9999,9
5708,36928,20170101,-9999,9
5708,36928,20170201,-9999,9
5708,36928,20170301,-9999,9
5708,36928,20170401,-9999,9
5708,36928,20170501,-9999,9
5708,36928,20170601,-9999,9
5708,36928,20170701,-9999,9
5708,36928,20170801,-9999,9
5708,36928,20170901,-9999,9
5708,36928,20171001,-9999,9
5709,36931,20170101,-9999,9
5709,36931,20170201,-9999,9
5709,36931,20170301,-9999,9
5709,36931,20170401,-9999,9
5709,36931,20170501,-9999,9
5709,36931,20170601,-9999,9
5709,36931,20170701,-9999,9
5709,36931,20170801,-9999,9
5709,36931,20170901,-9999,9
5709,36931,20171001,-9999,9
5710,902263,20170101,-88,0
5710,902263,20170201,-123,0
5710,902263,20170301,-44,0
5710,902263,20170401,-39,0
5710,902263,20170501,-48,0
5710,902263,20170601,5,0
5710,902263,20170701,71,0
5710,902263,20170801,110,0
5710,902263,20170901,84,0
5710,902263,20171001,46,0
5711,902263,20170101,-88,0
5711,902263,20170201,-123,0
5711,902263,20170301,-44,0
5711,902263,20170401,-39,0
5711,902263,20170501,-48,0
5711,902263,20170601,5,0
5711,902263,20170701,71,0
5711,902263,20170801,110,0
5711,902263,20170901,84,0
5711,902263,20171001,46,0
5712,902242,20170101,-69,0
5712,902242,20170201,-159,0
5712,902242,20170301,-44,0
5712,902242,20170401,-14,0
5712,902242,20170501,-28,0
5712,902242,20170601,21,0
5712,902242,20170701,60,0
5712,902242,20170801,100,0
5712,902242,20170901,80,0
5712,902242,20171001,64,0
5713,902242,20170101,-69,0
5713,902242,20170201,-159,0
5713,902242,20170301,-44,0
5713,902242,20170401,-14,0
5713,902242,20170501,-28,0
5713,902242,20170601,21,0
5713,902242,20170701,60,0
5713,902242,20170801,100,0
5713,902242,20170901,80,0
5713,902242,20171001,64,0
5714,36946,20170101,-9999,9
5714,36946,20170201,-9999,9
5714,36946,20170301,-9999,9
5714,36946,20170401,-9999,9
5714,36946,20170501,-9999,9
5714,36946,20170601,-9999,9
5714,36946,20170701,-9999,9
5714,36946,20170801,-9999,9
5714,36946,20170901,-9999,9
5714,36946,20171001,-9999,9
5715,902254,20170101,-124,0
5715,902254,20170201,-168,0
5715,902254,20170301,-45,0
5715,902254,20170401,-19,0
5715,902254,20170501,-45,0
5715,902254,20170601,9,0
5715,902254,20170701,29,0
5715,902254,20170801,74,0
5715,902254,20170901,76,0
5715,902254,20171001,50,0
5716,902254,20170101,-124,0
5716,902254,20170201,-168,0
5716,902254,20170301,-45,0
5716,902254,20170401,-19,0
5716,902254,20170501,-45,0
5716,902254,20170601,9,0
5716,902254,20170701,29,0
5716,902254,20170801,74,0
5716,902254,20170901,76,0
5716,902254,20171001,50,0
5717,36955,20170101,-9999,9
5717,36955,20170201,-9999,9
5717,36955,20170301,-9999,9
5717,36955,20170401,-9999,9
5717,36955,20170501,-9999,9
5717,36955,20170601,-9999,9
5717,36955,20170701,-9999,9
5717,36955,20170801,-9999,9
5717,36955,20170901,-9999,9
5717,36955,20171001,-9999,9
5718,902230,20170101,-59,0
5718,902230,20170201,-130,0
5718,902230,20170301,-49,0
5718,902230,20170401,-18,0
5718,902230,20170501,-18,0
5718,902230,20170601,16,0
5718,902230,20170701,76,0
5718,902230,20170801,84,0
5718,902230,20170901,54,0
5718,902230,20171001,61,0
5719,36961,20170101,-9999,9
5719,36961,20170201,-9999,9
5719,36961,20170301,-9999,9
5719,36961,20170401,-9999,9
5719,36961,20170501,-9999,9
5719,36961,20170601,-9999,9
5719,36961,20170701,-9999,9
5719,36961,20170801,-9999,9
5719,36961,20170901,-9999,9
5719,36961,20171001,-9999,9
5720,36964,20170101,-9999,9
5720,36964,20170201,-9999,9
5720,36964,20170301,-9999,9
5720,36964,20170401,-9999,9
5720,36964,20170501,-9999,9
5720,36964,20170601,-9999,9
5720,36964,20170701,-9999,9
5720,36964,20170801,-9999,9
5720,36964,20170901,-9999,9
5720,36964,20171001,-9999,9
5721,36967,20170101,-9999,9
5721,36967,20170201,-9999,9
5721,36967,20170301,-9999,9
5721,36967,20170401,-9999,9
5721,36967,20170501,-9999,9
5721,36967,20170601,-9999,9
5721,36967,20170701,-9999,9
5721,36967,20170801,-9999,9
5721,36967,20170901,-9999,9
5721,36967,20171001,-9999,9
5722,36970,20170101,-9999,9
5722,36970,20170201,-9999,9
5722,36970,20170301,-9999,9
5722,36970,20170401,-9999,9
5722,36970,20170501,-9999,9
5722,36970,20170601,-9999,9
5722,36970,20170701,-9999,9
5722,36970,20170801,-9999,9
5722,36970,20170901,-9999,9
5722,36970,20171001,-9999,9
5723,36973,20170101,-9999,9
5723,36973,20170201,-9999,9
5723,36973,20170301,-9999,9
5723,36973,20170401,-9999,9
5723,36973,20170501,-9999,9
5723,36973,20170601,-9999,9
5723,36973,20170701,-9999,9
5723,36973,20170801,-9999,9
5723,36973,20170901,-9999,9
5723,36973,20171001,-9999,9
5724,36976,20170101,-9999,9
5724,36976,20170201,-9999,9
5724,36976,20170301,-9999,9
5724,36976,20170401,-9999,9
5724,36976,20170501,-9999,9
5724,36976,20170601,-9999,9
5724,36976,20170701,-9999,9
5724,36976,20170801,-9999,9
5724,36976,20170901,-9999,9
5724,36976,20171001,-9999,9
5725,36979,20170101,-9999,9
5725,36979,20170201,-9999,9
5725,36979,20170301,-9999,9
5725,36979,20170401,-9999,9
5725,36979,20170501,-9999,9
5725,36979,20170601,-9999,9
5725,36979,20170701,-9999,9
5725,36979,20170801,-9999,9
5725,36979,20170901,-9999,9
5725,36979,20171001,-9999,9
5726,36982,20170101,-9999,9
5726,36982,20170201,-9999,9
5726,36982,20170301,-9999,9
5726,36982,20170401,-9999,9
5726,36982,20170501,-9999,9
5726,36982,20170601,-9999,9
5726,36982,20170701,-9999,9
5726,36982,20170801,-9999,9
5726,36982,20170901,-9999,9
5726,36982,20171001,-9999,9
5727,902297,20170101,-50,0
5727,902297,20170201,-46,0
5727,902297,20170301,-24,0
5727,902297,20170401,-49,0
5727,902297,20170501,-13,0
5727,902297,20170601,31,0
5727,902297,20170701,124,0
5727,902297,20170801,131,0
5727,902297,20170901,-9999,9
5727,902297,20171001,56,0
5728,36994,20170101,-9999,9
5728,36994,20170201,-9999,9
5728,36994,20170301,-9999,9
