"STAID","SOUID","DATE","SD","Q_SD"
3542,911968,20170301,0,0
3542,911968,20170401,0,0
3542,911968,20170501,0,0
3542,911968,20170601,0,0
3542,911968,20170701,0,0
3542,911968,20170801,0,0
3542,911968,20170901,0,0
3542,911968,20171001,0,0
3544,16365,20170101,-9999,9
3544,16365,20170201,-9999,9
3544,16365,20170301,-9999,9
3544,16365,20170401,-9999,9
3544,16365,20170501,-9999,9
3544,16365,20170601,-9999,9
3544,16365,20170701,-9999,9
3544,16365,20170801,-9999,9
3544,16365,20170901,-9999,9
3544,16365,20171001,-9999,9
3567,17114,20170101,-9999,9
3567,17114,20170201,-9999,9
3567,17114,20170301,-9999,9
3567,17114,20170401,-9999,9
3567,17114,20170501,-9999,9
3567,17114,20170601,-9999,9
3567,17114,20170701,-9999,9
3567,17114,20170801,-9999,9
3567,17114,20170901,-9999,9
3567,17114,20171001,-9999,9
3986,20923,20170101,-9999,9
3986,20923,20170201,-9999,9
3986,20923,20170301,-9999,9
3986,20923,20170401,-9999,9
3986,20923,20170501,-9999,9
3986,20923,20170601,-9999,9
3986,20923,20170701,-9999,9
3986,20923,20170801,-9999,9
3986,20923,20170901,-9999,9
3986,20923,20171001,-9999,9
3987,20935,20170101,-9999,9
3987,20935,20170201,33,0
3987,910908,20170301,63,0
3987,20935,20170401,-9999,9
3987,20935,20170501,8,0
3987,910908,20170601,-9999,9
3987,910908,20170701,-9999,9
3987,910908,20170801,-9999,9
3987,910908,20170901,-9999,9
3987,910908,20171001,-9999,9
3988,20947,20170101,0,0
3988,20947,20170201,12,0
3988,20947,20170301,12,0
3988,20947,20170401,-9999,9
3988,910815,20170501,-9999,9
3988,910815,20170601,-9999,9
3988,910815,20170701,-9999,9
3988,910815,20170801,-9999,9
3988,910815,20170901,-9999,9
3988,910815,20171001,-9999,9
3989,20959,20170101,0,0
3989,20959,20170201,-9999,9
3989,20959,20170301,0,0
3989,20959,20170401,0,0
3989,20959,20170501,-9999,9
3989,20959,20170601,0,0
3989,20959,20170701,-9999,9
3989,20959,20170801,-9999,9
3989,20959,20170901,0,0
3989,20959,20171001,-9999,9
3990,20971,20170101,0,0
3990,20971,20170201,6,0
3990,910567,20170301,-9999,9
3990,910567,20170401,-9999,9
3990,910567,20170501,-9999,9
3990,910567,20170601,-9999,9
3990,910567,20170701,-9999,9
3990,910567,20170801,-9999,9
3990,910567,20170901,-9999,9
3990,910567,20171001,-9999,9
3991,20983,20170101,2,0
3991,910532,20170201,-9999,9
3991,910532,20170301,-9999,9
3991,910532,20170401,-9999,9
3991,910532,20170501,-9999,9
3991,910532,20170601,-9999,9
3991,910532,20170701,-9999,9
3991,910532,20170801,-9999,9
3991,910532,20170901,-9999,9
3991,910532,20171001,-9999,9
3992,20995,20170101,0,0
3992,20995,20170201,11,0
3992,20995,20170301,0,0
3992,20995,20170401,0,0
3992,20995,20170501,-9999,9
3992,20995,20170601,0,0
3992,20995,20170701,0,0
3992,20995,20170801,0,0
3992,20995,20170901,0,0
3992,910291,20171001,0,0
3993,21007,20170101,-9999,9
3993,21007,20170201,-9999,9
3993,21007,20170301,-9999,9
3993,21007,20170401,-9999,9
3993,21007,20170501,-9999,9
3993,21007,20170601,-9999,9
3993,21007,20170701,-9999,9
3993,21007,20170801,-9999,9
3993,21007,20170901,-9999,9
3993,21007,20171001,-9999,9
3994,21019,20170101,0,0
3994,21019,20170201,0,0
3994,21019,20170301,0,0
3994,21019,20170401,0,0
3994,21019,20170501,0,0
3994,21019,20170601,0,0
3994,21019,20170701,0,0
3994,910091,20170801,-9999,9
3994,910091,20170901,-9999,9
3994,910091,20171001,-9999,9
3995,21031,20170101,0,0
3995,910046,20170201,-9999,9
3995,910046,20170301,-9999,9
3995,910046,20170401,-9999,9
3995,910046,20170501,-9999,9
3995,910046,20170601,-9999,9
3995,910046,20170701,-9999,9
3995,910046,20170801,-9999,9
3995,910046,20170901,-9999,9
3995,910046,20171001,-9999,9
3996,21043,20170101,0,0
3996,21043,20170201,0,0
3996,21043,20170301,0,0
3996,21043,20170401,0,0
3996,21043,20170501,0,0
3996,21043,20170601,0,0
3996,21043,20170701,0,0
3996,21043,20170801,0,0
3996,21043,20170901,0,0
3996,910513,20171001,0,0
3997,21055,20170101,0,0
3997,910805,20170201,-9999,9
3997,910805,20170301,-9999,9
3997,910805,20170401,-9999,9
3997,910805,20170501,-9999,9
3997,910805,20170601,-9999,9
3997,910805,20170701,-9999,9
3997,910805,20170801,-9999,9
3997,910805,20170901,-9999,9
3997,910805,20171001,-9999,9
3998,21067,20170101,-9999,9
3998,21067,20170201,-9999,9
3998,21067,20170301,-9999,9
3998,21067,20170401,-9999,9
3998,21067,20170501,-9999,9
3998,21067,20170601,-9999,9
3998,21067,20170701,-9999,9
3998,21067,20170801,-9999,9
3998,21067,20170901,-9999,9
3998,21067,20171001,-9999,9
3999,21079,20170101,0,0
3999,910430,20170201,-9999,9
3999,910430,20170301,-9999,9
3999,910430,20170401,-9999,9
3999,910430,20170501,-9999,9
3999,910430,20170601,-9999,9
3999,910430,20170701,-9999,9
3999,910430,20170801,-9999,9
3999,910430,20170901,-9999,9
3999,910430,20171001,-9999,9
4000,21091,20170101,0,0
4000,21091,20170201,4,0
4000,910264,20170301,-9999,9
4000,910264,20170401,-9999,9
4000,910264,20170501,-9999,9
4000,910264,20170601,-9999,9
4000,910264,20170701,-9999,9
4000,910264,20170801,-9999,9
4000,910264,20170901,-9999,9
4000,910264,20171001,-9999,9
4001,21103,20170101,0,0
4001,910113,20170201,-9999,9
4001,910113,20170301,-9999,9
4001,910113,20170401,-9999,9
4001,910113,20170501,-9999,9
4001,910113,20170601,-9999,9
4001,910113,20170701,-9999,9
4001,910113,20170801,-9999,9
4001,910113,20170901,-9999,9
4001,910113,20171001,-9999,9
4002,21115,20170101,0,0
4002,21115,20170201,28,0
4002,21115,20170301,12,0
4002,21115,20170401,-9999,9
4002,910948,20170501,-9999,9
4002,910948,20170601,-9999,9
4002,910948,20170701,-9999,9
4002,910948,20170801,-9999,9
4002,910948,20170901,-9999,9
4002,910948,20171001,-9999,9
4003,21127,20170101,0,0
4003,910742,20170201,-9999,9
4003,910742,20170301,-9999,9
4003,910742,20170401,-9999,9
4003,910742,20170501,-9999,9
4003,910742,20170601,-9999,9
4003,910742,20170701,-9999,9
4003,910742,20170801,-9999,9
4003,910742,20170901,-9999,9
4003,910742,20171001,-9999,9
4004,21139,20170101,1,0
4004,21139,20170201,10,0
4004,910776,20170301,-9999,9
4004,910776,20170401,-9999,9
4004,910776,20170501,-9999,9
4004,910776,20170601,-9999,9
4004,910776,20170701,-9999,9
4004,910776,20170801,-9999,9
4004,910776,20170901,-9999,9
4004,910776,20171001,-9999,9
4005,21151,20170101,0,0
4005,21151,20170201,0,0
4005,21151,20170301,0,0
4005,21151,20170401,0,0
4005,21151,20170501,0,0
4005,21151,20170601,0,0
4005,21151,20170701,0,0
4005,21151,20170801,0,0
4005,21151,20170901,0,0
4005,910382,20171001,0,0
4006,21163,20170101,0,0
4006,21163,20170201,14,0
4006,21163,20170301,0,0
4006,21163,20170401,0,0
4006,21163,20170501,0,0
4006,21163,20170601,0,0
4006,910836,20170701,-9999,9
4006,910836,20170801,-9999,9
4006,910836,20170901,-9999,9
4006,910836,20171001,-9999,9
4007,21175,20170101,0,0
4007,21175,20170201,44,0
4007,21175,20170301,7,0
4007,21175,20170401,0,0
4007,21175,20170501,0,0
4007,21175,20170601,0,0
4007,21175,20170701,0,0
4007,21175,20170801,0,0
4007,21175,20170901,0,0
4007,910544,20171001,0,0
4008,21187,20170101,0,0
4008,21187,20170201,8,0
4008,910688,20170301,-9999,9
4008,910688,20170401,-9999,9
4008,910688,20170501,-9999,9
4008,910688,20170601,-9999,9
4008,910688,20170701,-9999,9
4008,910688,20170801,-9999,9
4008,910688,20170901,-9999,9
4008,910688,20171001,-9999,9
4009,21199,20170101,-9999,9
4009,21199,20170201,-9999,9
4009,21199,20170301,-9999,9
4009,21199,20170401,-9999,9
4009,21199,20170501,-9999,9
4009,21199,20170601,-9999,9
4009,21199,20170701,-9999,9
4009,21199,20170801,-9999,9
4009,21199,20170901,-9999,9
4009,21199,20171001,-9999,9
4010,21211,20170101,0,0
4010,21211,20170201,9,0
4010,910895,20170301,-9999,9
4010,910895,20170401,-9999,9
4010,910895,20170501,-9999,9
4010,910895,20170601,-9999,9
4010,910895,20170701,-9999,9
4010,910895,20170801,-9999,9
4010,910895,20170901,-9999,9
4010,910895,20171001,-9999,9
4011,21223,20170101,0,0
4011,21223,20170201,-9999,9
4011,21223,20170301,-9999,9
4011,21223,20170401,-9999,9
4011,21223,20170501,-9999,9
4011,21223,20170601,-9999,9
4011,21223,20170701,-9999,9
4011,21223,20170801,-9999,9
4011,21223,20170901,-9999,9
4011,21223,20171001,-9999,9
4012,21235,20170101,0,0
4012,910729,20170201,-9999,9
4012,910729,20170301,-9999,9
4012,910729,20170401,-9999,9
4012,910729,20170501,-9999,9
4012,910729,20170601,-9999,9
4012,910729,20170701,-9999,9
4012,910729,20170801,-9999,9
4012,910729,20170901,-9999,9
4012,910729,20171001,-9999,9
4013,21247,20170101,0,0
4013,910641,20170201,-9999,9
4013,910641,20170301,-9999,9
4013,910641,20170401,-9999,9
4013,910641,20170501,-9999,9
4013,910641,20170601,-9999,9
4013,910641,20170701,-9999,9
4013,910641,20170801,-9999,9
4013,910641,20170901,-9999,9
4013,910641,20171001,-9999,9
4014,21259,20170101,0,0
4014,21259,20170201,4,0
4014,910496,20170301,-9999,9
4014,910496,20170401,-9999,9
4014,910496,20170501,-9999,9
4014,910496,20170601,-9999,9
4014,910496,20170701,-9999,9
4014,910496,20170801,-9999,9
4014,910496,20170901,-9999,9
4014,910496,20171001,-9999,9
4015,21271,20170101,0,0
4015,26779,20170201,0,0
4015,26779,20170301,0,0
4015,26779,20170401,0,0
4015,26779,20170501,0,0
4015,26779,20170601,0,0
4015,26779,20170701,0,0
4015,26779,20170801,0,0
4015,26779,20170901,0,0
4015,910131,20171001,-9999,9
4016,910007,20170101,-9999,9
4016,910007,20170201,-9999,9
4016,910007,20170301,-9999,9
4016,910007,20170401,-9999,9
4016,910007,20170501,-9999,9
4016,21283,20170601,-9999,9
4016,21283,20170701,-9999,9
4016,21283,20170801,-9999,9
4016,21283,20170901,-9999,9
4016,21283,20171001,-9999,9
4017,21295,20170101,-9999,9
4017,21295,20170201,-9999,9
4017,21295,20170301,-9999,9
4017,21295,20170401,-9999,9
4017,21295,20170501,-9999,9
4017,21295,20170601,-9999,9
4017,21295,20170701,-9999,9
4017,21295,20170801,-9999,9
4017,21295,20170901,-9999,9
4017,21295,20171001,-9999,9
4018,21307,20170101,0,0
4018,21307,20170201,8,0
4018,910490,20170301,-9999,9
4018,910490,20170401,-9999,9
4018,910490,20170501,-9999,9
4018,910490,20170601,-9999,9
4018,910490,20170701,-9999,9
4018,910490,20170801,-9999,9
4018,910490,20170901,-9999,9
4018,910490,20171001,-9999,9
4020,21331,20170101,-9999,9
4020,21331,20170201,-9999,9
4020,21331,20170301,-9999,9
4020,21331,20170401,-9999,9
4020,21331,20170501,-9999,9
4020,21331,20170601,-9999,9
4020,21331,20170701,-9999,9
4020,21331,20170801,-9999,9
4020,21331,20170901,-9999,9
4020,21331,20171001,-9999,9
4021,21343,20170101,-9999,9
4021,21343,20170201,-9999,9
4021,21343,20170301,-9999,9
4021,21343,20170401,-9999,9
4021,21343,20170501,-9999,9
4021,21343,20170601,-9999,9
4021,21343,20170701,-9999,9
4021,21343,20170801,-9999,9
4021,21343,20170901,-9999,9
4021,21343,20171001,-9999,9
4022,21367,20170101,0,0
4022,21367,20170201,14,0
4022,21367,20170301,0,0
4022,21367,20170401,0,0
4022,21355,20170501,-9999,9
4022,21355,20170601,-9999,9
4022,21355,20170701,-9999,9
4022,21355,20170801,-9999,9
4022,21355,20170901,-9999,9
4022,21355,20171001,-9999,9
4023,21367,20170101,0,0
4023,21367,20170201,14,0
4023,21367,20170301,0,0
4023,21367,20170401,0,0
4023,21367,20170501,-9999,9
4023,21367,20170601,-9999,9
4023,21367,20170701,-9999,9
4023,21367,20170801,-9999,9
4023,21367,20170901,-9999,9
4023,21367,20171001,-9999,9
4024,21379,20170101,0,0
4024,21379,20170201,0,0
4024,21379,20170301,0,0
4024,21379,20170401,0,0
4024,21379,20170501,-9999,9
4024,21379,20170601,-9999,9
4024,21379,20170701,-9999,9
4024,21379,20170801,-9999,9
4024,21379,20170901,-9999,9
4024,21379,20171001,-9999,9
4025,21391,20170101,-9999,9
4025,21391,20170201,-9999,9
4025,21391,20170301,-9999,9
4025,21391,20170401,-9999,9
4025,21391,20170501,-9999,9
4025,21391,20170601,-9999,9
4025,21391,20170701,-9999,9
4025,21391,20170801,-9999,9
4025,21391,20170901,-9999,9
4025,21391,20171001,-9999,9
4026,21403,20170101,0,0
4026,21403,20170201,0,0
4026,21403,20170301,0,0
4026,21403,20170401,0,0
4026,21403,20170501,-9999,9
4026,21403,20170601,-9999,9
4026,21403,20170701,-9999,9
4026,21403,20170801,-9999,9
4026,21403,20170901,-9999,9
4026,21403,20171001,-9999,9
4027,21403,20170101,0,0
4027,21403,20170201,0,0
4027,21403,20170301,0,0
4027,21403,20170401,0,0
4027,21415,20170501,-9999,9
4027,21415,20170601,-9999,9
4027,21415,20170701,-9999,9
4027,21415,20170801,-9999,9
4027,21415,20170901,-9999,9
4027,21415,20171001,-9999,9
4029,11452,20170101,0,0
4029,11452,20170201,0,0
4029,11452,20170301,0,0
4029,11452,20170401,0,0
4029,11452,20170501,0,0
4029,11452,20170601,0,0
4029,11452,20170701,0,0
4029,11452,20170801,0,0
4029,11452,20170901,0,0
4029,910400,20171001,0,0
4030,11452,20170101,0,0
4030,11452,20170201,0,0
4030,11452,20170301,0,0
4030,11452,20170401,0,0
4030,11452,20170501,0,0
4030,11452,20170601,0,0
4030,11452,20170701,0,0
4030,11452,20170801,0,0
4030,11452,20170901,0,0
4030,910400,20171001,0,0
4031,21463,20170101,-9999,9
4031,21463,20170201,-9999,9
4031,21463,20170301,-9999,9
4031,21463,20170401,-9999,9
4031,21463,20170501,-9999,9
4031,21463,20170601,-9999,9
4031,21463,20170701,-9999,9
4031,21463,20170801,-9999,9
4031,21463,20170901,-9999,9
4031,21463,20171001,-9999,9
4032,21475,20170101,-9999,9
4032,21475,20170201,-9999,9
4032,21475,20170301,-9999,9
4032,21475,20170401,-9999,9
4032,21475,20170501,-9999,9
4032,21475,20170601,-9999,9
4032,21475,20170701,-9999,9
4032,21475,20170801,-9999,9
4032,21475,20170901,-9999,9
4032,21475,20171001,-9999,9
4033,21487,20170101,-9999,9
4033,21487,20170201,-9999,9
4033,21487,20170301,-9999,9
4033,21487,20170401,-9999,9
4033,21487,20170501,-9999,9
4033,21487,20170601,-9999,9
4033,21487,20170701,-9999,9
4033,21487,20170801,-9999,9
4033,21487,20170901,-9999,9
4033,21487,20171001,-9999,9
4034,21499,20170101,-9999,9
4034,21499,20170201,-9999,9
4034,21499,20170301,-9999,9
4034,21499,20170401,-9999,9
4034,21499,20170501,-9999,9
4034,21499,20170601,-9999,9
4034,21499,20170701,-9999,9
4034,21499,20170801,-9999,9
4034,21499,20170901,-9999,9
4034,21499,20171001,-9999,9
4035,21511,20170101,0,0
4035,21511,20170201,4,0
4035,21511,20170301,0,0
4035,21511,20170401,0,0
4035,21511,20170501,-9999,9
4035,21511,20170601,-9999,9
4035,21511,20170701,-9999,9
4035,21511,20170801,-9999,9
4035,21511,20170901,-9999,9
4035,21511,20171001,-9999,9
4037,21535,20170101,0,0
4037,21535,20170201,5,0
4037,21535,20170301,0,0
4037,21535,20170401,0,0
4037,21535,20170501,-9999,9
4037,21535,20170601,-9999,9
4037,21535,20170701,-9999,9
4037,21535,20170801,-9999,9
4037,21535,20170901,-9999,9
4037,21535,20171001,-9999,9
4038,21547,20170101,-9999,9
4038,21547,20170201,-9999,9
4038,21547,20170301,-9999,9
4038,21547,20170401,-9999,9
4038,21547,20170501,-9999,9
4038,21547,20170601,-9999,9
4038,21547,20170701,-9999,9
4038,21547,20170801,-9999,9
4038,21547,20170901,-9999,9
4038,21547,20171001,-9999,9
4039,27727,20170101,0,0
4039,27727,20170201,0,0
4039,27727,20170301,0,0
4039,27727,20170401,0,0
4039,21559,20170501,-9999,9
4039,21559,20170601,-9999,9
4039,21559,20170701,-9999,9
4039,21559,20170801,-9999,9
4039,21559,20170901,-9999,9
4039,21559,20171001,-9999,9
4040,21571,20170101,-9999,9
4040,21571,20170201,-9999,9
4040,21571,20170301,-9999,9
4040,21571,20170401,-9999,9
4040,21571,20170501,-9999,9
4040,21571,20170601,-9999,9
4040,21571,20170701,-9999,9
4040,21571,20170801,-9999,9
4040,21571,20170901,-9999,9
4040,21571,20171001,-9999,9
4041,21583,20170101,0,0
4041,21583,20170201,5,0
4041,21583,20170301,0,0
4041,21583,20170401,0,0
4041,21583,20170501,-9999,9
4041,21583,20170601,-9999,9
4041,21583,20170701,-9999,9
4041,21583,20170801,-9999,9
4041,21583,20170901,-9999,9
4041,21583,20171001,-9999,9
4042,21595,20170101,-9999,9
4042,21595,20170201,-9999,9
4042,21595,20170301,-9999,9
4042,21595,20170401,-9999,9
4042,21595,20170501,-9999,9
4042,21595,20170601,-9999,9
4042,21595,20170701,-9999,9
4042,21595,20170801,-9999,9
4042,21595,20170901,-9999,9
4042,21595,20171001,-9999,9
4043,21607,20170101,-9999,9
4043,21607,20170201,-9999,9
4043,21607,20170301,-9999,9
4043,21607,20170401,-9999,9
4043,21607,20170501,-9999,9
4043,21607,20170601,-9999,9
4043,21607,20170701,-9999,9
4043,21607,20170801,-9999,9
4043,21607,20170901,-9999,9
4043,21607,20171001,-9999,9
4044,21619,20170101,-9999,9
4044,21619,20170201,-9999,9
4044,21619,20170301,-9999,9
4044,21619,20170401,-9999,9
4044,21619,20170501,-9999,9
4044,21619,20170601,-9999,9
4044,21619,20170701,-9999,9
4044,21619,20170801,-9999,9
4044,21619,20170901,-9999,9
4044,21619,20171001,-9999,9
4046,21643,20170101,-9999,9
4046,21643,20170201,-9999,9
4046,21643,20170301,-9999,9
4046,21643,20170401,-9999,9
4046,21643,20170501,-9999,9
4046,21643,20170601,-9999,9
4046,21643,20170701,-9999,9
4046,21643,20170801,-9999,9
4046,21643,20170901,-9999,9
4046,21643,20171001,-9999,9
4047,21655,20170101,0,0
4047,21655,20170201,0,0
4047,21655,20170301,0,0
4047,21655,20170401,0,0
4047,21655,20170501,-9999,9
4047,21655,20170601,-9999,9
4047,21655,20170701,-9999,9
4047,21655,20170801,-9999,9
4047,21655,20170901,-9999,9
4047,21655,20171001,-9999,9
4048,21667,20170101,0,0
4048,910130,20170201,-9999,9
4048,910130,20170301,-9999,9
4048,910130,20170401,-9999,9
4048,910130,20170501,-9999,9
4048,910130,20170601,-9999,9
4048,910130,20170701,-9999,9
4048,910130,20170801,-9999,9
4048,910130,20170901,-9999,9
4048,910130,20171001,-9999,9
4049,21679,20170101,-9999,9
4049,21679,20170201,-9999,9
4049,21679,20170301,-9999,9
4049,21679,20170401,-9999,9
4049,21679,20170501,-9999,9
4049,21679,20170601,-9999,9
4049,21679,20170701,-9999,9
4049,21679,20170801,-9999,9
4049,21679,20170901,-9999,9
4049,21679,20171001,-9999,9
4050,21691,20170101,-9999,9
4050,21691,20170201,-9999,9
4050,21691,20170301,-9999,9
4050,21691,20170401,-9999,9
4050,21691,20170501,-9999,9
4050,21691,20170601,-9999,9
4050,21691,20170701,-9999,9
4050,21691,20170801,-9999,9
4050,21691,20170901,-9999,9
4050,21691,20171001,-9999,9
4051,21703,20170101,0,0
4051,21703,20170201,25,0
4051,21703,20170301,0,0
4051,21703,20170401,0,0
4051,21703,20170501,-9999,9
4051,21703,20170601,-9999,9
4051,21703,20170701,-9999,9
4051,21703,20170801,-9999,9
4051,21703,20170901,-9999,9
4051,21703,20171001,-9999,9
4052,21715,20170101,0,0
4052,21715,20170201,0,0
4052,21715,20170301,0,0
4052,21715,20170401,0,0
4052,21715,20170501,-9999,9
4052,21715,20170601,-9999,9
4052,21715,20170701,-9999,9
4052,21715,20170801,-9999,9
4052,21715,20170901,-9999,9
4052,21715,20171001,-9999,9
4053,21727,20170101,-9999,9
4053,910200,20170201,-9999,9
4053,910200,20170301,-9999,9
4053,910200,20170401,-9999,9
4053,910200,20170501,-9999,9
4053,910200,20170601,-9999,9
4053,910200,20170701,-9999,9
4053,910200,20170801,-9999,9
4053,910200,20170901,-9999,9
4053,910200,20171001,-9999,9
4054,21739,20170101,-9999,9
4054,910200,20170201,-9999,9
4054,910200,20170301,-9999,9
4054,910200,20170401,-9999,9
4054,910200,20170501,-9999,9
4054,910200,20170601,-9999,9
4054,910200,20170701,-9999,9
4054,910200,20170801,-9999,9
4054,910200,20170901,-9999,9
4054,910200,20171001,-9999,9
4055,21751,20170101,0,0
4055,21751,20170201,0,0
4055,21751,20170301,0,0
4055,21751,20170401,0,0
4055,21751,20170501,-9999,9
4055,21751,20170601,-9999,9
4055,21751,20170701,-9999,9
4055,21751,20170801,-9999,9
4055,21751,20170901,-9999,9
4055,21751,20171001,-9999,9
4056,910516,20170101,-9999,9
4056,910516,20170201,0,0
4056,910516,20170301,0,0
4056,910516,20170401,-9999,9
4056,910516,20170501,-9999,9
4056,910516,20170601,0,0
4056,910516,20170701,-9999,9
4056,910516,20170801,0,0
4056,910516,20170901,0,0
4056,910516,20171001,-9999,9
4057,21775,20170101,-9999,9
4057,21775,20170201,-9999,9
4057,21775,20170301,-9999,9
4057,21775,20170401,-9999,9
4057,21775,20170501,-9999,9
4057,21775,20170601,-9999,9
4057,21775,20170701,-9999,9
4057,21775,20170801,-9999,9
4057,21775,20170901,-9999,9
4057,21775,20171001,-9999,9
4058,21787,20170101,-9999,9
4058,21787,20170201,-9999,9
4058,21787,20170301,-9999,9
4058,21787,20170401,-9999,9
4058,21787,20170501,-9999,9
4058,21787,20170601,-9999,9
4058,21787,20170701,-9999,9
4058,21787,20170801,-9999,9
4058,21787,20170901,-9999,9
4058,21787,20171001,-9999,9
4059,21799,20170101,-9999,9
4059,21799,20170201,-9999,9
4059,21799,20170301,-9999,9
4059,21799,20170401,-9999,9
4059,21799,20170501,-9999,9
4059,21799,20170601,-9999,9
4059,21799,20170701,-9999,9
4059,21799,20170801,-9999,9
4059,21799,20170901,-9999,9
4059,21799,20171001,-9999,9
4060,21823,20170101,0,0
4060,21823,20170201,0,0
4060,21823,20170301,0,0
4060,21823,20170401,0,0
4060,21811,20170501,-9999,9
4060,21811,20170601,-9999,9
4060,21811,20170701,-9999,9
4060,21811,20170801,-9999,9
4060,21811,20170901,-9999,9
4060,21811,20171001,-9999,9
4061,21823,20170101,0,0
4061,21823,20170201,0,0
4061,21823,20170301,0,0
4061,21823,20170401,0,0
4061,21823,20170501,-9999,9
4061,21823,20170601,-9999,9
4061,21823,20170701,-9999,9
4061,21823,20170801,-9999,9
4061,21823,20170901,-9999,9
4061,21823,20171001,-9999,9
4062,21835,20170101,-9999,9
4062,21835,20170201,0,0
4062,21835,20170301,2,0
