"STAID","SOUID","DATE","TG","Q_TG"
1634,6937,20170701,-9999,9
1634,6937,20170801,-9999,9
1634,6937,20170901,-9999,9
1634,6937,20171001,-9999,9
1635,903604,20170101,68,0
1635,903604,20170201,93,0
1635,903604,20170301,83,0
1635,903604,20170401,110,0
1635,903604,20170501,106,0
1635,903604,20170601,158,0
1635,903604,20170701,135,0
1635,903604,20170801,164,0
1635,903604,20170901,145,0
1635,903604,20171001,147,0
1636,6939,20170101,-9999,9
1636,6939,20170201,-9999,9
1636,6939,20170301,-9999,9
1636,6939,20170401,-9999,9
1636,6939,20170501,-9999,9
1636,6939,20170601,-9999,9
1636,6939,20170701,-9999,9
1636,6939,20170801,-9999,9
1636,6939,20170901,-9999,9
1636,6939,20171001,-9999,9
1637,6940,20170101,-9999,9
1637,6940,20170201,-9999,9
1637,6940,20170301,-9999,9
1637,6940,20170401,-9999,9
1637,6940,20170501,-9999,9
1637,6940,20170601,-9999,9
1637,6940,20170701,-9999,9
1637,6940,20170801,-9999,9
1637,6940,20170901,-9999,9
1637,6940,20171001,-9999,9
1638,6941,20170101,-9999,9
1638,6941,20170201,-9999,9
1638,6941,20170301,-9999,9
1638,6941,20170401,-9999,9
1638,6941,20170501,-9999,9
1638,6941,20170601,-9999,9
1638,6941,20170701,-9999,9
1638,6941,20170801,-9999,9
1638,6941,20170901,-9999,9
1638,6941,20171001,-9999,9
1639,6942,20170101,-9999,9
1639,6942,20170201,-9999,9
1639,6942,20170301,-9999,9
1639,6942,20170401,-9999,9
1639,6942,20170501,-9999,9
1639,6942,20170601,-9999,9
1639,6942,20170701,-9999,9
1639,6942,20170801,-9999,9
1639,6942,20170901,-9999,9
1639,6942,20171001,-9999,9
1640,903917,20170101,37,0
1640,903917,20170201,66,0
1640,903917,20170301,46,0
1640,903917,20170401,94,0
1640,903917,20170501,136,0
1640,903917,20170601,143,0
1640,903917,20170701,121,0
1640,903917,20170801,150,0
1640,903917,20170901,122,0
1640,903917,20171001,120,0
1649,906717,20170101,-36,0
1649,5100,20170201,-16,0
1649,5100,20170301,-71,0
1649,5100,20170401,-22,0
1649,5100,20170501,-60,0
1649,5100,20170601,71,0
1649,5100,20170701,22,0
1649,5100,20170801,119,0
1649,5100,20170901,27,0
1649,5100,20171001,37,0
1661,5088,20170101,-9999,9
1661,5088,20170201,-9999,9
1661,5088,20170301,-9999,9
1661,5088,20170401,-9999,9
1661,5088,20170501,-9999,9
1661,5088,20170601,-9999,9
1661,5088,20170701,-9999,9
1661,5088,20170801,-9999,9
1661,5088,20170901,-9999,9
1661,5088,20171001,-9999,9
1662,906720,20170101,-19,0
1662,5094,20170201,55,0
1662,5094,20170301,46,0
1662,5094,20170401,118,0
1662,5094,20170501,84,0
1662,5094,20170601,204,0
1662,5094,20170701,180,0
1662,5094,20170801,241,0
1662,5094,20170901,167,0
1662,5094,20171001,142,0
1679,4985,20170101,-9999,9
1679,4985,20170201,-9999,9
1679,4985,20170301,-9999,9
1679,4985,20170401,-9999,9
1679,4985,20170501,-9999,9
1679,4985,20170601,-9999,9
1679,4985,20170701,-9999,9
1679,4985,20170801,-9999,9
1679,4985,20170901,-9999,9
1679,4985,20171001,-9999,9
1681,914445,20170101,83,0
1681,914445,20170201,111,0
1681,914445,20170301,128,0
1681,914445,20170401,168,0
1681,914445,20170501,162,0
1681,914445,20170601,233,0
1681,914445,20170701,249,0
1681,914445,20170801,327,0
1681,914445,20170901,255,0
1681,914445,20171001,183,0
1682,914452,20170101,95,0
1682,914452,20170201,113,0
1682,914452,20170301,123,0
1682,914452,20170401,156,0
1682,914452,20170501,150,0
1682,914452,20170601,221,0
1682,914452,20170701,240,0
1682,914452,20170801,301,0
1682,914452,20170901,244,0
1682,914452,20171001,186,0
1683,914216,20170101,78,0
1683,914216,20170201,91,0
1683,914216,20170301,105,0
1683,914216,20170401,157,0
1683,914216,20170501,153,0
1683,914216,20170601,221,0
1683,914216,20170701,212,0
1683,914216,20170801,307,0
1683,914216,20170901,226,0
1683,914216,20171001,165,0
1684,914330,20170101,-30,0
1684,914330,20170201,56,0
1684,914330,20170301,83,0
1684,914330,20170401,111,0
1684,914330,20170501,93,0
1684,914330,20170601,194,0
1684,914330,20170701,186,0
1684,914330,20170801,248,0
1684,914330,20170901,187,0
1684,914330,20171001,84,0
1685,914280,20170101,-6,0
1685,914280,20170201,12,0
1685,914280,20170301,97,0
1685,914280,20170401,141,0
1685,914280,20170501,148,0
1685,914280,20170601,225,0
1685,914280,20170701,216,0
1685,914280,20170801,-9999,9
1685,914280,20170901,242,0
1685,914280,20171001,106,0
1686,914447,20170101,85,0
1686,914447,20170201,127,0
1686,914447,20170301,145,0
1686,914447,20170401,158,0
1686,914447,20170501,159,0
1686,914447,20170601,221,0
1686,914447,20170701,245,0
1686,914447,20170801,294,0
1686,914447,20170901,265,0
1686,914447,20171001,190,0
1687,914324,20170101,10,0
1687,914324,20170201,-5,0
1687,914324,20170301,-10,0
1687,914324,20170401,85,0
1687,914324,20170501,45,0
1687,914324,20170601,141,0
1687,914324,20170701,103,0
1687,914324,20170801,209,0
1687,914324,20170901,143,0
1687,914324,20171001,56,0
1752,5936,20170101,-14,0
1752,5936,20170201,-42,0
1752,5936,20170301,-89,0
1752,5936,20170401,-11,0
1752,5936,20170501,-23,0
1752,5936,20170601,74,0
1752,5936,20170701,36,0
1752,5936,20170801,159,0
1752,5936,20170901,51,0
1752,5936,20171001,15,0
1760,7547,20170101,40,0
1760,7547,20170201,92,0
1760,7547,20170301,64,0
1760,7547,20170401,111,0
1760,7547,20170501,89,0
1760,7547,20170601,152,0
1760,7547,20170701,144,0
1760,7547,20170801,-9999,9
1760,7547,20170901,-9999,9
1760,7547,20171001,-9999,9
1800,6994,20170101,-9999,9
1800,6994,20170201,-9999,9
1800,6994,20170301,-9999,9
1800,6994,20170401,-9999,9
1800,6994,20170501,-9999,9
1800,6994,20170601,-9999,9
1800,6994,20170701,-9999,9
1800,6994,20170801,-9999,9
1800,6994,20170901,-9999,9
1800,6994,20171001,-9999,9
1801,6995,20170101,-9999,9
1801,6995,20170201,-9999,9
1801,6995,20170301,-9999,9
1801,6995,20170401,-9999,9
1801,6995,20170501,-9999,9
1801,6995,20170601,-9999,9
1801,6995,20170701,-9999,9
1801,6995,20170801,-9999,9
1801,6995,20170901,-9999,9
1801,6995,20171001,-9999,9
1802,6996,20170101,-9999,9
1802,6996,20170201,-9999,9
1802,6996,20170301,-9999,9
1802,6996,20170401,-9999,9
1802,6996,20170501,-9999,9
1802,6996,20170601,-9999,9
1802,6996,20170701,-9999,9
1802,6996,20170801,-9999,9
1802,6996,20170901,-9999,9
1802,6996,20171001,-9999,9
1803,903204,20170101,55,0
1803,903204,20170201,90,0
1803,903204,20170301,58,0
1803,903204,20170401,110,0
1803,903204,20170501,133,0
1803,903204,20170601,134,0
1803,903204,20170701,128,0
1803,903204,20170801,153,0
1803,903204,20170901,136,0
1803,903204,20171001,117,0
1804,6998,20170101,-9999,9
1804,6998,20170201,-9999,9
1804,6998,20170301,-9999,9
1804,6998,20170401,-9999,9
1804,6998,20170501,-9999,9
1804,6998,20170601,-9999,9
1804,6998,20170701,-9999,9
1804,6998,20170801,-9999,9
1804,6998,20170901,-9999,9
1804,6998,20171001,-9999,9
1805,6999,20170101,-9999,9
1805,6999,20170201,-9999,9
1805,6999,20170301,-9999,9
1805,6999,20170401,-9999,9
1805,6999,20170501,-9999,9
1805,6999,20170601,-9999,9
1805,6999,20170701,-9999,9
1805,6999,20170801,-9999,9
1805,6999,20170901,-9999,9
1805,6999,20171001,-9999,9
1806,7000,20170101,-9999,9
1806,7000,20170201,-9999,9
1806,7000,20170301,-9999,9
1806,7000,20170401,-9999,9
1806,7000,20170501,-9999,9
1806,7000,20170601,-9999,9
1806,7000,20170701,-9999,9
1806,7000,20170801,-9999,9
1806,7000,20170901,-9999,9
1806,7000,20171001,-9999,9
1807,7001,20170101,-9999,9
1807,7001,20170201,-9999,9
1807,7001,20170301,-9999,9
1807,7001,20170401,-9999,9
1807,7001,20170501,-9999,9
1807,7001,20170601,-9999,9
1807,7001,20170701,-9999,9
1807,7001,20170801,-9999,9
1807,7001,20170901,-9999,9
1807,7001,20171001,-9999,9
1808,7002,20170101,-9999,9
1808,7002,20170201,-9999,9
1808,7002,20170301,-9999,9
1808,7002,20170401,-9999,9
1808,7002,20170501,-9999,9
1808,7002,20170601,-9999,9
1808,7002,20170701,-9999,9
1808,7002,20170801,-9999,9
1808,7002,20170901,-9999,9
1808,7002,20171001,-9999,9
1809,7003,20170101,-9999,9
1809,7003,20170201,-9999,9
1809,7003,20170301,-9999,9
1809,7003,20170401,-9999,9
1809,7003,20170501,-9999,9
1809,7003,20170601,-9999,9
1809,7003,20170701,-9999,9
1809,7003,20170801,-9999,9
1809,7003,20170901,-9999,9
1809,7003,20171001,-9999,9
1810,903502,20170101,58,0
1810,903502,20170201,90,0
1810,903502,20170301,69,0
1810,903502,20170401,89,0
1810,903502,20170501,105,0
1810,903502,20170601,160,0
1810,903502,20170701,139,0
1810,903502,20170801,150,0
1810,903502,20170901,141,0
1810,903502,20171001,146,0
1811,7005,20170101,-9999,9
1811,7005,20170201,-9999,9
1811,7005,20170301,-9999,9
1811,7005,20170401,-9999,9
1811,7005,20170501,-9999,9
1811,7005,20170601,-9999,9
1811,7005,20170701,-9999,9
1811,7005,20170801,-9999,9
1811,7005,20170901,-9999,9
1811,7005,20171001,-9999,9
1812,903853,20170101,85,0
1812,903853,20170201,101,0
1812,903853,20170301,61,0
1812,903853,20170401,113,0
1812,903853,20170501,122,0
1812,903853,20170601,164,0
1812,903853,20170701,176,0
1812,903853,20170801,158,0
1812,903853,20170901,148,0
1812,903853,20171001,162,0
1813,7007,20170101,-9999,9
1813,7007,20170201,-9999,9
1813,7007,20170301,-9999,9
1813,7007,20170401,-9999,9
1813,7007,20170501,-9999,9
1813,7007,20170601,-9999,9
1813,7007,20170701,-9999,9
1813,7007,20170801,-9999,9
1813,7007,20170901,-9999,9
1813,7007,20171001,-9999,9
1814,903827,20170101,91,0
1814,903827,20170201,96,0
1814,903827,20170301,73,0
1814,903827,20170401,106,0
1814,903827,20170501,105,0
1814,903827,20170601,152,0
1814,903827,20170701,163,0
1814,903827,20170801,170,0
1814,903827,20170901,153,0
1814,903827,20171001,152,0
1815,7009,20170101,-9999,9
1815,7009,20170201,-9999,9
1815,7009,20170301,-9999,9
1815,7009,20170401,-9999,9
1815,7009,20170501,-9999,9
1815,7009,20170601,-9999,9
1815,7009,20170701,-9999,9
1815,7009,20170801,-9999,9
1815,7009,20170901,-9999,9
1815,7009,20171001,-9999,9
1816,7010,20170101,-9999,9
1816,7010,20170201,-9999,9
1816,7010,20170301,-9999,9
1816,7010,20170401,-9999,9
1816,7010,20170501,-9999,9
1816,7010,20170601,-9999,9
1816,7010,20170701,-9999,9
1816,7010,20170801,-9999,9
1816,7010,20170901,-9999,9
1816,7010,20171001,-9999,9
1817,7011,20170101,-9999,9
1817,7011,20170201,-9999,9
1817,7011,20170301,-9999,9
1817,7011,20170401,-9999,9
1817,7011,20170501,-9999,9
1817,7011,20170601,-9999,9
1817,7011,20170701,-9999,9
1817,7011,20170801,-9999,9
1817,7011,20170901,-9999,9
1817,7011,20171001,-9999,9
1818,7012,20170101,-9999,9
1818,7012,20170201,-9999,9
1818,7012,20170301,-9999,9
1818,7012,20170401,-9999,9
1818,7012,20170501,-9999,9
1818,7012,20170601,-9999,9
1818,7012,20170701,-9999,9
1818,7012,20170801,-9999,9
1818,7012,20170901,-9999,9
1818,7012,20171001,-9999,9
1819,7013,20170101,-9999,9
1819,7013,20170201,-9999,9
1819,7013,20170301,-9999,9
1819,7013,20170401,-9999,9
1819,7013,20170501,-9999,9
1819,7013,20170601,-9999,9
1819,7013,20170701,-9999,9
1819,7013,20170801,-9999,9
1819,7013,20170901,-9999,9
1819,7013,20171001,-9999,9
1820,7014,20170101,-9999,9
1820,7014,20170201,-9999,9
1820,7014,20170301,-9999,9
1820,7014,20170401,-9999,9
1820,7014,20170501,-9999,9
1820,7014,20170601,-9999,9
1820,7014,20170701,-9999,9
1820,7014,20170801,-9999,9
1820,7014,20170901,-9999,9
1820,7014,20171001,-9999,9
1821,7015,20170101,-9999,9
1821,7015,20170201,-9999,9
1821,7015,20170301,-9999,9
1821,7015,20170401,-9999,9
1821,7015,20170501,-9999,9
1821,7015,20170601,-9999,9
1821,7015,20170701,-9999,9
1821,7015,20170801,-9999,9
1821,7015,20170901,-9999,9
1821,7015,20171001,-9999,9
1822,7016,20170101,-9999,9
1822,7016,20170201,-9999,9
1822,7016,20170301,-9999,9
1822,7016,20170401,-9999,9
1822,7016,20170501,-9999,9
1822,7016,20170601,-9999,9
1822,7016,20170701,-9999,9
1822,7016,20170801,-9999,9
1822,7016,20170901,-9999,9
1822,7016,20171001,-9999,9
1823,903894,20170101,75,0
1823,903894,20170201,100,0
1823,903894,20170301,95,0
1823,903894,20170401,107,0
1823,903894,20170501,84,0
1823,903894,20170601,187,0
1823,903894,20170701,154,0
1823,903894,20170801,158,0
1823,903894,20170901,146,0
1823,903894,20171001,153,0
1824,903895,20170101,68,0
1824,903895,20170201,101,0
1824,903895,20170301,92,0
1824,903895,20170401,110,0
1824,903895,20170501,83,0
1824,903895,20170601,180,0
1824,903895,20170701,155,0
1824,903895,20170801,158,0
1824,903895,20170901,150,0
1824,903895,20171001,157,0
1825,903091,20170101,34,0
1825,903091,20170201,47,0
1825,903091,20170301,46,0
1825,903091,20170401,93,0
1825,903091,20170501,81,0
1825,903091,20170601,134,0
1825,903091,20170701,154,0
1825,903091,20170801,136,0
1825,903091,20170901,131,0
1825,903091,20171001,84,0
1826,7020,20170101,-9999,9
1826,7020,20170201,-9999,9
1826,7020,20170301,-9999,9
1826,7020,20170401,-9999,9
1826,7020,20170501,-9999,9
1826,7020,20170601,-9999,9
1826,7020,20170701,-9999,9
1826,7020,20170801,-9999,9
1826,7020,20170901,-9999,9
1826,7020,20171001,-9999,9
1827,903100,20170101,51,0
1827,903100,20170201,80,0
1827,903100,20170301,44,0
1827,903100,20170401,85,0
1827,903100,20170501,122,0
1827,903100,20170601,125,0
1827,903100,20170701,104,0
1827,903100,20170801,145,0
1827,903100,20170901,123,0
1827,903100,20171001,114,0
1828,7022,20170101,-9999,9
1828,7022,20170201,-9999,9
1828,7022,20170301,-9999,9
1828,7022,20170401,-9999,9
1828,7022,20170501,-9999,9
1828,7022,20170601,-9999,9
1828,7022,20170701,-9999,9
1828,7022,20170801,-9999,9
1828,7022,20170901,-9999,9
1828,7022,20171001,-9999,9
1829,7023,20170101,-9999,9
1829,7023,20170201,-9999,9
1829,7023,20170301,-9999,9
1829,7023,20170401,-9999,9
1829,7023,20170501,-9999,9
1829,7023,20170601,-9999,9
1829,7023,20170701,-9999,9
1829,7023,20170801,-9999,9
1829,7023,20170901,-9999,9
1829,7023,20171001,-9999,9
1830,903171,20170101,40,0
1830,903171,20170201,59,0
1830,903171,20170301,36,0
1830,903171,20170401,113,0
1830,903171,20170501,95,0
1830,903171,20170601,150,0
1830,903171,20170701,153,0
1830,903171,20170801,133,0
1830,903171,20170901,135,0
1830,903171,20171001,91,0
1831,7025,20170101,-9999,9
1831,7025,20170201,-9999,9
1831,7025,20170301,-9999,9
1831,7025,20170401,-9999,9
1831,7025,20170501,-9999,9
1831,7025,20170601,-9999,9
1831,7025,20170701,-9999,9
1831,7025,20170801,-9999,9
1831,7025,20170901,-9999,9
1831,7025,20171001,-9999,9
1832,7026,20170101,-9999,9
1832,7026,20170201,-9999,9
1832,7026,20170301,-9999,9
1832,7026,20170401,-9999,9
1832,7026,20170501,-9999,9
1832,7026,20170601,-9999,9
1832,7026,20170701,-9999,9
1832,7026,20170801,-9999,9
1832,7026,20170901,-9999,9
1832,7026,20171001,-9999,9
1833,7027,20170101,-9999,9
1833,7027,20170201,-9999,9
1833,7027,20170301,-9999,9
1833,7027,20170401,-9999,9
1833,7027,20170501,-9999,9
1833,7027,20170601,-9999,9
1833,7027,20170701,-9999,9
1833,7027,20170801,-9999,9
1833,7027,20170901,-9999,9
1833,7027,20171001,-9999,9
1834,7028,20170101,-9999,9
1834,7028,20170201,-9999,9
1834,7028,20170301,-9999,9
1834,7028,20170401,-9999,9
1834,7028,20170501,-9999,9
1834,7028,20170601,-9999,9
1834,7028,20170701,-9999,9
1834,7028,20170801,-9999,9
1834,7028,20170901,-9999,9
1834,7028,20171001,-9999,9
1835,7029,20170101,-9999,9
1835,7029,20170201,-9999,9
1835,7029,20170301,-9999,9
1835,7029,20170401,-9999,9
1835,7029,20170501,-9999,9
1835,7029,20170601,-9999,9
1835,7029,20170701,-9999,9
1835,7029,20170801,-9999,9
1835,7029,20170901,-9999,9
1835,7029,20171001,-9999,9
1836,7030,20170101,-9999,9
1836,7030,20170201,-9999,9
1836,7030,20170301,-9999,9
1836,7030,20170401,-9999,9
1836,7030,20170501,-9999,9
1836,7030,20170601,-9999,9
1836,7030,20170701,-9999,9
1836,7030,20170801,-9999,9
1836,7030,20170901,-9999,9
1836,7030,20171001,-9999,9
1837,7031,20170101,-9999,9
1837,7031,20170201,-9999,9
1837,7031,20170301,-9999,9
1837,7031,20170401,-9999,9
1837,7031,20170501,-9999,9
1837,7031,20170601,-9999,9
1837,7031,20170701,-9999,9
1837,7031,20170801,-9999,9
1837,7031,20170901,-9999,9
1837,7031,20171001,-9999,9
1838,7032,20170101,-9999,9
1838,7032,20170201,-9999,9
1838,7032,20170301,-9999,9
1838,7032,20170401,-9999,9
1838,7032,20170501,-9999,9
1838,7032,20170601,-9999,9
1838,7032,20170701,-9999,9
1838,7032,20170801,-9999,9
1838,7032,20170901,-9999,9
1838,7032,20171001,-9999,9
1839,903392,20170101,64,0
1839,903392,20170201,69,0
1839,903392,20170301,52,0
1839,903392,20170401,109,0
1839,903392,20170501,118,0
1839,903392,20170601,176,0
1839,903392,20170701,171,0
1839,903392,20170801,180,0
1839,903392,20170901,127,0
1839,903392,20171001,151,0
1840,7034,20170101,-9999,9
1840,7034,20170201,-9999,9
1840,7034,20170301,-9999,9
1840,7034,20170401,-9999,9
1840,7034,20170501,-9999,9
1840,7034,20170601,-9999,9
1840,7034,20170701,-9999,9
1840,7034,20170801,-9999,9
1840,7034,20170901,-9999,9
1840,7034,20171001,-9999,9
1841,7035,20170101,-9999,9
1841,7035,20170201,-9999,9
1841,7035,20170301,-9999,9
1841,7035,20170401,-9999,9
1841,7035,20170501,-9999,9
1841,7035,20170601,-9999,9
1841,7035,20170701,-9999,9
1841,7035,20170801,-9999,9
1841,7035,20170901,-9999,9
1841,7035,20171001,-9999,9
1842,903590,20170101,61,0
1842,903590,20170201,65,0
1842,903590,20170301,57,0
1842,903590,20170401,119,0
1842,903590,20170501,103,0
1842,903590,20170601,175,0
1842,903590,20170701,170,0
1842,903590,20170801,167,0
1842,903590,20170901,138,0
1842,903590,20171001,151,0
1843,7037,20170101,-9999,9
1843,7037,20170201,-9999,9
1843,7037,20170301,-9999,9
1843,7037,20170401,-9999,9
1843,7037,20170501,-9999,9
1843,7037,20170601,-9999,9
1843,7037,20170701,-9999,9
1843,7037,20170801,-9999,9
1843,7037,20170901,-9999,9
1843,7037,20171001,-9999,9
1844,7038,20170101,-9999,9
1844,7038,20170201,-9999,9
1844,7038,20170301,-9999,9
1844,7038,20170401,-9999,9
1844,7038,20170501,-9999,9
1844,7038,20170601,-9999,9
1844,7038,20170701,-9999,9
1844,7038,20170801,-9999,9
1844,7038,20170901,-9999,9
1844,7038,20171001,-9999,9
1845,7039,20170101,-9999,9
1845,7039,20170201,-9999,9
1845,7039,20170301,-9999,9
1845,7039,20170401,-9999,9
1845,7039,20170501,-9999,9
1845,7039,20170601,-9999,9
1845,7039,20170701,-9999,9
1845,7039,20170801,-9999,9
1845,7039,20170901,-9999,9
1845,7039,20171001,-9999,9
1846,7040,20170101,-9999,9
1846,7040,20170201,-9999,9
1846,7040,20170301,-9999,9
1846,7040,20170401,-9999,9
1846,7040,20170501,-9999,9
1846,7040,20170601,-9999,9
1846,7040,20170701,-9999,9
1846,7040,20170801,-9999,9
1846,7040,20170901,-9999,9
1846,7040,20171001,-9999,9
1847,7041,20170101,-9999,9
1847,7041,20170201,-9999,9
1847,7041,20170301,-9999,9
1847,7041,20170401,-9999,9
1847,7041,20170501,-9999,9
1847,7041,20170601,-9999,9
1847,7041,20170701,-9999,9
1847,7041,20170801,-9999,9
1847,7041,20170901,-9999,9
1847,7041,20171001,-9999,9
1848,7042,20170101,-9999,9
1848,7042,20170201,-9999,9
1848,7042,20170301,-9999,9
1848,7042,20170401,-9999,9
1848,7042,20170501,-9999,9
1848,7042,20170601,-9999,9
1848,7042,20170701,-9999,9
1848,7042,20170801,-9999,9
1848,7042,20170901,-9999,9
1848,7042,20171001,-9999,9
1849,7043,20170101,-9999,9
1849,7043,20170201,-9999,9
1849,7043,20170301,-9999,9
1849,7043,20170401,-9999,9
1849,7043,20170501,-9999,9
1849,7043,20170601,-9999,9
1849,7043,20170701,-9999,9
1849,7043,20170801,-9999,9
1849,7043,20170901,-9999,9
1849,7043,20171001,-9999,9
1850,903354,20170101,67,0
1850,903354,20170201,86,0
1850,903354,20170301,-9999,9
1850,903354,20170401,105,0
1850,903354,20170501,120,0
1850,903354,20170601,179,0
1850,903354,20170701,175,0
1850,903354,20170801,158,0
1850,903354,20170901,146,0
1850,903354,20171001,150,0
1851,7045,20170101,-9999,9
1851,7045,20170201,-9999,9
1851,7045,20170301,-9999,9
1851,7045,20170401,-9999,9
1851,7045,20170501,-9999,9
1851,7045,20170601,-9999,9
1851,7045,20170701,-9999,9
1851,7045,20170801,-9999,9
1851,7045,20170901,-9999,9
1851,7045,20171001,-9999,9
1852,7046,20170101,-9999,9
1852,7046,20170201,-9999,9
1852,7046,20170301,-9999,9
1852,7046,20170401,-9999,9
1852,7046,20170501,-9999,9
1852,7046,20170601,-9999,9
1852,7046,20170701,-9999,9
1852,7046,20170801,-9999,9
1852,7046,20170901,-9999,9
1852,7046,20171001,-9999,9
1853,7047,20170101,-9999,9
1853,7047,20170201,-9999,9
1853,7047,20170301,-9999,9
1853,7047,20170401,-9999,9
1853,7047,20170501,-9999,9
1853,7047,20170601,-9999,9
1853,7047,20170701,-9999,9
1853,7047,20170801,-9999,9
1853,7047,20170901,-9999,9
1853,7047,20171001,-9999,9
1854,7048,20170101,-9999,9
1854,7048,20170201,-9999,9
1854,7048,20170301,-9999,9
1854,7048,20170401,-9999,9
1854,7048,20170501,-9999,9
1854,7048,20170601,-9999,9
1854,7048,20170701,-9999,9
1854,7048,20170801,-9999,9
1854,7048,20170901,-9999,9
1854,7048,20171001,-9999,9
1855,7049,20170101,-9999,9
1855,7049,20170201,-9999,9
1855,7049,20170301,-9999,9
1855,7049,20170401,-9999,9
1855,7049,20170501,-9999,9
1855,7049,20170601,-9999,9
1855,7049,20170701,-9999,9
1855,7049,20170801,-9999,9
1855,7049,20170901,-9999,9
1855,7049,20171001,-9999,9
1856,7050,20170101,-9999,9
1856,7050,20170201,-9999,9
1856,7050,20170301,-9999,9
