"STAID","SOUID","DATE","RR","Q_RR"
70,271,20170701,-9999,9
70,271,20170801,-9999,9
70,271,20170901,-9999,9
70,271,20171001,-9999,9
71,275,20170101,-9999,9
71,275,20170201,-9999,9
71,275,20170301,-9999,9
71,275,20170401,-9999,9
71,275,20170501,-9999,9
71,275,20170601,-9999,9
71,275,20170701,-9999,9
71,275,20170801,-9999,9
71,275,20170901,-9999,9
71,275,20171001,-9999,9
72,279,20170101,-9999,9
72,279,20170201,-9999,9
72,279,20170301,-9999,9
72,279,20170401,-9999,9
72,279,20170501,-9999,9
72,279,20170601,-9999,9
72,279,20170701,-9999,9
72,279,20170801,-9999,9
72,279,20170901,-9999,9
72,279,20171001,-9999,9
73,283,20170101,-9999,9
73,283,20170201,-9999,9
73,283,20170301,-9999,9
73,283,20170401,-9999,9
73,283,20170501,-9999,9
73,283,20170601,-9999,9
73,283,20170701,-9999,9
73,283,20170801,-9999,9
73,283,20170901,-9999,9
73,283,20171001,-9999,9
74,287,20170101,-9999,9
74,287,20170201,-9999,9
74,287,20170301,-9999,9
74,287,20170401,-9999,9
74,287,20170501,-9999,9
74,287,20170601,-9999,9
74,287,20170701,-9999,9
74,287,20170801,-9999,9
74,287,20170901,-9999,9
74,287,20171001,-9999,9
75,291,20170101,-9999,9
75,291,20170201,-9999,9
75,291,20170301,-9999,9
75,291,20170401,-9999,9
75,291,20170501,-9999,9
75,291,20170601,-9999,9
75,291,20170701,-9999,9
75,291,20170801,-9999,9
75,291,20170901,-9999,9
75,291,20171001,-9999,9
76,295,20170101,-9999,9
76,295,20170201,-9999,9
76,295,20170301,-9999,9
76,295,20170401,-9999,9
76,295,20170501,-9999,9
76,295,20170601,-9999,9
76,295,20170701,-9999,9
76,295,20170801,-9999,9
76,295,20170901,-9999,9
76,295,20171001,-9999,9
77,926702,20170101,70,0
77,926702,20170201,0,0
77,926702,20170301,11,0
77,926702,20170401,0,0
77,926702,20170501,0,0
77,926702,20170601,0,0
77,926702,20170701,270,0
77,926702,20170801,40,0
77,926702,20170901,190,0
77,926702,20171001,0,0
78,922217,20170101,0,0
78,922217,20170201,0,0
78,922217,20170301,60,0
78,922217,20170401,0,0
78,922217,20170501,0,0
78,922217,20170601,30,0
78,922217,20170701,0,0
78,922217,20170801,19,0
78,922217,20170901,59,0
78,922217,20171001,0,0
79,922520,20170101,3,0
79,922520,20170201,0,0
79,922520,20170301,34,0
79,922520,20170401,35,0
79,922520,20170501,0,0
79,922520,20170601,150,0
79,922520,20170701,0,0
79,922520,20170801,24,0
79,922520,20170901,47,0
79,922520,20171001,4,0
80,934009,20170101,8,0
80,934009,20170201,0,0
80,934009,20170301,0,0
80,934009,20170401,0,0
80,934009,20170501,0,0
80,934009,20170601,30,0
80,934009,20170701,370,0
80,934009,20170801,0,0
80,934009,20170901,63,0
80,934009,20171001,0,0
81,315,20170101,-9999,9
81,315,20170201,-9999,9
81,315,20170301,-9999,9
81,315,20170401,-9999,9
81,315,20170501,-9999,9
81,315,20170601,-9999,9
81,315,20170701,-9999,9
81,315,20170801,-9999,9
81,315,20170901,-9999,9
81,315,20171001,-9999,9
82,319,20170101,-9999,9
82,319,20170201,-9999,9
82,319,20170301,-9999,9
82,319,20170401,-9999,9
82,319,20170501,-9999,9
82,319,20170601,-9999,9
82,319,20170701,-9999,9
82,319,20170801,-9999,9
82,319,20170901,-9999,9
82,319,20171001,-9999,9
83,323,20170101,-9999,9
83,323,20170201,-9999,9
83,323,20170301,-9999,9
83,323,20170401,-9999,9
83,323,20170501,-9999,9
83,323,20170601,-9999,9
83,323,20170701,-9999,9
83,323,20170801,-9999,9
83,323,20170901,-9999,9
83,323,20171001,-9999,9
84,327,20170101,-9999,9
84,327,20170201,-9999,9
84,327,20170301,-9999,9
84,327,20170401,-9999,9
84,327,20170501,-9999,9
84,327,20170601,-9999,9
84,327,20170701,-9999,9
84,327,20170801,-9999,9
84,327,20170901,-9999,9
84,327,20171001,-9999,9
85,926063,20170101,10,0
85,926063,20170201,0,0
85,926063,20170301,0,0
85,926063,20170401,70,0
85,926063,20170501,0,0
85,926063,20170601,0,0
85,926063,20170701,30,0
85,926063,20170801,9,0
85,926063,20170901,0,0
85,926063,20171001,0,0
86,922113,20170101,20,0
86,922113,20170201,6,0
86,922113,20170301,5,0
86,922113,20170401,0,0
86,922113,20170501,14,0
86,922113,20170601,67,0
86,922113,20170701,0,0
86,922113,20170801,30,0
86,922113,20170901,10,0
86,922113,20171001,0,0
87,927612,20170101,39,0
87,927612,20170201,2,0
87,927612,20170301,0,0
87,927612,20170401,7,0
87,927612,20170501,0,0
87,927612,20170601,11,0
87,927612,20170701,40,0
87,927612,20170801,0,0
87,927612,20170901,0,0
87,927612,20171001,0,0
88,343,20170101,-9999,9
88,343,20170201,-9999,9
88,343,20170301,-9999,9
88,343,20170401,-9999,9
88,343,20170501,-9999,9
88,343,20170601,-9999,9
88,343,20170701,-9999,9
88,343,20170801,-9999,9
88,343,20170901,-9999,9
88,343,20171001,-9999,9
89,347,20170101,-9999,9
89,347,20170201,-9999,9
89,347,20170301,-9999,9
89,347,20170401,-9999,9
89,347,20170501,-9999,9
89,347,20170601,-9999,9
89,347,20170701,-9999,9
89,347,20170801,-9999,9
89,347,20170901,-9999,9
89,347,20171001,-9999,9
90,351,20170101,-9999,9
90,351,20170201,-9999,9
90,351,20170301,-9999,9
90,351,20170401,-9999,9
90,351,20170501,-9999,9
90,351,20170601,-9999,9
90,351,20170701,-9999,9
90,351,20170801,-9999,9
90,351,20170901,-9999,9
90,351,20171001,-9999,9
91,355,20170101,-9999,9
91,355,20170201,-9999,9
91,355,20170301,-9999,9
91,355,20170401,-9999,9
91,355,20170501,-9999,9
91,355,20170601,-9999,9
91,355,20170701,-9999,9
91,355,20170801,-9999,9
91,355,20170901,-9999,9
91,355,20171001,-9999,9
92,359,20170101,-9999,9
92,359,20170201,-9999,9
92,359,20170301,-9999,9
92,359,20170401,-9999,9
92,359,20170501,-9999,9
92,359,20170601,-9999,9
92,359,20170701,-9999,9
92,359,20170801,-9999,9
92,359,20170901,-9999,9
92,359,20171001,-9999,9
93,922820,20170101,0,0
93,922820,20170201,2,0
93,922820,20170301,10,0
93,922820,20170401,31,0
93,922820,20170501,0,0
93,922820,20170601,6,0
93,922820,20170701,0,0
93,922820,20170801,0,0
93,922820,20170901,0,0
93,922820,20171001,0,0
94,367,20170101,-9999,9
94,367,20170201,-9999,9
94,367,20170301,-9999,9
94,367,20170401,-9999,9
94,367,20170501,-9999,9
94,367,20170601,-9999,9
94,367,20170701,-9999,9
94,367,20170801,-9999,9
94,367,20170901,-9999,9
94,367,20171001,-9999,9
95,926258,20170101,120,0
95,926258,20170201,0,0
95,926258,20170301,8,0
95,926258,20170401,10,0
95,926258,20170501,0,0
95,926258,20170601,20,0
95,926258,20170701,10,0
95,926258,20170801,90,0
95,926258,20170901,0,0
95,926258,20171001,0,0
96,375,20170101,-9999,9
96,375,20170201,-9999,9
96,375,20170301,-9999,9
96,375,20170401,-9999,9
96,375,20170501,-9999,9
96,375,20170601,-9999,9
96,375,20170701,-9999,9
96,375,20170801,-9999,9
96,375,20170901,-9999,9
96,375,20171001,-9999,9
97,926781,20170101,11,0
97,926781,20170201,2,0
97,926781,20170301,20,0
97,926781,20170401,6,0
97,926781,20170501,0,0
97,926781,20170601,5,0
97,926781,20170701,70,0
97,926781,20170801,0,0
97,926781,20170901,0,0
97,926781,20171001,4,0
98,922802,20170101,7,0
98,922802,20170201,-9999,9
98,922802,20170301,70,0
98,922802,20170401,150,0
98,922802,20170501,0,0
98,922802,20170601,10,0
98,922802,20170701,0,0
98,922802,20170801,0,0
98,922802,20170901,0,0
98,922802,20171001,10,0
99,387,20170101,-9999,9
99,387,20170201,-9999,9
99,387,20170301,-9999,9
99,387,20170401,-9999,9
99,387,20170501,-9999,9
99,387,20170601,-9999,9
99,387,20170701,-9999,9
99,387,20170801,-9999,9
99,387,20170901,-9999,9
99,387,20171001,-9999,9
100,391,20170101,-9999,9
100,391,20170201,-9999,9
100,391,20170301,-9999,9
100,391,20170401,-9999,9
100,391,20170501,-9999,9
100,391,20170601,-9999,9
100,391,20170701,-9999,9
100,391,20170801,-9999,9
100,391,20170901,-9999,9
100,391,20171001,-9999,9
101,395,20170101,-9999,9
101,395,20170201,-9999,9
101,395,20170301,-9999,9
101,395,20170401,-9999,9
101,395,20170501,-9999,9
101,395,20170601,-9999,9
101,395,20170701,-9999,9
101,395,20170801,-9999,9
101,395,20170901,-9999,9
101,395,20171001,-9999,9
102,399,20170101,-9999,9
102,399,20170201,-9999,9
102,399,20170301,-9999,9
102,399,20170401,-9999,9
102,399,20170501,-9999,9
102,399,20170601,-9999,9
102,399,20170701,-9999,9
102,399,20170801,-9999,9
102,399,20170901,-9999,9
102,399,20171001,-9999,9
103,926477,20170101,7,0
103,926477,20170201,0,0
103,926477,20170301,50,0
103,926477,20170401,6,0
103,926477,20170501,60,0
103,926477,20170601,11,0
103,926477,20170701,3,0
103,926477,20170801,60,0
103,926477,20170901,0,0
103,926477,20171001,1,0
104,407,20170101,-9999,9
104,407,20170201,-9999,9
104,407,20170301,-9999,9
104,407,20170401,-9999,9
104,407,20170501,-9999,9
104,407,20170601,-9999,9
104,407,20170701,-9999,9
104,407,20170801,-9999,9
104,407,20170901,-9999,9
104,407,20171001,-9999,9
105,411,20170101,-9999,9
105,411,20170201,-9999,9
105,411,20170301,-9999,9
105,411,20170401,-9999,9
105,411,20170501,-9999,9
105,411,20170601,-9999,9
105,411,20170701,-9999,9
105,411,20170801,-9999,9
105,411,20170901,-9999,9
105,411,20171001,-9999,9
106,906193,20170101,-9999,9
106,906193,20170201,-9999,9
106,906193,20170301,-9999,9
106,906193,20170401,-9999,9
106,906193,20170501,-9999,9
106,906193,20170601,-9999,9
106,906193,20170701,20,0
106,906193,20170801,80,0
106,906193,20170901,-9999,9
106,906193,20171001,-9999,9
107,906052,20170101,0,0
107,906052,20170201,-9999,9
107,906052,20170301,-9999,9
107,906052,20170401,-9999,9
107,906052,20170501,-9999,9
107,906052,20170601,-9999,9
107,906052,20170701,-9999,9
107,906052,20170801,-9999,9
107,906052,20170901,-9999,9
107,906052,20171001,-9999,9
108,71531,20170101,-9999,9
108,71531,20170201,-9999,9
108,71531,20170301,-9999,9
108,71531,20170401,-9999,9
108,71531,20170501,-9999,9
108,71531,20170601,-9999,9
108,71531,20170701,-9999,9
108,71531,20170801,-9999,9
108,71531,20170901,-9999,9
108,71531,20171001,-9999,9
109,71533,20170101,-9999,9
109,71533,20170201,-9999,9
109,71533,20170301,-9999,9
109,71533,20170401,-9999,9
109,71533,20170501,-9999,9
109,71533,20170601,-9999,9
109,71533,20170701,-9999,9
109,71533,20170801,-9999,9
109,71533,20170901,-9999,9
109,71533,20171001,-9999,9
110,71536,20170101,-9999,9
110,71536,20170201,-9999,9
110,71536,20170301,-9999,9
110,71536,20170401,-9999,9
110,71536,20170501,-9999,9
110,71536,20170601,-9999,9
110,71536,20170701,-9999,9
110,71536,20170801,-9999,9
110,71536,20170901,-9999,9
110,71536,20171001,-9999,9
111,417,20170101,-9999,9
111,417,20170201,-9999,9
111,417,20170301,-9999,9
111,417,20170401,-9999,9
111,417,20170501,-9999,9
111,417,20170601,-9999,9
111,417,20170701,-9999,9
111,417,20170801,-9999,9
111,417,20170901,-9999,9
111,417,20171001,-9999,9
112,415,20170101,-9999,9
112,415,20170201,-9999,9
112,415,20170301,-9999,9
112,415,20170401,-9999,9
112,415,20170501,-9999,9
112,415,20170601,-9999,9
112,415,20170701,-9999,9
112,415,20170801,-9999,9
112,415,20170901,-9999,9
112,415,20171001,-9999,9
113,418,20170101,-9999,9
113,418,20170201,-9999,9
113,418,20170301,-9999,9
113,418,20170401,-9999,9
113,418,20170501,-9999,9
113,418,20170601,-9999,9
113,418,20170701,-9999,9
113,418,20170801,-9999,9
113,418,20170901,-9999,9
113,418,20171001,-9999,9
114,906180,20170101,-9999,9
114,906180,20170201,-9999,9
114,906180,20170301,-9999,9
114,906180,20170401,-9999,9
114,906180,20170501,-9999,9
114,906180,20170601,-9999,9
114,906180,20170701,-9999,9
114,906180,20170801,24,0
114,906180,20170901,-9999,9
114,906180,20171001,15,0
115,906180,20170101,-9999,9
115,906180,20170201,-9999,9
115,906180,20170301,-9999,9
115,906180,20170401,-9999,9
115,906180,20170501,-9999,9
115,906180,20170601,-9999,9
115,906180,20170701,-9999,9
115,906180,20170801,24,0
115,906180,20170901,-9999,9
115,906180,20171001,15,0
116,906180,20170101,-9999,9
116,906180,20170201,-9999,9
116,906180,20170301,-9999,9
116,906180,20170401,-9999,9
116,906180,20170501,-9999,9
116,906180,20170601,-9999,9
116,906180,20170701,-9999,9
116,906180,20170801,24,0
116,906180,20170901,-9999,9
116,906180,20171001,15,0
117,906193,20170101,-9999,9
117,906193,20170201,-9999,9
117,906193,20170301,-9999,9
117,906193,20170401,-9999,9
117,906193,20170501,-9999,9
117,906193,20170601,-9999,9
117,906193,20170701,20,0
117,906193,20170801,80,0
117,906193,20170901,-9999,9
117,906193,20171001,-9999,9
118,906193,20170101,-9999,9
118,906193,20170201,-9999,9
118,906193,20170301,-9999,9
118,906193,20170401,-9999,9
118,906193,20170501,-9999,9
118,906193,20170601,-9999,9
118,906193,20170701,20,0
118,906193,20170801,80,0
118,906193,20170901,-9999,9
118,906193,20171001,-9999,9
119,906180,20170101,-9999,9
119,906180,20170201,-9999,9
119,906180,20170301,-9999,9
119,906180,20170401,-9999,9
119,906180,20170501,-9999,9
119,906180,20170601,-9999,9
119,906180,20170701,-9999,9
119,906180,20170801,24,0
119,906180,20170901,-9999,9
119,906180,20171001,15,0
120,903966,20170101,0,0
120,903966,20170201,17,0
120,903966,20170301,120,0
120,903966,20170401,20,0
120,903966,20170501,1,0
120,903966,20170601,54,0
120,903966,20170701,0,0
120,903966,20170801,27,0
120,903966,20170901,1,0
120,903966,20171001,6,0
121,454,20170101,3,0
121,454,20170201,2,0
121,454,20170301,52,0
121,454,20170401,36,0
121,454,20170501,1,0
121,454,20170601,18,0
121,454,20170701,-9999,9
121,454,20170801,-9999,9
121,454,20170901,-9999,9
121,454,20171001,-9999,9
122,458,20170101,0,0
122,458,20170201,1,0
122,458,20170301,8,0
122,458,20170401,11,0
122,458,20170501,0,0
122,458,20170601,37,0
122,903980,20170701,5,0
122,903980,20170801,20,0
122,903980,20170901,3,0
122,903980,20171001,40,0
123,903953,20170101,3,0
123,903953,20170201,150,0
123,903953,20170301,60,0
123,903953,20170401,9,0
123,903953,20170501,4,0
123,903953,20170601,30,0
123,903953,20170701,20,0
123,903953,20170801,23,0
123,903953,20170901,0,0
123,903953,20171001,1,0
124,465,20170101,-9999,9
124,465,20170201,-9999,9
124,465,20170301,-9999,9
124,465,20170401,-9999,9
124,465,20170501,-9999,9
124,465,20170601,-9999,9
124,465,20170701,-9999,9
124,465,20170801,-9999,9
124,465,20170901,-9999,9
124,465,20171001,-9999,9
126,468,20170101,-9999,9
126,468,20170201,-9999,9
126,468,20170301,-9999,9
126,468,20170401,-9999,9
126,468,20170501,-9999,9
126,468,20170601,-9999,9
126,468,20170701,-9999,9
126,468,20170801,-9999,9
126,468,20170901,-9999,9
126,468,20171001,-9999,9
128,471,20170101,-9999,9
128,471,20170201,-9999,9
128,471,20170301,-9999,9
128,471,20170401,-9999,9
128,471,20170501,-9999,9
128,471,20170601,-9999,9
128,471,20170701,-9999,9
128,471,20170801,-9999,9
128,471,20170901,-9999,9
128,471,20171001,-9999,9
130,940153,20170101,3,0
130,940153,20170201,0,0
130,940153,20170301,20,0
130,940153,20170401,30,0
130,940153,20170501,0,0
130,940153,20170601,0,0
130,940153,20170701,-9999,9
130,940153,20170801,0,0
130,940153,20170901,0,0
130,940153,20171001,0,0
132,940183,20170101,0,0
132,940183,20170201,0,0
132,940183,20170301,6,0
132,940183,20170401,0,0
132,940183,20170501,1,0
132,940183,20170601,0,0
132,940183,20170701,0,0
132,940183,20170801,0,0
132,940183,20170901,0,0
132,940183,20171001,0,0
135,480,20170101,-9999,9
135,480,20170201,-9999,9
135,480,20170301,-9999,9
135,480,20170401,-9999,9
135,480,20170501,-9999,9
135,480,20170601,-9999,9
135,480,20170701,-9999,9
135,480,20170801,-9999,9
135,480,20170901,-9999,9
135,480,20171001,-9999,9
136,481,20170101,-9999,9
136,481,20170201,-9999,9
136,481,20170301,-9999,9
136,481,20170401,-9999,9
136,481,20170501,-9999,9
136,481,20170601,-9999,9
136,481,20170701,-9999,9
136,481,20170801,-9999,9
136,481,20170901,-9999,9
136,481,20171001,-9999,9
137,940190,20170101,0,0
137,940190,20170201,0,0
137,940190,20170301,0,0
137,940190,20170401,0,0
137,940190,20170501,0,0
137,940190,20170601,0,0
137,940190,20170701,0,0
137,940190,20170801,0,0
137,940190,20170901,0,0
137,940190,20171001,0,0
138,940190,20170101,0,0
138,940190,20170201,0,0
138,940190,20170301,0,0
138,940190,20170401,0,0
138,940190,20170501,0,0
138,940190,20170601,0,0
138,940190,20170701,0,0
138,940190,20170801,0,0
138,940190,20170901,0,0
138,940190,20171001,0,0
142,940199,20170101,0,0
142,940199,20170201,0,0
142,940199,20170301,0,0
142,940199,20170401,0,0
142,940199,20170501,0,0
142,940199,20170601,0,0
142,940199,20170701,0,0
142,940199,20170801,0,0
142,940199,20170901,0,0
142,940199,20171001,0,0
143,940199,20170101,0,0
143,940199,20170201,0,0
143,940199,20170301,0,0
143,940199,20170401,0,0
143,940199,20170501,0,0
143,940199,20170601,0,0
143,940199,20170701,0,0
143,940199,20170801,0,0
143,940199,20170901,0,0
143,940199,20171001,0,0
144,9082,20170101,0,0
144,52486,20170201,16,0
144,52486,20170301,0,0
144,52486,20170401,4,0
144,52486,20170501,4,0
144,52486,20170601,0,0
144,496,20170701,0,0
144,496,20170801,0,0
144,496,20170901,0,0
144,496,20171001,0,0
145,497,20170101,0,0
145,497,20170201,0,0
145,52468,20170301,35,0
145,52468,20170401,1,0
145,52468,20170501,27,0
145,52468,20170601,0,0
145,497,20170701,0,0
145,497,20170801,0,0
145,497,20170901,0,0
145,497,20171001,0,0
146,52468,20170101,26,0
146,52468,20170201,13,0
146,52468,20170301,35,0
146,52468,20170401,1,0
146,52468,20170501,27,0
146,52468,20170601,0,0
146,52468,20170701,16,0
146,52468,20170801,0,0
146,52468,20170901,0,0
146,52468,20171001,2,0
147,499,20170101,0,0
147,52470,20170201,7,0
147,52470,20170301,6,0
147,52470,20170401,77,0
147,52470,20170501,0,0
147,52470,20170601,0,0
147,499,20170701,0,0
147,499,20170801,0,0
147,499,20170901,0,0
147,499,20171001,0,0
148,500,20170101,0,0
148,500,20170201,0,0
148,500,20170301,0,1
148,500,20170401,0,1
148,500,20170501,0,1
148,500,20170601,0,1
148,500,20170701,0,0
148,500,20170801,0,0
148,500,20170901,0,0
148,500,20171001,0,0
149,501,20170101,0,0
149,501,20170201,0,0
149,52478,20170301,9,0
149,52478,20170401,1,0
149,52478,20170501,26,0
149,52478,20170601,0,0
149,501,20170701,0,0
149,501,20170801,0,0
149,501,20170901,0,0
149,501,20171001,0,0
150,502,20170101,0,0
150,502,20170201,0,0
150,502,20170301,0,1
150,502,20170401,0,1
150,502,20170501,0,1
150,502,20170601,0,1
150,502,20170701,0,0
150,502,20170801,0,0
150,502,20170901,0,0
150,502,20171001,0,0
151,503,20170101,0,0
151,503,20170201,0,0
151,52485,20170301,32,0
151,52485,20170401,1,0
151,52485,20170501,4,0
151,52485,20170601,0,0
151,503,20170701,0,0
151,503,20170801,0,0
151,503,20170901,0,0
151,503,20171001,0,0
152,504,20170101,0,0
152,504,20170201,0,0
152,52469,20170301,35,0
152,52469,20170401,0,0
152,52469,20170501,9,0
152,52469,20170601,0,0
152,504,20170701,0,0
152,504,20170801,0,0
152,504,20170901,0,0
152,504,20171001,0,0
153,9366,20170101,10,0
153,505,20170201,0,0
153,52480,20170301,37,0
153,52480,20170401,17,0
153,52480,20170501,54,0
153,52480,20170601,0,0
153,505,20170701,0,0
153,505,20170801,0,0
153,505,20170901,0,0
153,505,20171001,0,0
154,506,20170101,0,0
154,506,20170201,0,0
154,506,20170301,0,1
154,506,20170401,0,1
154,506,20170501,0,1
154,506,20170601,0,1
154,506,20170701,0,0
154,506,20170801,0,0
154,506,20170901,0,0
154,506,20171001,0,0
155,52502,20170101,30,0
155,52502,20170201,20,0
155,52502,20170301,32,0
155,52502,20170401,1,0
155,52502,20170501,7,0
155,52502,20170601,0,0
155,507,20170701,0,0
155,507,20170801,0,0
155,507,20170901,0,0
155,507,20171001,0,0
156,9312,20170101,0,0
156,9312,20170201,0,0
156,52502,20170301,32,0
156,52502,20170401,1,0
156,52502,20170501,7,0
156,52502,20170601,0,0
156,9312,20170701,0,0
156,9312,20170801,0,0
156,9312,20170901,0,0
156,9312,20171001,0,0
157,509,20170101,0,0
157,509,20170201,0,0
157,509,20170301,0,1
157,509,20170401,0,1
157,509,20170501,0,1
157,509,20170601,0,1
157,509,20170701,0,0
157,509,20170801,0,0
157,509,20170901,0,0
157,509,20171001,0,0
158,510,20170101,9980,1
158,510,20170201,0,0
158,510,20170301,0,1
158,510,20170401,0,1
158,510,20170501,0,1
158,510,20170601,0,1
158,510,20170701,0,0
158,510,20170801,0,0
158,510,20170901,0,0
158,510,20171001,0,0
161,52468,20170101,26,0
161,52468,20170201,13,0
161,52468,20170301,35,0
161,52468,20170401,1,0
161,52468,20170501,27,0
161,52468,20170601,0,0
161,52468,20170701,16,0
161,52468,20170801,0,0
161,52468,20170901,0,0
161,52468,20171001,2,0
162,52469,20170101,19,0
162,52469,20170201,12,0
162,52469,20170301,35,0
162,52469,20170401,0,0
162,52469,20170501,9,0
162,52469,20170601,0,0
162,52469,20170701,69,0
162,52469,20170801,0,0
162,52469,20170901,3,0
162,52469,20171001,0,0
164,52470,20170101,14,0
164,52470,20170201,7,0
164,52470,20170301,6,0
164,52470,20170401,77,0
164,52470,20170501,0,0
164,52470,20170601,0,0
164,52470,20170701,21,0
164,52470,20170801,0,0
164,52470,20170901,0,0
164,52470,20171001,0,0
166,52471,20170101,29,0
166,52471,20170201,25,0
166,52471,20170301,45,0
166,52471,20170401,2,0
166,52471,20170501,4,0
166,52471,20170601,0,0
166,52471,20170701,131,0
166,52471,20170801,0,0
166,52471,20170901,3,0
166,52471,20171001,0,0
168,52472,20170101,7,0
168,52472,20170201,4,0
168,52472,20170301,68,0
168,52472,20170401,15,0
168,52472,20170501,1,0
168,52472,20170601,0,0
168,52472,20170701,154,0
168,52472,20170801,5,0
168,52472,20170901,0,0
168,52472,20171001,0,0
169,916132,20170101,0,0
169,916140,20170201,0,0
169,916140,20170301,0,0
169,916132,20170401,0,0
169,916140,20170501,0,0
169,916140,20170601,0,0
169,916140,20170701,0,0
169,916140,20170801,0,0
169,916140,20170901,2,0
169,916140,20171001,2,0
170,916138,20170101,0,0
170,916133,20170201,0,0
170,916133,20170301,0,0
170,916133,20170401,0,0
170,916133,20170501,20,0
170,916133,20170601,0,0
170,916133,20170701,0,0
170,916133,20170801,0,0
170,916133,20170901,40,0
170,916133,20171001,20,0
171,552,20170101,-9999,9
171,552,20170201,-9999,9
171,552,20170301,-9999,9
171,552,20170401,-9999,9
171,552,20170501,-9999,9
171,552,20170601,-9999,9
171,552,20170701,-9999,9
171,552,20170801,-9999,9
171,552,20170901,-9999,9
171,552,20171001,-9999,9
172,553,20170101,-9999,9
172,553,20170201,-9999,9
172,553,20170301,-9999,9
172,553,20170401,-9999,9
172,553,20170501,-9999,9
172,553,20170601,-9999,9
172,553,20170701,-9999,9
172,553,20170801,-9999,9
172,553,20170901,-9999,9
172,553,20171001,-9999,9
173,554,20170101,-9999,9
173,554,20170201,-9999,9
173,554,20170301,-9999,9
173,554,20170401,-9999,9
173,554,20170501,-9999,9
173,554,20170601,-9999,9
173,554,20170701,-9999,9
173,554,20170801,-9999,9
173,554,20170901,-9999,9
173,554,20171001,-9999,9
174,916320,20170101,0,0
174,916320,20170201,0,0
174,916320,20170301,40,0
174,916320,20170401,0,0
174,916320,20170501,0,0
174,916320,20170601,0,0
174,916320,20170701,0,0
174,916320,20170801,0,0
174,916320,20170901,0,0
174,916320,20171001,0,0
175,916560,20170101,2,0
175,916560,20170201,-9999,9
175,916560,20170301,0,0
175,916560,20170401,10,0
175,916560,20170501,0,0
175,916560,20170601,0,0
175,916560,20170701,0,0
175,916560,20170801,0,0
175,916560,20170901,0,0
175,916560,20171001,0,0
176,563,20170101,-9999,9
176,563,20170201,-9999,9
176,563,20170301,-9999,9
176,563,20170401,-9999,9
176,563,20170501,-9999,9
176,563,20170601,-9999,9
176,563,20170701,-9999,9
176,563,20170801,-9999,9
176,563,20170901,-9999,9
176,563,20171001,-9999,9
177,566,20170101,-9999,9
177,566,20170201,-9999,9
177,566,20170301,-9999,9
177,566,20170401,-9999,9
177,566,20170501,-9999,9
177,566,20170601,-9999,9
177,566,20170701,-9999,9
177,566,20170801,-9999,9
177,566,20170901,-9999,9
177,566,20171001,-9999,9
178,567,20170101,-9999,9
178,567,20170201,-9999,9
178,567,20170301,-9999,9
178,567,20170401,-9999,9
178,567,20170501,-9999,9
178,567,20170601,-9999,9
178,567,20170701,-9999,9
178,567,20170801,-9999,9
178,567,20170901,-9999,9
178,567,20171001,-9999,9
179,568,20170101,3,0
179,568,20170201,1,0
179,568,20170301,0,0
179,568,20170401,0,0
179,568,20170501,30,0
179,568,20170601,0,0
179,568,20170701,5,0
179,568,20170801,0,0
179,568,20170901,0,0
179,568,20171001,1,0
180,569,20170101,-9999,9
180,569,20170201,-9999,9
180,569,20170301,-9999,9
180,569,20170401,-9999,9
180,569,20170501,-9999,9
180,569,20170601,-9999,9
180,569,20170701,-9999,9
180,569,20170801,-9999,9
180,569,20170901,-9999,9
180,569,20171001,-9999,9
181,570,20170101,0,0
181,570,20170201,3,0
181,570,20170301,15,0
181,570,20170401,14,0
181,570,20170501,0,0
181,570,20170601,5,0
181,570,20170701,0,0
181,570,20170801,40,0
181,570,20170901,0,0
181,570,20171001,752,0
182,573,20170101,-9999,9
182,573,20170201,-9999,9
182,573,20170301,-9999,9
182,573,20170401,-9999,9
182,573,20170501,-9999,9
182,573,20170601,-9999,9
182,573,20170701,-9999,9
182,573,20170801,-9999,9
182,573,20170901,-9999,9
182,573,20171001,-9999,9
183,571,20170101,0,0
183,571,20170201,7,0
183,571,20170301,2,0
183,571,20170401,0,0
183,571,20170501,1,0
183,571,20170601,0,0
183,571,20170701,0,0
183,571,20170801,1,0
183,571,20170901,1,0
183,571,20171001,64,0
184,575,20170101,0,0
184,575,20170201,4,0
184,575,20170301,0,0
184,575,20170401,0,0
184,575,20170501,0,0
184,575,20170601,0,0
184,575,20170701,-9999,9
184,575,20170801,68,0
184,575,20170901,0,0
184,575,20171001,117,0
185,5505,20170101,5,0
185,5505,20170201,16,0
185,5505,20170301,0,0
185,5505,20170401,4,0
185,5505,20170501,6,0
185,5505,20170601,10,0
185,5505,20170701,0,0
185,5505,20170801,24,0
185,5505,20170901,23,0
185,5505,20171001,0,0
186,8826,20170101,0,0
186,8826,20170201,0,0
186,8826,20170301,0,0
186,8826,20170401,0,0
186,8826,20170501,0,0
186,8826,20170601,0,0
186,8826,20170701,0,0
186,8826,20170801,0,0
186,8826,20170901,1,0
186,8826,20171001,3,0
187,5476,20170101,5,0
187,5476,20170201,0,0
187,5476,20170301,2,0
187,5476,20170401,0,0
187,5476,20170501,0,0
187,5476,20170601,0,0
187,901062,20170701,0,0
187,5476,20170801,1,0
187,5476,20170901,0,0
187,5476,20171001,3,0
188,5474,20170101,-9999,9
188,5474,20170201,-9999,9
188,5474,20170301,-9999,9
188,5474,20170401,-9999,9
188,5474,20170501,-9999,9
