"STAID","SOUID","DATE","FG","Q_FG"
5745,61570,20170301,11,0
5745,61570,20170401,15,0
5745,61570,20170501,44,0
5745,61570,20170601,40,0
5745,61570,20170701,16,0
5745,61570,20170801,16,0
5745,61570,20170901,25,0
5745,61570,20171001,15,0
5747,61583,20170101,-9999,9
5747,61583,20170201,-9999,9
5747,61583,20170301,-9999,9
5747,61583,20170401,-9999,9
5747,61583,20170501,-9999,9
5747,61583,20170601,-9999,9
5747,61583,20170701,-9999,9
5747,61583,20170801,-9999,9
5747,61583,20170901,-9999,9
5747,61583,20171001,-9999,9
5748,61588,20170101,18,0
5748,61588,20170201,7,0
5748,61588,20170301,12,0
5748,61588,20170401,13,0
5748,61588,20170501,43,0
5748,61588,20170601,38,0
5748,61588,20170701,-9999,9
5748,61588,20170801,14,0
5748,61588,20170901,25,0
5748,61588,20171001,12,0
5754,61622,20170101,106,0
5754,902102,20170201,60,0
5754,902102,20170301,50,0
5754,902102,20170401,50,0
5754,61622,20170501,140,0
5754,61622,20170601,90,0
5754,61622,20170701,86,0
5754,61622,20170801,72,0
5754,902102,20170901,62,0
5754,61622,20171001,135,0
5756,61634,20170101,-9999,9
5756,61634,20170201,-9999,9
5756,61634,20170301,-9999,9
5756,61634,20170401,-9999,9
5756,61634,20170501,-9999,9
5756,61634,20170601,-9999,9
5756,61634,20170701,-9999,9
5756,61634,20170801,-9999,9
5756,61634,20170901,-9999,9
5756,61634,20171001,-9999,9
5758,61645,20170101,5,0
5758,61645,20170201,17,0
5758,61645,20170301,5,0
5758,61645,20170401,8,0
5758,61645,20170501,55,0
5758,61645,20170601,25,0
5758,61645,20170701,20,0
5758,61645,20170801,16,0
5758,61645,20170901,15,0
5758,61645,20171001,19,0
5767,61688,20170101,44,0
5767,61688,20170201,64,0
5767,61688,20170301,44,0
5767,61688,20170401,48,0
5767,61688,20170501,72,0
5767,61688,20170601,84,0
5767,61688,20170701,29,0
5767,61688,20170801,53,0
5767,61688,20170901,-9999,9
5767,61688,20171001,18,0
5769,61700,20170101,11,0
5769,61700,20170201,4,0
5769,61700,20170301,14,0
5769,902110,20170401,17,0
5769,61700,20170501,33,0
5769,61700,20170601,31,0
5769,61700,20170701,18,0
5769,61700,20170801,15,0
5769,61700,20170901,13,0
5769,61700,20171001,31,0
5770,61708,20170101,-9999,9
5770,61708,20170201,-9999,9
5770,61708,20170301,-9999,9
5770,61708,20170401,-9999,9
5770,61708,20170501,-9999,9
5770,61708,20170601,-9999,9
5770,61708,20170701,-9999,9
5770,61708,20170801,-9999,9
5770,61708,20170901,-9999,9
5770,61708,20171001,-9999,9
5773,61727,20170101,-9999,9
5773,61727,20170201,-9999,9
5773,61727,20170301,-9999,9
5773,61727,20170401,-9999,9
5773,61727,20170501,-9999,9
5773,61727,20170601,-9999,9
5773,61727,20170701,-9999,9
5773,61727,20170801,-9999,9
5773,61727,20170901,-9999,9
5773,61727,20171001,-9999,9
5776,61745,20170101,6,0
5776,61745,20170201,15,0
5776,61745,20170301,13,0
5776,61745,20170401,12,0
5776,61745,20170501,39,0
5776,61745,20170601,42,0
5776,61745,20170701,16,0
5776,61745,20170801,14,0
5776,61745,20170901,14,0
5776,61745,20171001,22,0
5778,61756,20170101,23,0
5778,902149,20170201,25,0
5778,61756,20170301,21,0
5778,61756,20170401,15,0
5778,61756,20170501,60,0
5778,61756,20170601,59,0
5778,61756,20170701,30,0
5778,61756,20170801,16,0
5778,61756,20170901,25,0
5778,61756,20171001,23,0
5780,61768,20170101,13,0
5780,61768,20170201,13,0
5780,61768,20170301,12,0
5780,61768,20170401,10,0
5780,61768,20170501,45,0
5780,61768,20170601,50,0
5780,61768,20170701,19,0
5780,61768,20170801,17,0
5780,61768,20170901,14,0
5780,61768,20171001,9,0
5784,61788,20170101,29,0
5784,61788,20170201,45,0
5784,61788,20170301,34,0
5784,61788,20170401,26,0
5784,61788,20170501,69,0
5784,61788,20170601,43,0
5784,61788,20170701,18,0
5784,61788,20170801,49,0
5784,61788,20170901,19,0
5784,61788,20171001,26,0
5788,61835,20170101,15,0
5788,61811,20170201,-9999,9
5788,61835,20170301,16,0
5788,61835,20170401,11,0
5788,61835,20170501,45,0
5788,61835,20170601,33,0
5788,61835,20170701,20,0
5788,61835,20170801,17,0
5788,61835,20170901,15,0
5788,61811,20171001,-9999,9
5790,61824,20170101,39,0
5790,61824,20170201,87,0
5790,61824,20170301,79,0
5790,61824,20170401,71,0
5790,61824,20170501,128,0
5790,61824,20170601,67,0
5790,61824,20170701,58,0
5790,61824,20170801,48,0
5790,902103,20170901,30,0
5790,61824,20171001,97,0
5792,61835,20170101,15,0
5792,61835,20170201,-9999,9
5792,61835,20170301,16,0
5792,61835,20170401,11,0
5792,61835,20170501,45,0
5792,61835,20170601,33,0
5792,61835,20170701,20,0
5792,61835,20170801,17,0
5792,61835,20170901,15,0
5792,61835,20171001,-9999,9
5794,61845,20170101,13,0
5794,61845,20170201,17,0
5794,61845,20170301,18,0
5794,61845,20170401,14,0
5794,61845,20170501,31,0
5794,61845,20170601,58,0
5794,61845,20170701,14,0
5794,61845,20170801,19,0
5794,61845,20170901,11,0
5794,61845,20171001,6,0
5797,61859,20170101,14,0
5797,61859,20170201,19,0
5797,61859,20170301,23,0
5797,61859,20170401,12,0
5797,61859,20170501,62,0
5797,61859,20170601,58,0
5797,61859,20170701,34,0
5797,61859,20170801,19,0
5797,61859,20170901,20,0
5797,61859,20171001,19,0
5807,61912,20170101,2,0
5807,902181,20170201,6,0
5807,61912,20170301,14,0
5807,61912,20170401,10,0
5807,61912,20170501,40,0
5807,61912,20170601,42,0
5807,61912,20170701,15,0
5807,61912,20170801,14,0
5807,61912,20170901,-9999,9
5807,61912,20171001,3,0
5809,61921,20170101,2,0
5809,61921,20170201,11,0
5809,61921,20170301,12,0
5809,61921,20170401,3,0
5809,61921,20170501,28,0
5809,61921,20170601,34,0
5809,61921,20170701,15,0
5809,61921,20170801,10,0
5809,61921,20170901,8,0
5809,61921,20171001,5,0
5810,61927,20170101,30,0
5810,61927,20170201,32,0
5810,61927,20170301,31,0
5810,61927,20170401,25,0
5810,61927,20170501,57,0
5810,61927,20170601,58,0
5810,61927,20170701,38,0
5810,61927,20170801,-9999,9
5810,61927,20170901,25,0
5810,61927,20171001,23,0
5812,61939,20170101,-9999,9
5812,61939,20170201,-9999,9
5812,61939,20170301,-9999,9
5812,61939,20170401,-9999,9
5812,61939,20170501,-9999,9
5812,61939,20170601,-9999,9
5812,61939,20170701,-9999,9
5812,61939,20170801,-9999,9
5812,61939,20170901,-9999,9
5812,61939,20171001,-9999,9
5817,61968,20170101,-9999,9
5817,61968,20170201,-9999,9
5817,61968,20170301,-9999,9
5817,61968,20170401,-9999,9
5817,61968,20170501,-9999,9
5817,61968,20170601,-9999,9
5817,61968,20170701,-9999,9
5817,61968,20170801,-9999,9
5817,61968,20170901,-9999,9
5817,61968,20171001,-9999,9
5818,61976,20170101,-9999,9
5818,61976,20170201,-9999,9
5818,61976,20170301,-9999,9
5818,61976,20170401,-9999,9
5818,61976,20170501,-9999,9
5818,61976,20170601,-9999,9
5818,61976,20170701,-9999,9
5818,61976,20170801,-9999,9
5818,61976,20170901,-9999,9
5818,61976,20171001,-9999,9
5822,61996,20170101,2,0
5822,61996,20170201,12,0
5822,61996,20170301,16,0
5822,61996,20170401,10,0
5822,61996,20170501,32,0
5822,61996,20170601,48,0
5822,61996,20170701,20,0
5822,61996,20170801,22,0
5822,61996,20170901,9,0
5822,61996,20171001,18,0
5824,62009,20170101,27,0
5824,62009,20170201,-9999,9
5824,902121,20170301,25,0
5824,62009,20170401,12,0
5824,62009,20170501,62,0
5824,62009,20170601,40,0
5824,62009,20170701,23,0
5824,62009,20170801,16,0
5824,62009,20170901,20,0
5824,62009,20171001,55,0
5828,62034,20170101,22,0
5828,62034,20170201,7,0
5828,62034,20170301,22,0
5828,62034,20170401,6,0
5828,62034,20170501,25,0
5828,62034,20170601,48,0
5828,62034,20170701,15,0
5828,62034,20170801,9,0
5828,62034,20170901,12,0
5828,62034,20171001,8,0
5832,62056,20170101,13,0
5832,62056,20170201,15,0
5832,62056,20170301,28,0
5832,62056,20170401,12,0
5832,62056,20170501,24,0
5832,62056,20170601,50,0
5832,62056,20170701,15,0
5832,62056,20170801,14,0
5832,62056,20170901,14,0
5832,62056,20171001,10,0
5835,62069,20170101,11,0
5835,62069,20170201,10,0
5835,62069,20170301,1,0
5835,62069,20170401,5,0
5835,62069,20170501,28,0
5835,902119,20170601,22,0
5835,62069,20170701,13,0
5835,62069,20170801,6,0
5835,62069,20170901,8,0
5835,62069,20171001,7,0
5839,62092,20170101,16,0
5839,902049,20170201,12,0
5839,62092,20170301,12,0
5839,62092,20170401,9,0
5839,62092,20170501,46,0
5839,62092,20170601,41,0
5839,62092,20170701,25,0
5839,62092,20170801,14,0
5839,62092,20170901,-9999,9
5839,62092,20171001,10,0
5843,62113,20170101,16,0
5843,62113,20170201,27,0
5843,62113,20170301,22,0
5843,62113,20170401,14,0
5843,62113,20170501,50,0
5843,62113,20170601,39,0
5843,62113,20170701,38,0
5843,62113,20170801,16,0
5843,62113,20170901,9,0
5843,902038,20171001,23,0
5845,62124,20170101,12,0
5845,62124,20170201,16,0
5845,62124,20170301,15,0
5845,62124,20170401,10,0
5845,62124,20170501,59,0
5845,62124,20170601,43,0
5845,62124,20170701,27,0
5845,62124,20170801,10,0
5845,62124,20170901,12,0
5845,62124,20171001,14,0
5848,62141,20170101,81,0
5848,62141,20170201,61,0
5848,62141,20170301,60,0
5848,62141,20170401,38,0
5848,62141,20170501,137,0
5848,62141,20170601,52,0
5848,62141,20170701,47,0
5848,62141,20170801,-9999,9
5848,62141,20170901,45,0
5848,62141,20171001,86,0
5852,62164,20170101,18,0
5852,62164,20170201,31,0
5852,62164,20170301,37,0
5852,62164,20170401,24,0
5852,62164,20170501,45,0
5852,62164,20170601,32,0
5852,62164,20170701,17,0
5852,62164,20170801,9,0
5852,62164,20170901,14,0
5852,62164,20171001,36,0
5853,62169,20170101,8,0
5853,62169,20170201,19,0
5853,62169,20170301,39,0
5853,62169,20170401,17,0
5853,62169,20170501,33,0
5853,62169,20170601,52,0
5853,62169,20170701,21,0
5853,902072,20170801,30,0
5853,62169,20170901,15,0
5853,62169,20171001,13,0
5855,62177,20170101,32,0
5855,62177,20170201,52,0
5855,62177,20170301,41,0
5855,62177,20170401,27,0
5855,62177,20170501,55,0
5855,62177,20170601,69,0
5855,62177,20170701,50,0
5855,62177,20170801,29,0
5855,62177,20170901,18,0
5855,62177,20171001,30,0
5858,62194,20170101,24,0
5858,902036,20170201,42,0
5858,62194,20170301,12,0
5858,62194,20170401,8,0
5858,62194,20170501,65,0
5858,62194,20170601,42,0
5858,62194,20170701,30,0
5858,62194,20170801,27,0
5858,62194,20170901,8,0
5858,62194,20171001,18,0
5860,62204,20170101,45,0
5860,62204,20170201,6,0
5860,62204,20170301,12,0
5860,62204,20170401,9,0
5860,62204,20170501,90,0
5860,62204,20170601,57,0
5860,62204,20170701,42,0
5860,62204,20170801,28,0
5860,62204,20170901,23,0
5860,62204,20171001,15,0
5862,62216,20170101,-9999,9
5862,62216,20170201,-9999,9
5862,62216,20170301,-9999,9
5862,62216,20170401,-9999,9
5862,62216,20170501,-9999,9
5862,62216,20170601,-9999,9
5862,62216,20170701,-9999,9
5862,62216,20170801,-9999,9
5862,62216,20170901,-9999,9
5862,62216,20171001,-9999,9
5864,62227,20170101,40,0
5864,902031,20170201,52,0
5864,62227,20170301,33,0
5864,62227,20170401,11,0
5864,62227,20170501,52,0
5864,62227,20170601,55,0
5864,62227,20170701,36,0
5864,62227,20170801,23,0
5864,62227,20170901,13,0
5864,62227,20171001,40,0
5867,62242,20170101,-9999,9
5867,62242,20170201,-9999,9
5867,62242,20170301,-9999,9
5867,62242,20170401,-9999,9
5867,62242,20170501,-9999,9
5867,62242,20170601,-9999,9
5867,62242,20170701,-9999,9
5867,62242,20170801,-9999,9
5867,62242,20170901,-9999,9
5867,62242,20171001,-9999,9
5869,62254,20170101,28,0
5869,62254,20170201,16,0
5869,62254,20170301,60,0
5869,62254,20170401,15,0
5869,62254,20170501,109,0
5869,62254,20170601,22,0
5869,62254,20170701,33,0
5869,62254,20170801,35,0
5869,62254,20170901,20,0
5869,62254,20171001,12,0
5871,62254,20170101,28,0
5871,62254,20170201,16,0
5871,62254,20170301,60,0
5871,62254,20170401,15,0
5871,62254,20170501,109,0
5871,62254,20170601,22,0
5871,62254,20170701,33,0
5871,62254,20170801,35,0
5871,62254,20170901,20,0
5871,62254,20171001,12,0
5872,62274,20170101,-9999,9
5872,62274,20170201,-9999,9
5872,62274,20170301,-9999,9
5872,62274,20170401,-9999,9
5872,62274,20170501,-9999,9
5872,62274,20170601,-9999,9
5872,62274,20170701,-9999,9
5872,62274,20170801,-9999,9
5872,62274,20170901,-9999,9
5872,62274,20171001,-9999,9
5873,62280,20170101,8,0
5873,62280,20170201,23,0
5873,62280,20170301,27,0
5873,62280,20170401,16,0
5873,62280,20170501,60,0
5873,62280,20170601,52,0
5873,62280,20170701,26,0
5873,62280,20170801,16,0
5873,62280,20170901,14,0
5873,62280,20171001,13,0
5874,62286,20170101,22,0
5874,62286,20170201,31,0
5874,62286,20170301,25,0
5874,62286,20170401,15,0
5874,62286,20170501,60,0
5874,62286,20170601,48,0
5874,62286,20170701,36,0
5874,62286,20170801,24,0
5874,62286,20170901,17,0
5874,62286,20171001,20,0
6937,52465,20170101,38,0
6937,52465,20170201,51,0
6937,52465,20170301,47,0
6937,52465,20170401,24,0
6937,52465,20170501,37,0
6937,52465,20170601,18,0
6937,52465,20170701,45,0
6937,52465,20170801,19,0
6937,52465,20170901,16,0
6937,52465,20171001,55,0
7962,46814,20170101,-9999,9
7962,46814,20170201,-9999,9
7962,46814,20170301,-9999,9
7962,46814,20170401,-9999,9
7962,46814,20170501,-9999,9
7962,46814,20170601,-9999,9
7962,46814,20170701,-9999,9
7962,46814,20170801,-9999,9
7962,46814,20170901,-9999,9
7962,46814,20171001,-9999,9
7963,46824,20170101,-9999,9
7963,46824,20170201,-9999,9
7963,46824,20170301,-9999,9
7963,46824,20170401,-9999,9
7963,46824,20170501,-9999,9
7963,46824,20170601,-9999,9
7963,46824,20170701,-9999,9
7963,46824,20170801,-9999,9
7963,46824,20170901,-9999,9
7963,46824,20171001,-9999,9
7964,46834,20170101,-9999,9
7964,46834,20170201,-9999,9
7964,46834,20170301,-9999,9
7964,46834,20170401,-9999,9
7964,46834,20170501,-9999,9
7964,46834,20170601,-9999,9
7964,46834,20170701,-9999,9
7964,46834,20170801,-9999,9
7964,46834,20170901,-9999,9
7964,46834,20171001,-9999,9
7965,46844,20170101,-9999,9
7965,46844,20170201,-9999,9
7965,46844,20170301,-9999,9
7965,46844,20170401,-9999,9
7965,46844,20170501,-9999,9
7965,46844,20170601,-9999,9
7965,46844,20170701,-9999,9
7965,46844,20170801,-9999,9
7965,46844,20170901,-9999,9
7965,46844,20171001,-9999,9
7966,46854,20170101,-9999,9
7966,46854,20170201,-9999,9
7966,46854,20170301,-9999,9
7966,46854,20170401,-9999,9
7966,46854,20170501,-9999,9
7966,46854,20170601,-9999,9
7966,46854,20170701,-9999,9
7966,46854,20170801,-9999,9
7966,46854,20170901,-9999,9
7966,46854,20171001,-9999,9
7967,46864,20170101,-9999,9
7967,46864,20170201,-9999,9
7967,46864,20170301,-9999,9
7967,46864,20170401,-9999,9
7967,46864,20170501,-9999,9
7967,46864,20170601,-9999,9
7967,46864,20170701,-9999,9
7967,46864,20170801,-9999,9
7967,46864,20170901,-9999,9
7967,46864,20171001,-9999,9
7968,46874,20170101,-9999,9
7968,46874,20170201,-9999,9
7968,46874,20170301,-9999,9
7968,46874,20170401,-9999,9
7968,46874,20170501,-9999,9
7968,46874,20170601,-9999,9
7968,46874,20170701,-9999,9
7968,46874,20170801,-9999,9
7968,46874,20170901,-9999,9
7968,46874,20171001,-9999,9
7969,46884,20170101,-9999,9
7969,46884,20170201,-9999,9
7969,46884,20170301,-9999,9
7969,46884,20170401,-9999,9
7969,46884,20170501,-9999,9
7969,46884,20170601,-9999,9
7969,46884,20170701,-9999,9
7969,46884,20170801,-9999,9
7969,46884,20170901,-9999,9
7969,46884,20171001,-9999,9
7970,46894,20170101,-9999,9
7970,46894,20170201,-9999,9
7970,46894,20170301,-9999,9
7970,46894,20170401,-9999,9
7970,46894,20170501,-9999,9
7970,46894,20170601,-9999,9
7970,46894,20170701,-9999,9
7970,46894,20170801,-9999,9
7970,46894,20170901,-9999,9
7970,46894,20171001,-9999,9
7971,46904,20170101,-9999,9
7971,46904,20170201,-9999,9
7971,46904,20170301,-9999,9
7971,46904,20170401,-9999,9
7971,46904,20170501,-9999,9
7971,46904,20170601,-9999,9
7971,46904,20170701,-9999,9
7971,46904,20170801,-9999,9
7971,46904,20170901,-9999,9
7971,46904,20171001,-9999,9
7972,46914,20170101,-9999,9
7972,46914,20170201,-9999,9
7972,46914,20170301,-9999,9
7972,46914,20170401,-9999,9
7972,46914,20170501,-9999,9
7972,46914,20170601,-9999,9
7972,46914,20170701,-9999,9
7972,46914,20170801,-9999,9
7972,46914,20170901,-9999,9
7972,46914,20171001,-9999,9
7973,46924,20170101,-9999,9
7973,46924,20170201,-9999,9
7973,46924,20170301,-9999,9
7973,46924,20170401,-9999,9
7973,46924,20170501,-9999,9
7973,46924,20170601,-9999,9
7973,46924,20170701,-9999,9
7973,46924,20170801,-9999,9
7973,46924,20170901,-9999,9
7973,46924,20171001,-9999,9
7974,46944,20170101,-9999,9
7974,46944,20170201,-9999,9
7974,46944,20170301,-9999,9
7974,46944,20170401,-9999,9
7974,46944,20170501,-9999,9
7974,46944,20170601,-9999,9
7974,46944,20170701,-9999,9
7974,46944,20170801,-9999,9
7974,46944,20170901,-9999,9
7974,46944,20171001,-9999,9
7975,46934,20170101,-9999,9
7975,46934,20170201,-9999,9
7975,46934,20170301,-9999,9
7975,46934,20170401,-9999,9
7975,46934,20170501,-9999,9
7975,46934,20170601,-9999,9
7975,46934,20170701,-9999,9
7975,46934,20170801,-9999,9
7975,46934,20170901,-9999,9
7975,46934,20171001,-9999,9
7976,46964,20170101,-9999,9
7976,46964,20170201,-9999,9
7976,46964,20170301,-9999,9
7976,46964,20170401,-9999,9
7976,46964,20170501,-9999,9
7976,46964,20170601,-9999,9
7976,46964,20170701,-9999,9
7976,46964,20170801,-9999,9
7976,46964,20170901,-9999,9
7976,46964,20171001,-9999,9
7977,46974,20170101,-9999,9
7977,46974,20170201,-9999,9
7977,46974,20170301,-9999,9
7977,46974,20170401,-9999,9
7977,46974,20170501,-9999,9
7977,46974,20170601,-9999,9
7977,46974,20170701,-9999,9
7977,46974,20170801,-9999,9
7977,46974,20170901,-9999,9
7977,46974,20171001,-9999,9
7978,46984,20170101,-9999,9
7978,46984,20170201,-9999,9
7978,46984,20170301,-9999,9
7978,46984,20170401,-9999,9
7978,46984,20170501,-9999,9
7978,46984,20170601,-9999,9
7978,46984,20170701,-9999,9
7978,46984,20170801,-9999,9
7978,46984,20170901,-9999,9
7978,46984,20171001,-9999,9
7979,46994,20170101,-9999,9
7979,46994,20170201,-9999,9
7979,46994,20170301,-9999,9
7979,46994,20170401,-9999,9
7979,46994,20170501,-9999,9
7979,46994,20170601,-9999,9
7979,46994,20170701,-9999,9
7979,46994,20170801,-9999,9
7979,46994,20170901,-9999,9
7979,46994,20171001,-9999,9
7980,47014,20170101,-9999,9
7980,47014,20170201,-9999,9
7980,47014,20170301,-9999,9
7980,47014,20170401,-9999,9
7980,47014,20170501,-9999,9
7980,47014,20170601,-9999,9
7980,47014,20170701,-9999,9
7980,47014,20170801,-9999,9
7980,47014,20170901,-9999,9
7980,47014,20171001,-9999,9
7981,47024,20170101,-9999,9
7981,47024,20170201,-9999,9
7981,47024,20170301,-9999,9
7981,47024,20170401,-9999,9
7981,47024,20170501,-9999,9
7981,47024,20170601,-9999,9
7981,47024,20170701,-9999,9
7981,47024,20170801,-9999,9
7981,47024,20170901,-9999,9
7981,47024,20171001,-9999,9
7982,47034,20170101,-9999,9
7982,47034,20170201,-9999,9
7982,47034,20170301,-9999,9
7982,47034,20170401,-9999,9
7982,47034,20170501,-9999,9
7982,47034,20170601,-9999,9
7982,47034,20170701,-9999,9
7982,47034,20170801,-9999,9
7982,47034,20170901,-9999,9
7982,47034,20171001,-9999,9
7983,47044,20170101,-9999,9
7983,47044,20170201,-9999,9
7983,47044,20170301,-9999,9
7983,47044,20170401,-9999,9
7983,47044,20170501,-9999,9
7983,47044,20170601,-9999,9
7983,47044,20170701,-9999,9
7983,47044,20170801,-9999,9
7983,47044,20170901,-9999,9
7983,47044,20171001,-9999,9
7984,47054,20170101,-9999,9
7984,47054,20170201,-9999,9
7984,47054,20170301,-9999,9
7984,47054,20170401,-9999,9
7984,47054,20170501,-9999,9
7984,47054,20170601,-9999,9
7984,47054,20170701,-9999,9
7984,47054,20170801,-9999,9
7984,47054,20170901,-9999,9
7984,47054,20171001,-9999,9
7987,47094,20170101,-9999,9
7987,47094,20170201,-9999,9
7987,47094,20170301,-9999,9
7987,47094,20170401,-9999,9
7987,47094,20170501,-9999,9
7987,47094,20170601,-9999,9
7987,47094,20170701,-9999,9
7987,47094,20170801,-9999,9
7987,47094,20170901,-9999,9
7987,47094,20171001,-9999,9
7988,47104,20170101,-9999,9
7988,47104,20170201,-9999,9
7988,47104,20170301,-9999,9
7988,47104,20170401,-9999,9
7988,47104,20170501,-9999,9
7988,47104,20170601,-9999,9
7988,47104,20170701,-9999,9
7988,47104,20170801,-9999,9
7988,47104,20170901,-9999,9
7988,47104,20171001,-9999,9
7989,47114,20170101,-9999,9
7989,47114,20170201,-9999,9
7989,47114,20170301,-9999,9
7989,47114,20170401,-9999,9
7989,47114,20170501,-9999,9
7989,47114,20170601,-9999,9
7989,47114,20170701,-9999,9
7989,47114,20170801,-9999,9
7989,47114,20170901,-9999,9
7989,47114,20171001,-9999,9
7993,47154,20170101,-9999,9
7993,47154,20170201,-9999,9
7993,47154,20170301,-9999,9
7993,47154,20170401,-9999,9
7993,47154,20170501,-9999,9
7993,47154,20170601,-9999,9
7993,47154,20170701,-9999,9
7993,47154,20170801,-9999,9
7993,47154,20170901,-9999,9
7993,47154,20171001,-9999,9
7996,47194,20170101,-9999,9
7996,47194,20170201,-9999,9
7996,47194,20170301,-9999,9
7996,47194,20170401,-9999,9
7996,47194,20170501,-9999,9
7996,47194,20170601,-9999,9
7996,47194,20170701,-9999,9
7996,47194,20170801,-9999,9
7996,47194,20170901,-9999,9
7996,47194,20171001,-9999,9
7997,47204,20170101,-9999,9
7997,47204,20170201,-9999,9
7997,47204,20170301,-9999,9
7997,47204,20170401,-9999,9
7997,47204,20170501,-9999,9
7997,47204,20170601,-9999,9
7997,47204,20170701,-9999,9
7997,47204,20170801,-9999,9
7997,47204,20170901,-9999,9
7997,47204,20171001,-9999,9
7998,47214,20170101,-9999,9
7998,47214,20170201,-9999,9
7998,47214,20170301,-9999,9
7998,47214,20170401,-9999,9
7998,47214,20170501,-9999,9
7998,47214,20170601,-9999,9
7998,47214,20170701,-9999,9
7998,47214,20170801,-9999,9
7998,47214,20170901,-9999,9
7998,47214,20171001,-9999,9
7999,47224,20170101,-9999,9
7999,47224,20170201,-9999,9
7999,47224,20170301,-9999,9
7999,47224,20170401,-9999,9
7999,47224,20170501,-9999,9
7999,47224,20170601,-9999,9
7999,47224,20170701,-9999,9
7999,47224,20170801,-9999,9
7999,47224,20170901,-9999,9
7999,47224,20171001,-9999,9
8000,47234,20170101,-9999,9
8000,47234,20170201,-9999,9
8000,47234,20170301,-9999,9
8000,47234,20170401,-9999,9
8000,47234,20170501,-9999,9
8000,47234,20170601,-9999,9
8000,47234,20170701,-9999,9
8000,47234,20170801,-9999,9
8000,47234,20170901,-9999,9
8000,47234,20171001,-9999,9
8003,47264,20170101,-9999,9
8003,47264,20170201,-9999,9
8003,47264,20170301,-9999,9
8003,47264,20170401,-9999,9
8003,47264,20170501,-9999,9
8003,47264,20170601,-9999,9
8003,47264,20170701,-9999,9
8003,47264,20170801,-9999,9
8003,47264,20170901,-9999,9
8003,47264,20171001,-9999,9
8004,47274,20170101,-9999,9
8004,47274,20170201,-9999,9
8004,47274,20170301,-9999,9
8004,47274,20170401,-9999,9
8004,47274,20170501,-9999,9
8004,47274,20170601,-9999,9
8004,47274,20170701,-9999,9
8004,47274,20170801,-9999,9
8004,47274,20170901,-9999,9
8004,47274,20171001,-9999,9
8005,47294,20170101,-9999,9
8005,47294,20170201,-9999,9
8005,47294,20170301,-9999,9
8005,47294,20170401,-9999,9
8005,47294,20170501,-9999,9
8005,47294,20170601,-9999,9
8005,47294,20170701,-9999,9
8005,47294,20170801,-9999,9
8005,47294,20170901,-9999,9
8005,47294,20171001,-9999,9
8006,47304,20170101,-9999,9
8006,47304,20170201,-9999,9
8006,47304,20170301,-9999,9
8006,47304,20170401,-9999,9
8006,47304,20170501,-9999,9
8006,47304,20170601,-9999,9
8006,47304,20170701,-9999,9
8006,47304,20170801,-9999,9
8006,47304,20170901,-9999,9
8006,47304,20171001,-9999,9
8008,47324,20170101,-9999,9
8008,47324,20170201,-9999,9
8008,47324,20170301,-9999,9
8008,47324,20170401,-9999,9
8008,47324,20170501,-9999,9
8008,47324,20170601,-9999,9
8008,47324,20170701,-9999,9
8008,47324,20170801,-9999,9
8008,47324,20170901,-9999,9
8008,47324,20171001,-9999,9
8009,47334,20170101,-9999,9
8009,47334,20170201,-9999,9
8009,47334,20170301,-9999,9
8009,47334,20170401,-9999,9
8009,47334,20170501,-9999,9
8009,47334,20170601,-9999,9
8009,47334,20170701,-9999,9
8009,47334,20170801,-9999,9
8009,47334,20170901,-9999,9
8009,47334,20171001,-9999,9
8010,47344,20170101,-9999,9
8010,47344,20170201,-9999,9
8010,47344,20170301,-9999,9
8010,47344,20170401,-9999,9
8010,47344,20170501,-9999,9
8010,47344,20170601,-9999,9
8010,47344,20170701,-9999,9
8010,47344,20170801,-9999,9
8010,47344,20170901,-9999,9
8010,47344,20171001,-9999,9
8011,47354,20170101,-9999,9
8011,47354,20170201,-9999,9
8011,47354,20170301,-9999,9
8011,47354,20170401,-9999,9
8011,47354,20170501,-9999,9
8011,47354,20170601,-9999,9
8011,47354,20170701,-9999,9
8011,47354,20170801,-9999,9
8011,47354,20170901,-9999,9
8011,47354,20171001,-9999,9
8013,904301,20170101,35,0
8013,904301,20170201,30,0
8013,904301,20170301,-9999,9
8013,904301,20170401,75,0
8013,904301,20170501,50,0
8013,904301,20170601,37,0
8013,904301,20170701,25,0
8013,904301,20170801,30,0
8013,904301,20170901,22,0
8013,904301,20171001,25,0
8014,47384,20170101,-9999,9
8014,47384,20170201,-9999,9
8014,47384,20170301,-9999,9
8014,47384,20170401,-9999,9
8014,47384,20170501,-9999,9
8014,47384,20170601,-9999,9
8014,47384,20170701,-9999,9
8014,47384,20170801,-9999,9
8014,47384,20170901,-9999,9
8014,47384,20171001,-9999,9
8015,904312,20170101,35,0
8015,904312,20170201,50,0
8015,904312,20170301,20,0
8015,904312,20170401,50,0
8015,904312,20170501,40,0
8015,904312,20170601,27,0
8015,904312,20170701,67,0
8015,904312,20170801,30,0
8015,904312,20170901,60,0
8015,904312,20171001,65,0
8016,904312,20170101,35,0
8016,904312,20170201,50,0
8016,904312,20170301,20,0
8016,904312,20170401,50,0
8016,904312,20170501,40,0
8016,904312,20170601,27,0
8016,904312,20170701,67,0
8016,904312,20170801,30,0
8016,904312,20170901,60,0
8016,904312,20171001,65,0
8017,904313,20170101,40,0
8017,904313,20170201,-9999,9
8017,904313,20170301,32,0
8017,904313,20170401,40,0
8017,904313,20170501,42,0
