"STAID","SOUID","DATE","DD","Q_DD"
163,13614,20170501,115,0
163,13614,20170601,54,0
163,13614,20170701,320,0
163,13614,20170801,235,0
163,13614,20170901,349,0
163,13614,20171001,176,0
164,13614,20170101,223,0
164,13614,20170201,140,0
164,13614,20170301,222,0
164,13614,20170401,210,0
164,13614,20170501,115,0
164,13614,20170601,54,0
164,13614,20170701,320,0
164,13614,20170801,235,0
164,13614,20170901,349,0
164,13614,20171001,176,0
166,13626,20170101,201,0
166,13626,20170201,142,0
166,13626,20170301,249,0
166,13626,20170401,222,0
166,13626,20170501,172,0
166,13626,20170601,45,0
166,13626,20170701,319,0
166,13626,20170801,251,0
166,13626,20170901,259,0
166,13626,20171001,183,0
167,15798,20170101,-9999,9
167,15798,20170201,-9999,9
167,15798,20170301,-9999,9
167,15798,20170401,-9999,9
167,15798,20170501,-9999,9
167,15798,20170601,-9999,9
167,15798,20170701,-9999,9
167,15798,20170801,-9999,9
167,15798,20170901,-9999,9
167,15798,20171001,-9999,9
168,13662,20170101,214,0
168,13662,20170201,145,0
168,13662,20170301,226,0
168,13662,20170401,212,0
168,13662,20170501,195,0
168,13662,20170601,51,0
168,13662,20170701,264,0
168,13662,20170801,234,0
168,13662,20170901,267,0
168,13662,20171001,188,0
179,14767,20170101,22,0
179,14767,20170201,148,0
179,14767,20170301,13,0
179,14767,20170401,66,0
179,14767,20170501,27,0
179,14767,20170601,24,0
179,14767,20170701,69,0
179,14767,20170801,303,0
179,14767,20170901,259,0
179,14767,20171001,166,0
185,14671,20170101,311,0
185,14671,20170201,142,0
185,14671,20170301,303,0
185,14671,20170401,301,0
185,14671,20170501,238,0
185,14671,20170601,7,0
185,14671,20170701,269,0
185,14671,20170801,133,0
185,14671,20170901,345,0
185,14671,20171001,146,0
186,14680,20170101,120,0
186,14680,20170201,107,0
186,14680,20170301,120,0
186,14680,20170401,112,0
186,14680,20170501,283,0
186,14680,20170601,284,0
186,14680,20170701,3,0
186,14680,20170801,271,0
186,14680,20170901,204,0
186,14680,20171001,357,0
187,14677,20170101,61,0
187,14677,20170201,355,0
187,14677,20170301,341,0
187,14677,20170401,28,0
187,14677,20170501,43,0
187,14677,20170601,47,0
187,14677,20170701,111,0
187,14677,20170801,158,0
187,901062,20170901,270,0
187,14677,20171001,65,0
189,14683,20170101,257,0
189,14683,20170201,103,0
189,14683,20170301,106,0
189,14683,20170401,53,0
189,14683,20170501,170,0
189,14683,20170601,114,0
189,14683,20170701,142,0
189,14683,20170801,45,0
189,14683,20170901,189,0
189,14683,20171001,136,0
190,14659,20170101,199,0
190,14659,20170201,91,0
190,14659,20170301,93,0
190,14659,20170401,344,0
190,14659,20170501,241,0
190,14659,20170601,23,0
190,14659,20170701,207,0
190,14659,20170801,97,0
190,14659,20170901,172,0
190,14659,20171001,38,0
192,14644,20170101,289,0
192,14644,20170201,152,0
192,14644,20170301,267,0
192,14644,20170401,211,0
192,14644,20170501,9,0
192,14644,20170601,179,0
192,14644,20170701,333,0
192,14644,20170801,216,0
192,14644,20170901,205,0
192,14644,20171001,131,0
193,14725,20170101,156,0
193,14725,20170201,205,0
193,14725,20170301,25,0
193,14725,20170401,218,0
193,14725,20170501,205,0
193,14725,20170601,272,0
193,14725,20170701,103,0
193,14725,20170801,200,0
193,14725,20170901,110,0
193,14725,20171001,123,0
194,14707,20170101,7,0
194,14707,20170201,162,0
194,14707,20170301,313,0
194,14707,20170401,213,0
194,14707,20170501,118,0
194,14707,20170601,330,0
194,14707,20170701,337,0
194,14707,20170801,199,0
194,14707,20170901,346,0
194,14707,20171001,169,0
195,14674,20170101,50,0
195,14674,20170201,294,0
195,14674,20170301,312,0
195,14674,20170401,328,0
195,14674,20170501,207,0
195,14674,20170601,43,0
195,14674,20170701,146,0
195,14674,20170801,119,0
195,14674,20170901,349,0
195,14674,20171001,195,0
196,13557,20170101,328,0
196,13557,20170201,150,0
196,13557,20170301,318,0
196,13557,20170401,129,0
196,13557,20170501,129,0
196,13557,20170601,317,0
196,13557,20170701,174,0
196,13557,20170801,87,0
196,13557,20170901,47,0
196,13557,20171001,102,0
203,14617,20170101,240,0
203,14617,20170201,70,0
203,14617,20170301,239,0
203,14617,20170401,292,0
203,14617,20170501,258,0
203,14617,20170601,150,0
203,14617,20170701,334,0
203,14617,20170801,312,0
203,14617,20170901,322,0
203,14617,20171001,177,0
229,15610,20170101,70,0
229,15610,20170201,190,0
229,15610,20170301,250,0
229,15610,20170401,300,0
229,15610,20170501,310,0
229,15610,20170601,300,0
229,15610,20170701,10,0
229,15610,20170801,280,0
229,15610,20170901,330,0
229,15610,20171001,320,0
230,15612,20170101,0,0
230,15612,20170201,30,0
230,15612,20170301,250,0
230,15612,20170401,300,0
230,15612,20170501,300,0
230,15612,20170601,320,0
230,15612,20170701,40,0
230,15612,20170801,240,0
230,15612,20170901,30,0
230,15612,20171001,40,0
231,15614,20170101,100,0
231,15614,20170201,290,0
231,15614,20170301,290,0
231,15614,20170401,300,0
231,15614,20170501,200,0
231,15614,20170601,170,0
231,15614,20170701,230,0
231,15614,20170801,210,0
231,15614,20170901,180,0
231,15614,20171001,150,0
232,15616,20170101,240,0
232,15616,20170201,210,0
232,15616,20170301,300,0
232,15616,20170401,330,0
232,15616,20170501,350,0
232,15616,20170601,180,0
232,15616,20170701,340,0
232,15616,20170801,210,0
232,908215,20170901,330,0
232,15616,20171001,20,0
233,15618,20170101,220,0
233,15618,20170201,220,0
233,15618,20170301,280,0
233,15618,20170401,280,0
233,15618,20170501,280,0
233,15618,20170601,310,0
233,15618,20170701,80,0
233,15618,20170801,300,0
233,15618,20170901,20,0
233,15618,20171001,60,0
234,15620,20170101,190,0
234,15620,20170201,180,0
234,15620,20170301,220,0
234,15620,20170401,320,0
234,15620,20170501,330,0
234,15620,20170601,10,0
234,15620,20170701,330,0
234,15620,20170801,50,0
234,15620,20170901,340,0
234,15620,20171001,300,0
236,15622,20170101,350,0
236,15622,20170201,220,0
236,15622,20170301,300,0
236,15622,20170401,300,0
236,15622,20170501,330,0
236,15622,20170601,140,0
236,15622,20170701,310,0
236,15622,20170801,160,0
236,15622,20170901,330,0
236,15622,20171001,10,0
237,15624,20170101,-9999,9
237,15624,20170201,-9999,9
237,15624,20170301,-9999,9
237,15624,20170401,-9999,9
237,15624,20170501,-9999,9
237,15624,20170601,-9999,9
237,15624,20170701,-9999,9
237,15624,20170801,-9999,9
237,15624,20170901,-9999,9
237,15624,20171001,-9999,9
238,15626,20170101,340,0
238,15626,20170201,110,0
238,15626,20170301,300,0
238,15626,20170401,320,0
238,15626,20170501,300,0
238,15626,20170601,120,0
238,15626,20170701,320,0
238,15626,20170801,310,0
238,15626,20170901,320,0
238,15626,20171001,300,0
264,14698,20170101,307,0
264,14698,20170201,136,0
264,14698,20170301,249,0
264,14698,20170401,193,0
264,14698,20170501,78,0
264,14698,20170601,236,0
264,14698,20170701,241,0
264,14698,20170801,208,0
264,14698,20170901,245,0
264,14698,20171001,150,0
265,14641,20170101,330,0
265,14641,20170201,113,0
265,14641,20170301,170,0
265,14641,20170401,151,0
265,14641,20170501,191,0
265,14641,20170601,296,0
265,14641,20170701,299,0
265,14641,20170801,174,0
265,14641,20170901,301,0
265,14641,20171001,151,0
266,14635,20170101,226,0
266,14635,20170201,78,0
266,14635,20170301,84,0
266,14635,20170401,68,0
266,14635,20170501,270,0
266,14635,20170601,336,0
266,14635,20170701,176,0
266,14635,20170801,153,0
266,14635,20170901,240,0
266,14635,20171001,104,0
268,926249,20170101,250,0
268,926249,20170201,250,0
268,926249,20170301,140,0
268,926249,20170401,180,0
268,926249,20170501,20,0
268,926249,20170601,270,0
268,926249,20170701,130,0
268,926249,20170801,220,0
268,926249,20170901,230,0
268,926249,20171001,120,0
269,926214,20170101,280,0
269,926214,20170201,210,0
269,926214,20170301,170,0
269,926214,20170401,190,0
269,926214,20170501,270,0
269,926214,20170601,320,0
269,926214,20170701,50,0
269,926214,20170801,200,0
269,926214,20170901,320,0
269,926214,20171001,160,0
298,46953,20170101,-9999,9
298,46953,20170201,-9999,9
298,46953,20170301,-9999,9
298,46953,20170401,-9999,9
298,46953,20170501,-9999,9
298,46953,20170601,-9999,9
298,46953,20170701,-9999,9
298,46953,20170801,-9999,9
298,46953,20170901,-9999,9
298,46953,20171001,-9999,9
299,904360,20170101,280,0
299,904360,20170201,240,0
299,904360,20170301,-9999,9
299,904360,20170401,110,0
299,904360,20170501,250,0
299,904360,20170601,160,0
299,904360,20170701,150,0
299,904360,20170801,160,0
299,47543,20170901,-9999,9
299,47543,20171001,-9999,9
306,47003,20170101,-9999,9
306,47003,20170201,-9999,9
306,47003,20170301,-9999,9
306,47003,20170401,-9999,9
306,47003,20170501,-9999,9
306,47003,20170601,-9999,9
306,47003,20170701,-9999,9
306,47003,20170801,-9999,9
306,47003,20170901,-9999,9
306,47003,20171001,-9999,9
309,15606,20170101,240,0
309,15606,20170201,230,0
309,15606,20170301,360,0
309,15606,20170401,290,0
309,15606,20170501,20,0
309,15606,20170601,60,0
309,15606,20170701,50,0
309,15606,20170801,110,0
309,15606,20170901,50,0
309,15606,20171001,60,0
328,14632,20170101,41,0
328,14632,20170201,185,0
328,14632,20170301,238,0
328,14632,20170401,348,0
328,14632,20170501,288,0
328,14632,20170601,12,0
328,14632,20170701,42,0
328,14632,20170801,20,0
328,14632,20170901,222,0
328,14632,20171001,142,0
329,14719,20170101,6,0
329,14719,20170201,158,0
329,14719,20170301,206,0
329,14719,20170401,215,0
329,14719,20170501,25,0
329,14719,20170601,273,0
329,14719,20170701,254,0
329,14719,20170801,235,0
329,14719,20170901,250,0
329,14719,20171001,114,0
330,14650,20170101,321,0
330,14650,20170201,217,0
330,14650,20170301,151,0
330,14650,20170401,221,0
330,14650,20170501,148,0
330,14650,20170601,286,0
330,14650,20170701,217,0
330,14650,20170801,247,0
330,14650,20170901,254,0
330,14650,20171001,161,0
331,13551,20170101,332,0
331,13551,20170201,160,0
331,13551,20170301,223,0
331,13551,20170401,211,0
331,13551,20170501,69,0
331,13551,20170601,210,0
331,13551,20170701,209,0
331,13551,20170801,205,0
331,13551,20170901,219,0
331,13551,20171001,213,0
335,19887,20170101,270,0
335,19887,20170201,240,0
335,19887,20170301,300,0
335,19887,20170401,260,0
335,19887,20170501,220,0
335,19887,20170601,230,0
335,19887,20170701,20,0
335,19887,20170801,50,0
335,19887,20170901,190,0
335,19887,20171001,-9999,9
336,19761,20170101,280,0
336,19761,20170201,260,0
336,19761,20170301,0,0
336,19761,20170401,290,0
336,19761,20170501,300,0
336,19761,20170601,140,0
336,19761,20170701,330,0
336,19761,20170801,0,0
336,19761,20170901,120,0
336,19761,20171001,80,0
337,20049,20170101,70,0
337,20049,20170201,80,0
337,20049,20170301,160,0
337,20049,20170401,260,0
337,20049,20170501,210,0
337,908410,20170601,80,0
337,20049,20170701,70,0
337,20049,20170801,-9999,9
337,20049,20170901,230,0
337,20049,20171001,70,0
339,61846,20170101,8,0
339,61846,20170201,58,0
339,61846,20170301,61,0
339,61846,20170401,209,0
339,61846,20170501,217,0
339,61846,20170601,3,0
339,61846,20170701,198,0
339,61846,20170801,183,0
339,61846,20170901,344,0
339,61846,20171001,196,0
341,60563,20170101,319,0
341,58075,20170201,-9999,9
341,60563,20170301,60,0
341,60563,20170401,225,0
341,60563,20170501,228,0
341,60563,20170601,314,0
341,60563,20170701,44,0
341,60563,20170801,231,0
341,60563,20170901,188,0
341,60563,20171001,123,0
342,58242,20170101,281,0
342,58242,20170201,233,0
342,58242,20170301,184,0
342,58242,20170401,233,0
342,58242,20170501,211,0
342,58242,20170601,261,0
342,58242,20170701,45,0
342,58242,20170801,206,0
342,58242,20170901,294,0
342,58242,20171001,172,0
411,13599,20170101,215,0
411,13599,20170201,135,0
411,13599,20170301,226,0
411,13599,20170401,212,0
411,13599,20170501,119,0
411,13599,20170601,31,0
411,13599,20170701,320,0
411,13599,20170801,248,0
411,13599,20170901,2,0
411,13599,20171001,171,0
412,15608,20170101,250,0
412,15608,20170201,120,0
412,15608,20170301,110,0
412,15608,20170401,310,0
412,15608,20170501,10,0
412,15608,20170601,80,0
412,15608,20170701,-9999,9
412,15608,20170801,140,0
412,15608,20170901,60,0
412,15608,20171001,90,0
413,13605,20170101,223,0
413,13605,20170201,149,0
413,13605,20170301,228,0
413,13605,20170401,212,0
413,13605,20170501,117,0
413,13605,20170601,42,0
413,13605,20170701,341,0
413,13605,20170801,227,0
413,13605,20170901,332,0
413,13605,20171001,175,0
414,19905,20170101,210,0
414,19905,20170201,200,0
414,19905,20170301,210,0
414,19905,20170401,260,0
414,19905,20170501,230,0
414,19905,20170601,340,0
414,19905,20170701,30,0
414,19905,20170801,60,0
414,19905,20170901,30,0
414,19905,20171001,40,0
415,19932,20170101,50,0
415,19932,20170201,190,0
415,19932,20170301,330,0
415,19932,20170401,300,0
415,19932,20170501,330,0
415,19932,20170601,110,0
415,19932,20170701,340,0
415,19932,20170801,270,0
415,19932,20170901,130,0
415,19932,20171001,180,0
416,20031,20170101,70,0
416,20031,20170201,220,0
416,20031,20170301,260,0
416,20031,20170401,280,0
416,20031,20170501,290,0
416,20031,20170601,20,0
416,20031,20170701,50,0
416,20031,20170801,230,0
416,20031,20170901,30,0
416,20031,20171001,30,0
417,20094,20170101,190,0
417,20094,20170201,360,0
417,20094,20170301,-9999,9
417,20094,20170401,-9999,9
417,20094,20170501,-9999,9
417,20094,20170601,-9999,9
417,20094,20170701,-9999,9
417,20094,20170801,-9999,9
417,20094,20170901,-9999,9
417,20094,20171001,-9999,9
418,20139,20170101,80,0
418,20139,20170201,180,0
418,20139,20170301,290,0
418,20139,20170401,330,0
418,20139,20170501,310,0
418,20139,20170601,240,0
418,20139,20170701,350,0
418,20139,20170801,280,0
418,20139,20170901,270,0
418,20139,20171001,270,0
419,20157,20170101,320,0
419,20157,20170201,90,0
419,20157,20170301,270,0
419,20157,20170401,310,0
419,20157,20170501,290,0
419,20157,20170601,130,0
419,20157,20170701,300,0
419,20157,20170801,120,0
419,20157,20170901,280,0
419,20157,20171001,320,0
420,19707,20170101,160,0
420,19707,20170201,190,0
420,19707,20170301,220,0
420,19707,20170401,270,0
420,19707,20170501,210,0
420,19707,20170601,280,0
420,19707,20170701,300,0
420,19707,20170801,340,0
420,19707,20170901,10,0
420,19707,20171001,260,0
421,20319,20170101,290,0
421,20319,20170201,240,0
421,20319,20170301,170,0
421,20319,20170401,300,0
421,20319,20170501,340,0
421,20319,20170601,60,0
421,20319,20170701,100,0
421,20319,20170801,60,0
421,20319,20170901,70,0
421,20319,20171001,60,0
422,20355,20170101,160,0
422,20355,20170201,200,0
422,20355,20170301,170,0
422,20355,20170401,330,0
422,20355,20170501,320,0
422,20355,20170601,80,0
422,20355,20170701,330,0
422,20355,20170801,330,0
422,20355,20170901,350,0
422,20355,20171001,300,0
423,20508,20170101,40,0
423,20508,20170201,220,0
423,20508,20170301,40,0
423,20508,20170401,240,0
423,20508,20170501,10,0
423,20508,20170601,290,0
423,20508,20170701,30,0
423,20508,20170801,220,0
423,20508,20170901,190,0
423,20508,20171001,110,0
424,20517,20170101,210,0
424,20517,20170201,230,0
424,20517,20170301,290,0
424,20517,20170401,300,0
424,20517,20170501,270,0
424,20517,20170601,80,0
424,20517,20170701,360,0
424,20517,20170801,200,0
424,20517,20170901,40,0
424,20517,20171001,20,0
425,20589,20170101,280,0
425,20589,20170201,250,0
425,20589,20170301,250,0
425,20589,20170401,270,0
425,20589,20170501,260,0
425,20589,20170601,310,0
425,20589,20170701,20,0
425,20589,20170801,270,0
425,20589,20170901,40,0
425,20589,20171001,350,0
426,60277,20170101,270,0
426,60277,20170201,240,0
426,60277,20170301,200,0
426,60277,20170401,240,0
426,60277,20170501,250,0
426,60277,20170601,350,0
426,60277,20170701,70,0
426,60277,20170801,240,0
426,60277,20170901,310,0
426,60277,20171001,160,0
431,906011,20170101,20,0
431,906011,20170201,260,0
431,906011,20170301,60,0
431,906011,20170401,330,0
431,906011,20170501,260,0
431,906011,20170601,250,0
431,906011,20170701,220,0
431,906011,20170801,200,0
431,906011,20170901,10,0
431,906011,20171001,240,0
438,13644,20170101,211,0
438,13644,20170201,133,0
438,13644,20170301,234,0
438,13644,20170401,204,0
438,13644,20170501,158,0
438,13644,20170601,38,0
438,13644,20170701,311,0
438,13644,20170801,236,0
438,13644,20170901,46,0
438,13644,20171001,178,0
442,13656,20170101,212,0
442,13656,20170201,130,0
442,13656,20170301,229,0
442,13656,20170401,216,0
442,13656,20170501,151,0
442,13656,20170601,25,0
442,13656,20170701,283,0
442,13656,20170801,295,0
442,13656,20170901,353,0
442,13656,20171001,186,0
451,13581,20170101,214,0
451,13581,20170201,138,0
451,13581,20170301,228,0
451,13581,20170401,205,0
451,13581,20170501,111,0
451,13581,20170601,88,0
451,13581,20170701,327,0
451,13581,20170801,225,0
451,13581,20170901,46,0
451,13581,20171001,179,0
453,13608,20170101,213,0
453,13608,20170201,133,0
453,13608,20170301,221,0
453,13608,20170401,209,0
453,13608,20170501,118,0
453,13608,20170601,54,0
453,13608,20170701,298,0
453,13608,20170801,279,0
453,13608,20170901,53,0
453,13608,20171001,170,0
454,13617,20170101,207,0
454,13617,20170201,135,0
454,13617,20170301,223,0
454,13617,20170401,219,0
454,13617,20170501,125,0
454,13617,20170601,28,0
454,13617,20170701,290,0
454,13617,20170801,272,0
454,13617,20170901,58,0
454,13617,20171001,175,0
455,20463,20170101,150,0
455,20463,20170201,300,0
455,20463,20170301,320,0
455,20463,20170401,130,0
455,20463,20170501,320,0
455,20463,20170601,300,0
455,20463,20170701,320,0
455,20463,20170801,300,0
455,20463,20170901,310,0
455,20463,20171001,310,0
462,58082,20170101,293,0
462,58082,20170201,114,0
462,58082,20170301,202,0
462,58082,20170401,214,0
462,58082,20170501,99,0
462,58082,20170601,276,0
462,58082,20170701,355,0
462,58082,20170801,253,0
462,58082,20170901,252,0
462,58082,20171001,150,0
463,58089,20170101,-9999,9
463,58089,20170201,-9999,9
463,58089,20170301,-9999,9
463,58089,20170401,-9999,9
463,58089,20170501,-9999,9
463,58089,20170601,-9999,9
463,58089,20170701,-9999,9
463,58089,20170801,-9999,9
463,58089,20170901,-9999,9
463,58089,20171001,-9999,9
464,13665,20170101,214,0
464,13665,20170201,136,0
464,13665,20170301,227,0
464,13665,20170401,229,0
464,13665,20170501,134,0
464,13665,20170601,32,0
464,13665,20170701,268,0
464,13665,20170801,261,0
464,13665,20170901,6,0
464,13665,20171001,171,0
465,59131,20170101,270,0
465,59131,20170201,210,0
465,59131,20170301,210,0
465,59131,20170401,240,0
465,59131,20170501,290,0
465,59131,20170601,270,0
465,59131,20170701,30,0
465,59131,20170801,160,0
465,59131,20170901,300,0
465,59131,20171001,160,0
466,60989,20170101,356,0
466,60989,20170201,11,0
466,60989,20170301,125,0
466,60989,20170401,195,0
466,60989,20170501,264,0
466,60989,20170601,340,0
466,60989,20170701,20,0
466,60989,20170801,191,0
466,60989,20170901,292,0
466,60989,20171001,176,0
478,13650,20170101,212,0
478,13650,20170201,128,0
478,13650,20170301,231,0
478,13650,20170401,208,0
478,13650,20170501,156,0
478,13650,20170601,15,0
478,13650,20170701,296,0
478,13650,20170801,266,0
478,13650,20170901,41,0
478,13650,20171001,178,0
500,13620,20170101,219,0
500,13620,20170201,139,0
500,13620,20170301,215,0
500,13620,20170401,204,0
500,13620,20170501,114,0
500,13620,20170601,15,0
500,13620,20170701,316,0
500,13620,20170801,243,0
500,13620,20170901,314,0
500,13620,20171001,175,0
567,13524,20170101,198,0
567,13524,20170201,139,0
567,13524,20170301,243,0
567,13524,20170401,187,0
567,13524,20170501,173,0
567,13524,20170601,17,0
567,13524,20170701,315,0
567,13524,20170801,269,0
567,13524,20170901,332,0
567,13524,20171001,178,0
593,13575,20170101,201,0
593,13575,20170201,138,0
593,13575,20170301,232,0
593,13575,20170401,210,0
593,13575,20170501,144,0
593,13575,20170601,89,0
593,13575,20170701,320,0
593,13575,20170801,241,0
593,13575,20170901,35,0
593,13575,20171001,173,0
594,13584,20170101,232,0
594,13584,20170201,142,0
594,13584,20170301,231,0
594,13584,20170401,211,0
594,13584,20170501,123,0
594,13584,20170601,100,0
594,13584,20170701,338,0
594,13584,20170801,225,0
594,13584,20170901,330,0
594,13584,20171001,183,0
596,13590,20170101,217,0
596,13590,20170201,137,0
596,13590,20170301,222,0
596,13590,20170401,202,0
596,13590,20170501,120,0
596,13590,20170601,49,0
596,13590,20170701,336,0
596,13590,20170801,236,0
596,13590,20170901,26,0
596,13590,20171001,176,0
597,13593,20170101,212,0
597,13593,20170201,140,0
597,13593,20170301,225,0
597,13593,20170401,213,0
597,13593,20170501,113,0
597,13593,20170601,40,0
597,13593,20170701,324,0
597,13593,20170801,253,0
597,13593,20170901,26,0
597,13593,20171001,183,0
598,13641,20170101,202,0
598,13641,20170201,137,0
598,13641,20170301,243,0
598,13641,20170401,221,0
598,13641,20170501,158,0
598,13641,20170601,15,0
598,13641,20170701,320,0
598,13641,20170801,249,0
598,13641,20170901,26,0
598,13641,20171001,180,0
599,13647,20170101,206,0
599,13647,20170201,137,0
599,13647,20170301,233,0
599,13647,20170401,193,0
599,13647,20170501,178,0
599,13647,20170601,19,0
599,13647,20170701,297,0
599,13647,20170801,267,0
599,13647,20170901,9,0
599,13647,20171001,181,0
600,13659,20170101,211,0
600,13659,20170201,121,0
600,13659,20170301,231,0
600,13659,20170401,234,0
600,13659,20170501,188,0
600,13659,20170601,22,0
600,13659,20170701,274,0
600,13659,20170801,314,0
600,13659,20170901,311,0
600,13659,20171001,183,0
601,13578,20170101,250,0
601,13578,20170201,145,0
601,13578,20170301,231,0
601,13578,20170401,202,0
601,13578,20170501,123,0
601,13578,20170601,86,0
601,13578,20170701,338,0
601,13578,20170801,221,0
601,13578,20170901,337,0
601,13578,20171001,180,0
602,13635,20170101,199,0
602,13635,20170201,145,0
602,13635,20170301,245,0
602,13635,20170401,200,0
602,13635,20170501,164,0
602,13635,20170601,42,0
602,13635,20170701,329,0
602,13635,20170801,230,0
602,13635,20170901,58,0
602,13635,20171001,180,0
603,13596,20170101,217,0
603,13596,20170201,145,0
603,13596,20170301,231,0
603,13596,20170401,206,0
603,13596,20170501,131,0
603,13596,20170601,52,0
603,13596,20170701,338,0
603,13596,20170801,230,0
603,13596,20170901,352,0
603,13596,20171001,177,0
604,13638,20170101,211,0
604,13638,20170201,134,0
604,13638,20170301,241,0
604,13638,20170401,251,0
604,13638,20170501,176,0
604,13638,20170601,44,0
604,13638,20170701,309,0
604,13638,20170801,296,0
604,13638,20170901,360,0
604,13638,20171001,184,0
942,14659,20170101,199,0
942,14659,20170201,91,0
942,14659,20170301,93,0
942,14659,20170401,344,0
942,14659,20170501,241,0
942,14659,20170601,23,0
942,14659,20170701,207,0
942,14659,20170801,97,0
942,14659,20170901,172,0
942,14659,20171001,38,0
953,13557,20170101,328,0
953,13557,20170201,150,0
953,13557,20170301,318,0
953,13557,20170401,129,0
953,13557,20170501,129,0
953,13557,20170601,317,0
953,13557,20170701,174,0
953,13557,20170801,87,0
953,13557,20170901,47,0
953,13557,20171001,102,0
955,14671,20170101,311,0
955,14671,20170201,142,0
955,14671,20170301,303,0
955,14671,20170401,301,0
955,14671,20170501,238,0
955,14671,20170601,7,0
955,14671,20170701,269,0
955,14671,20170801,133,0
955,14671,20170901,345,0
955,14671,20171001,146,0
1040,14686,20170101,344,0
1040,14686,20170201,282,0
1040,14686,20170301,136,0
1040,14686,20170401,191,0
1040,14686,20170501,296,0
1040,14686,20170601,303,0
1040,14686,20170701,140,0
1040,14686,20170801,236,0
1040,14686,20170901,331,0
1040,14686,20171001,131,0
1041,13566,20170101,0,0
1041,13566,20170201,14,0
1041,13566,20170301,347,0
1041,13566,20170401,222,0
1041,13566,20170501,180,0
1041,13566,20170601,259,0
1041,13566,20170701,176,0
1041,13566,20170801,167,0
1041,13566,20170901,190,0
1041,13566,20171001,104,0
1042,13548,20170101,234,0
1042,13548,20170201,166,0
1042,13548,20170301,248,0
1042,13548,20170401,200,0
1042,13548,20170501,63,0
1042,13548,20170601,206,0
1042,13548,20170701,161,0
1042,13548,20170801,242,0
1042,13548,20170901,220,0
1042,13548,20171001,199,0
1043,14728,20170101,332,0
1043,14728,20170201,269,0
1043,14728,20170301,157,0
1043,14728,20170401,190,0
1043,14728,20170501,123,0
1043,14728,20170601,4,0
1043,14728,20170701,302,0
1043,14728,20170801,-9999,9
1043,14728,20170901,283,0
1043,14728,20171001,178,0
1044,14692,20170101,300,0
1044,14692,20170201,110,0
1044,14692,20170301,278,0
1044,14692,20170401,120,0
1044,14692,20170501,87,0
1044,14692,20170601,275,0
1044,14692,20170701,284,0
1044,14692,20170801,189,0
1044,14692,20170901,267,0
1044,14692,20171001,118,0
1045,14695,20170101,327,0
1045,14695,20170201,124,0
1045,14695,20170301,287,0
1045,14695,20170401,142,0
1045,14695,20170501,121,0
1045,14695,20170601,278,0
1045,14695,20170701,284,0
1045,14695,20170801,159,0
1045,14695,20170901,278,0
1045,14695,20171001,122,0
1046,14704,20170101,356,0
1046,14704,20170201,151,0
1046,14704,20170301,344,0
1046,14704,20170401,197,0
1046,14704,20170501,118,0
1046,14704,20170601,296,0
1046,14704,20170701,309,0
1046,14704,20170801,188,0
1046,14704,20170901,314,0
1046,14704,20171001,150,0
1047,14701,20170101,-9999,9
1047,14701,20170201,-9999,9
1047,14701,20170301,-9999,9
1047,14701,20170401,-9999,9
1047,14701,20170501,-9999,9
1047,14701,20170601,-9999,9
1047,14701,20170701,-9999,9
1047,14701,20170801,-9999,9
1047,14701,20170901,-9999,9
1047,14701,20171001,-9999,9
1048,13533,20170101,313,0
1048,13533,20170201,173,0
1048,13533,20170301,352,0
1048,13533,20170401,237,0
1048,13533,20170501,231,0
1048,13533,20170601,276,0
1048,13533,20170701,283,0
1048,13533,20170801,210,0
1048,13533,20170901,236,0
1048,13533,20171001,139,0
1049,14731,20170101,-9999,9
1049,14731,20170201,-9999,9
1049,14731,20170301,-9999,9
1049,14731,20170401,-9999,9
1049,14731,20170501,-9999,9
1049,14731,20170601,-9999,9
1049,14731,20170701,-9999,9
1049,14731,20170801,-9999,9
1049,14731,20170901,-9999,9
1049,14731,20171001,-9999,9
1051,14722,20170101,32,0
1051,14722,20170201,142,0
1051,14722,20170301,182,0
1051,14722,20170401,155,0
1051,14722,20170501,147,0
1051,14722,20170601,358,0
1051,14722,20170701,342,0
1051,14722,20170801,307,0
1051,14722,20170901,352,0
1051,14722,20171001,170,0
1053,901389,20170101,110,0
1053,901389,20170201,150,0
1053,901389,20170301,310,0
1053,901389,20170401,200,0
1053,901389,20170501,190,0
1053,901389,20170601,330,0
1053,901389,20170701,280,0
1053,901389,20170801,210,0
1053,901389,20170901,210,0
1053,901389,20171001,150,0
1056,14638,20170101,356,0
1056,14638,20170201,74,0
1056,14638,20170301,39,0
1056,14638,20170401,29,0
1056,14638,20170501,263,0
1056,14638,20170601,5,0
1056,14638,20170701,149,0
1056,14638,20170801,207,0
1056,14638,20170901,102,0
1056,14638,20171001,50,0
1057,14629,20170101,354,0
1057,14629,20170201,124,0
1057,14629,20170301,82,0
1057,14629,20170401,273,0
1057,14629,20170501,268,0
1057,14629,20170601,330,0
1057,14629,20170701,71,0
1057,14629,20170801,70,0
1057,14629,20170901,354,0
1057,14629,20171001,28,0
1058,14665,20170101,41,0
1058,14665,20170201,54,0
1058,14665,20170301,32,0
1058,14665,20170401,347,0
1058,14665,20170501,243,0
1058,14665,20170601,12,0
1058,14665,20170701,172,0
1058,14665,20170801,120,0
1058,14665,20170901,321,0
1058,14665,20171001,124,0
1059,14653,20170101,49,0
1059,14653,20170201,149,0
1059,14653,20170301,90,0
1059,14653,20170401,1,0
